날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
1,17,13,0.025,0.018,,0.002
2,18,13,0.025,0.016,,0.002
3,15,9,0.021,0.015,,0.002
4,9,7,0.017,0.010,,0.002
5,3,3,0.010,0.011,,0.002
6,4,3,0.005,0.017,,0.002
7,8,4,0.002,0.023,,0.002
8,11,6,0.002,0.023,,0.002
9,10,7,0.002,0.025,,0.003
10,10,7,0.033,0.017,,0.002
11,3,2,0.029,0.024,,0.002
12,9,5,0.025,0.025,,0.003
13,18,13,0.021,0.025,,0.002
14,22,14,0.022,0.025,,0.002
15,24,16,0.020,0.027,,0.003
16,25,15,0.014,0.020,,0.002
17,18,10,0.017,0.015,,0.002
18,19,12,0.014,0.016,,0.003
19,18,10,0.011,0.017,,0.002
20,18,11,0.006,0.021,,0.002
21,18,11,0.003,0.025,,0.002
22,19,10,0.004,0.024,,0.002
23,18,13,0.011,0.014,,0.002
0,19,13,0.008,0.015,,0.002
1,18,14,0.004,0.019,,0.002
2,20,12,0.005,0.017,,0.002
3,20,12,0.006,0.013,,0.002
4,19,12,0.002,0.015,,0.002
5,20,10,0.002,0.013,,0.002
6,21,10,0.003,0.015,,0.002
7,16,10,0.003,0.017,,0.002
8,19,10,0.003,0.017,,0.002
9,20,11,0.004,0.021,,0.002
10,19,11,0.007,0.020,,0.002
11,15,10,0.010,0.023,,0.002
12,20,13,0.015,0.026,,0.002
13,17,10,0.024,0.025,,0.002
14,19,11,0.036,0.025,,0.002
15,18,11,0.051,0.022,,0.002
16,18,13,0.066,0.018,,0.002
17,20,13,0.071,0.018,,0.002
18,21,15,0.063,0.018,,0.002
19,19,14,0.040,0.021,,0.002
20,22,14,0.023,0.026,,0.003
21,23,11,0.015,0.022,,0.002
22,18,11,0.013,0.020,,0.002
23,13,12,0.011,0.017,,0.002
0,16,10,0.005,0.025,,0.003
1,14,9,0.002,0.029,,0.002
2,19,12,0.002,0.029,,0.002
3,20,13,0.002,0.026,,0.002
4,21,12,0.003,0.024,,0.002
5,20,13,0.004,0.021,,0.002
6,20,11,0.002,0.020,,0.002
7,19,12,0.003,0.020,,0.002
8,21,12,0.006,0.020,,0.002
9,19,11,0.016,0.022,,0.002
10,19,10,0.031,0.026,,0.002
11,18,13,0.045,0.030,,0.003
12,22,15,0.049,0.031,,0.002
13,21,15,0.065,0.023,,0.002
14,19,15,0.065,0.019,,0.002
15,22,15,0.077,0.026,,0.002
16,30,22,0.101,0.018,,0.002
17,33,22,0.079,0.026,,0.003
18,18,15,0.063,0.021,,0.003
19,15,12,0.051,0.026,,0.002
20,20,16,0.052,0.030,,0.003
21,22,19,0.028,0.046,,0.002
22,22,16,0.011,0.062,,0.003
23,25,17,0.013,0.052,,0.002
0,22,15,0.021,0.037,,0.003
1,23,16,0.009,0.041,,0.002
2,23,15,0.010,0.038,,0.003
3,22,16,0.011,0.033,,0.002
4,23,16,0.008,0.031,,0.002
5,25,17,0.010,0.025,,0.002
6,22,14,0.015,0.020,,0.002
7,22,15,0.015,0.022,,0.003
8,22,14,0.020,0.021,,0.003
9,24,17,0.027,0.021,,0.003
10,23,15,0.038,0.024,,0.003
11,28,17,0.059,0.021,,0.003
12,30,22,0.075,0.024,,0.003
13,34,28,0.096,0.020,,0.003
14,39,32,0.108,0.015,,0.003
15,43,34,0.117,0.014,,0.003
16,45,36,0.117,0.013,,0.003
17,44,38,0.098,0.013,,0.003
18,47,37,0.070,0.028,,0.003
19,16,16,0.053,0.027,,0.002
20,16,13,0.029,0.050,,0.002
21,24,17,0.016,0.054,,0.002
22,30,21,0.005,0.057,,0.002
23,36,26,0.003,0.055,,0.002
0,41,26,0.003,0.052,,0.002
1,44,30,0.003,0.047,,0.002
2,47,31,0.002,0.044,,0.002
3,53,33,0.013,0.031,,0.002
4,51,34,0.003,0.036,,0.002
5,48,34,0.002,0.033,,0.003
6,50,34,0.003,0.030,,0.002
7,52,34,0.003,0.030,,0.003
8,54,37,0.008,0.033,,0.002
9,48,36,0.012,0.033,,0.003
10,35,27,0.021,0.027,,0.003
11,32,27,0.029,0.029,,0.003
12,35,28,0.049,0.024,,0.003
13,36,29,0.070,0.016,,0.003
14,31,28,0.079,0.013,,0.003
15,33,26,0.092,0.012,,0.003
16,35,28,0.091,0.013,,0.003
17,38,28,0.085,0.011,,0.003
18,37,30,0.066,0.008,,0.003
19,36,27,0.050,0.010,,0.002
20,33,27,0.041,0.012,,0.003
21,32,27,0.036,0.013,,0.002
22,34,27,0.023,0.025,,0.003
23,32,29,0.022,0.026,,0.002
0,35,28,0.013,0.033,,0.003
1,32,26,0.019,0.024,,0.002
2,33,27,0.014,0.027,,0.003
3,35,27,0.014,0.022,,0.002
4,34,27,0.015,0.020,,0.003
5,34,28,0.017,0.017,,0.002
6,32,25,0.013,0.022,,0.003
7,32,25,0.010,0.026,,0.003
8,28,22,0.012,0.029,,0.003
9,26,22,0.019,0.024,,0.003
10,22,17,0.026,0.022,,0.003
11,24,19,0.032,0.027,,0.002
12,26,19,0.050,0.025,,0.003
13,25,21,0.066,0.019,,0.002
14,24,20,0.067,0.019,,0.002
15,25,19,0.056,0.022,,0.002
16,22,17,0.046,0.028,,0.003
17,21,14,0.038,0.028,,0.003
18,22,18,0.027,0.034,,0.003
19,26,19,0.022,0.035,,0.002
20,27,21,0.015,0.033,,0.003
21,24,20,0.011,0.028,,0.003
22,20,16,0.016,0.019,,0.003
23,16,13,0.017,0.016,,0.003
0,14,10,0.015,0.017,,0.003
1,13,8,0.016,0.016,,0.003
2,12,9,0.020,0.010,,0.002
3,13,9,0.018,0.011,,0.002
4,14,10,0.016,0.010,,0.002
5,17,10,0.013,0.011,,0.002
6,15,10,0.011,0.012,,0.002
7,13,8,0.006,0.019,,0.002
8,17,11,0.007,0.017,,0.002
9,14,14,0.007,0.019,,0.002
10,16,11,0.007,0.020,,0.002
11,18,11,0.008,0.020,,0.002
12,18,12,0.008,0.021,,0.002
13,19,14,0.007,0.024,,0.002
14,22,13,0.005,0.030,,0.002
15,26,15,0.007,0.034,,0.003
16,28,15,0.013,0.039,,0.003
17,31,17,0.023,0.038,,0.003
