날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
1,27,11,0.013,0.035,0.5,0.003
2,25,14,0.002,0.046,0.7,0.004
3,38,20,0.001,0.054,0.9,0.004
4,45,23,0.002,0.050,0.8,0.004
5,52,24,0.002,0.047,0.8,0.004
6,34,19,0.002,0.046,0.7,0.004
7,37,21,0.002,0.049,0.8,0.004
8,39,23,0.002,0.050,0.8,0.005
9,39,24,0.002,0.050,0.8,0.004
10,42,23,0.004,0.051,0.9,0.005
11,51,27,0.005,0.055,0.9,0.005
12,50,30,0.009,0.045,0.6,0.004
13,41,19,0.014,0.039,0.5,0.004
14,46,21,0.014,0.040,0.5,0.004
15,47,24,0.018,0.038,0.5,0.004
16,43,23,0.011,0.046,0.5,0.004
17,50,28,0.005,0.052,0.6,0.004
18,50,25,0.002,0.057,0.6,0.004
19,50,26,0.001,0.059,0.7,0.004
20,48,26,0.002,0.060,0.9,0.005
21,51,30,0.002,0.057,0.8,0.004
22,51,31,0.002,0.055,0.8,0.004
23,56,36,0.002,0.061,1.2,0.005
0,58,38,0.002,0.058,1.0,0.005
1,50,31,0.002,0.053,0.9,0.005
2,46,27,0.002,0.049,0.9,0.005
3,47,28,0.002,0.047,0.8,0.004
4,43,26,0.002,0.046,0.8,0.004
5,45,27,0.002,0.043,0.8,0.004
6,43,25,0.002,0.043,0.7,0.004
7,43,24,0.002,0.043,0.7,0.004
8,42,23,0.001,0.044,0.7,0.004
9,44,24,0.003,0.042,0.6,0.004
10,42,22,0.005,0.038,0.6,0.004
11,42,23,0.012,0.031,0.6,0.004
12,44,23,0.010,0.037,0.6,0.004
13,47,26,0.013,0.036,0.6,0.004
14,47,25,0.011,0.038,0.6,0.004
15,48,26,0.014,0.035,0.5,0.004
16,44,21,0.020,0.028,0.5,0.003
17,46,23,0.016,0.032,0.5,0.004
18,46,22,0.005,0.045,0.6,0.004
19,50,23,0.004,0.048,0.6,0.004
20,47,23,0.002,0.048,0.7,0.004
21,47,25,0.003,0.047,0.7,0.004
22,44,22,0.005,0.044,0.6,0.003
23,45,21,0.005,0.044,0.6,0.004
0,41,19,0.010,0.039,0.5,0.003
1,41,18,0.017,0.030,0.5,0.003
2,39,18,0.021,0.025,0.5,0.003
3,40,18,0.026,0.020,0.4,0.003
4,39,17,0.025,0.020,0.5,0.003
5,40,21,0.022,0.023,0.5,0.003
6,42,18,0.011,0.034,0.5,0.003
7,57,21,0.002,0.046,0.7,0.003
8,46,21,0.002,0.045,0.7,0.003
9,49,24,0.002,0.052,0.9,0.003
10,46,25,0.002,0.048,0.8,0.003
11,54,29,0.002,0.051,1.1,0.004
12,49,28,0.002,0.048,0.9,0.003
13,54,26,0.002,0.046,0.8,0.003
14,47,28,0.002,0.048,0.9,0.003
15,46,30,0.002,0.053,1.1,0.004
16,47,29,0.002,0.052,1.1,0.004
17,45,25,0.002,0.053,1.2,0.004
18,53,29,0.002,0.050,1.2,0.004
19,53,30,0.002,0.045,0.7,0.004
20,45,26,0.004,0.045,0.6,0.004
21,31,22,0.008,0.039,0.5,0.003
22,19,14,0.004,0.041,0.5,0.003
23,24,20,0.002,0.039,0.7,0.003
0,23,18,0.002,0.034,0.6,0.003
1,25,24,0.002,0.035,0.7,0.003
2,30,23,0.002,0.032,0.7,0.003
3,38,26,0.002,0.027,0.6,0.003
4,34,24,0.002,0.023,0.6,0.003
5,30,19,0.009,0.015,0.5,0.003
6,13,9,0.017,0.015,0.6,0.003
7,13,11,0.022,0.017,0.6,0.003
8,14,12,0.011,0.027,0.7,0.003
9,22,13,0.008,0.029,0.7,0.003
10,21,15,0.005,0.034,0.7,0.003
11,27,18,0.007,0.030,0.7,0.003
12,26,18,0.008,0.029,0.7,0.003
13,34,18,0.010,0.022,0.7,0.003
14,46,21,0.015,0.017,0.6,0.003
15,51,21,0.022,0.014,0.5,0.003
16,51,20,0.023,0.015,0.5,0.003
17,54,22,0.022,0.018,0.4,0.003
18,54,20,0.019,0.022,0.4,0.003
19,55,17,0.015,0.027,0.4,0.003
20,47,14,0.028,0.014,0.4,0.003
21,36,11,0.031,0.012,0.3,0.003
22,29,10,0.032,0.011,0.3,0.003
23,26,9,0.031,0.011,0.3,0.003
0,24,8,0.029,0.010,0.3,0.003
1,24,9,0.028,0.010,0.3,0.003
2,20,8,0.030,0.009,0.3,0.003
3,21,5,0.029,0.008,0.3,0.003
4,21,7,0.029,0.008,0.3,0.003
5,21,8,0.029,0.007,0.3,0.003
6,18,7,0.027,0.010,0.3,0.003
7,18,8,0.019,0.016,0.3,0.003
8,18,7,0.010,0.024,0.4,0.003
9,22,9,0.008,0.028,0.5,0.003
10,23,10,0.011,0.025,0.6,0.003
11,30,11,0.012,0.025,0.5,0.003
12,28,12,0.012,0.027,0.5,0.003
13,31,15,0.009,0.036,0.6,0.004
14,34,18,0.013,0.030,0.5,0.003
15,36,18,0.014,0.026,0.4,0.003
16,39,19,0.012,0.027,0.4,0.003
17,37,18,0.007,0.030,0.4,0.003
18,33,17,0.006,0.030,0.4,0.003
19,30,14,0.010,0.027,0.4,0.003
20,30,16,0.003,0.034,0.5,0.004
21,30,18,0.010,0.025,0.4,0.003
22,26,14,0.007,0.029,0.4,0.003
23,28,17,0.005,0.031,0.5,0.003
0,28,16,0.003,0.032,0.5,0.003
1,30,16,0.004,0.031,0.5,0.003
2,29,17,0.006,0.025,0.5,0.004
3,30,18,0.007,0.023,0.5,0.004
4,29,17,0.006,0.024,0.5,0.003
5,31,18,0.003,0.029,0.5,0.003
6,27,16,0.009,0.024,0.4,0.003
7,26,14,0.005,0.029,0.5,0.003
8,26,15,0.002,0.032,0.6,0.003
9,31,20,0.003,0.034,0.7,0.004
10,39,20,0.004,0.033,0.6,0.004
11,39,22,0.008,0.036,0.6,0.004
12,32,18,0.009,0.038,0.7,0.004
13,38,23,0.008,0.039,0.6,0.003
14,34,18,0.013,0.032,0.4,0.003
15,35,15,0.018,0.027,0.4,0.003
16,34,14,0.020,0.024,0.4,0.003
17,37,15,0.022,0.023,0.4,0.003
18,46,19,0.006,0.037,0.5,0.004
19,46,19,0.009,0.034,0.5,0.004
20,48,20,0.022,0.022,0.4,0.003
21,58,21,0.029,0.013,0.4,0.004
22,53,24,0.029,0.012,0.4,0.003
23,44,21,0.028,0.012,0.5,0.003
0,42,22,0.027,0.011,0.5,0.004
1,49,30,0.028,0.010,0.5,0.003
2,35,19,0.031,0.007,0.4,0.003
3,27,11,0.032,0.006,0.3,0.003
4,18,6,0.037,0.005,0.3,0.003
5,17,4,0.035,0.005,0.3,0.003
6,16,5,0.029,0.010,0.3,0.002
7,22,8,0.031,0.009,0.3,0.002
8,19,5,0.025,0.013,0.3,0.002
9,19,5,0.023,0.016,0.3,0.002
10,20,6,0.026,0.013,0.3,0.003
11,20,8,0.030,0.010,0.3,0.003
12,15,7,0.032,0.008,0.3,0.003
13,15,5,0.034,0.007,0.3,0.003
14,18,7,0.036,0.007,0.3,0.002
15,21,10,0.036,0.007,0.3,0.002
16,20,9,0.033,0.010,0.3,0.002
17,25,12,0.029,0.012,0.3,0.003
18,24,11,0.023,0.017,0.4,0.003
19,22,10,0.022,0.018,0.4,0.002
20,22,11,0.023,0.016,0.4,0.003
21,21,13,0.026,0.012,0.3,0.002
22,19,10,0.029,0.009,0.3,0.003
23,17,11,0.026,0.011,0.4,0.003
0,18,11,0.027,0.011,0.4,0.003
1,21,11,0.027,0.009,0.4,0.003
2,20,11,0.025,0.010,0.4,0.003
3,19,12,0.029,0.006,0.3,0.003
4,20,11,0.029,0.006,0.3,0.003
5,22,13,0.029,0.005,0.3,0.003
6,21,11,0.027,0.008,0.3,0.003
7,20,10,0.029,0.008,0.3,0.003
8,14,6,0.033,0.007,0.3,0.003
9,19,4,0.033,0.007,0.3,0.002
10,22,5,0.034,0.006,0.3,0.002
11,23,7,0.033,0.007,0.3,0.003
12,23,8,0.029,0.010,0.3,0.002
13,22,8,0.031,0.009,0.3,0.002
14,26,11,0.033,0.009,0.3,0.003
15,28,10,0.034,0.008,0.3,0.003
16,28,11,0.033,0.008,0.3,0.003
17,31,14,0.028,0.013,0.4,0.003
18,31,13,0.026,0.015,0.4,0.003
19,31,13,0.024,0.017,0.4,0.003
20,30,13,0.026,0.014,0.4,0.003
21,26,12,0.024,0.016,0.4,0.003
22,24,11,0.026,0.013,0.4,0.003
23,22,11,0.031,0.010,0.3,0.002
0,20,10,0.032,0.008,0.3,0.003
1,20,8,0.033,0.006,0.3,0.003
2,20,9,0.033,0.006,0.4,0.003
3,21,10,0.034,0.005,0.4,0.003
4,20,10,0.033,0.006,0.4,0.003
5,19,11,0.032,0.006,0.4,0.003
6,17,10,0.027,0.012,0.4,0.004
7,16,10,0.019,0.019,0.4,0.003
8,18,11,0.018,0.020,0.4,0.003
9,19,10,0.020,0.018,0.4,0.004
10,21,12,0.026,0.014,0.4,0.004
11,21,14,0.029,0.013,0.4,0.003
12,19,12,0.026,0.017,0.4,0.003
13,20,12,0.024,0.019,0.4,0.003
14,26,16,0.028,0.016,0.4,0.003
15,25,16,0.033,0.012,0.4,0.003
16,23,12,0.033,0.013,0.4,0.003
17,24,14,0.031,0.014,0.4,0.003
18,22,13,0.031,0.015,0.4,0.003
19,25,13,0.031,0.014,0.4,0.003
20,22,12,0.022,0.022,0.4,0.003
21,24,15,0.012,0.033,0.5,0.003
22,23,13,0.021,0.024,0.4,0.003
23,23,10,0.018,0.027,0.4,0.003
0,21,12,0.010,0.035,0.5,0.003
1,20,12,0.008,0.036,0.5,0.003
2,23,15,0.002,0.041,0.6,0.003
3,29,19,0.007,0.035,0.5,0.003
4,26,17,0.018,0.023,0.4,0.003
5,27,16,0.014,0.027,0.5,0.003
6,28,17,0.008,0.034,0.6,0.003
7,33,19,0.002,0.042,0.7,0.003
8,36,20,0.002,0.046,0.8,0.004
9,36,24,0.003,0.045,0.8,0.004
10,36,22,0.005,0.045,0.8,0.003
11,39,24,0.007,0.042,0.8,0.003
12,38,23,0.009,0.042,0.8,0.003
13,39,23,0.012,0.040,0.7,0.003
14,41,26,0.011,0.042,0.7,0.003
15,43,30,0.009,0.045,0.7,0.003
16,45,30,0.004,0.054,0.9,0.004
17,45,30,0.003,0.054,0.8,0.004
18,43,28,0.003,0.053,0.7,0.003
19,29,17,0.013,0.036,0.5,0.003
20,24,17,0.003,0.048,0.7,0.003
21,33,22,0.002,0.051,0.8,0.003
22,31,21,0.002,0.054,1.0,0.003
23,34,22,0.002,0.048,0.8,0.004
0,30,21,0.002,0.048,0.7,0.004
1,37,25,0.002,0.051,0.8,0.004
2,42,28,0.002,0.048,0.8,0.004
3,40,27,0.002,0.045,0.7,0.004
4,40,30,0.002,0.046,0.8,0.004
5,43,33,0.002,0.047,0.8,0.005
6,45,33,0.002,0.047,0.8,0.004
7,41,27,0.002,0.046,0.8,0.005
8,41,29,0.002,0.049,0.9,0.005
9,43,27,0.003,0.048,0.8,0.004
10,44,30,0.003,0.045,0.8,0.004
11,51,36,0.003,0.046,0.9,0.005
12,54,36,0.005,0.046,0.8,0.005
13,47,31,0.007,0.040,0.6,0.004
14,40,25,0.009,0.039,0.5,0.004
15,35,20,0.009,0.037,0.5,0.003
16,29,17,0.008,0.040,0.6,0.004
17,,,,,,
18,,,,,,
19,22,16,0.002,0.051,0.7,0.003
20,34,23,0.002,0.053,0.8,0.004
21,39,24,0.002,0.055,0.9,0.004
22,41,25,0.006,0.040,0.6,0.004
23,53,33,0.004,0.043,0.7,0.005
0,65,38,0.005,0.040,0.8,0.005
1,83,49,0.012,0.028,0.9,0.005
2,80,47,0.019,0.020,0.8,0.005
3,76,44,0.018,0.021,0.8,0.005
4,72,41,0.018,0.020,0.7,0.004
5,73,41,0.017,0.022,0.6,0.005
6,61,32,0.013,0.029,0.6,0.004
7,50,29,0.013,0.028,0.5,0.004
8,43,25,0.007,0.035,0.5,0.004
9,37,22,0.009,0.035,0.6,0.004
10,36,20,0.016,0.027,0.5,0.004
11,35,20,0.020,0.024,0.5,0.004
12,37,23,0.020,0.026,0.5,0.004
13,39,22,0.024,0.025,0.5,0.004
14,40,23,0.029,0.022,0.5,0.004
15,41,24,0.032,0.020,0.5,0.004
16,36,21,0.030,0.022,0.4,0.004
17,37,20,0.027,0.026,0.4,0.004
18,31,16,0.022,0.032,0.4,0.003
19,32,18,0.012,0.042,0.4,0.003
20,34,20,0.006,0.048,0.5,0.003
21,32,21,0.006,0.047,0.5,0.003
22,34,21,0.012,0.038,0.5,0.004
23,34,19,0.021,0.028,0.5,0.004
0,31,22,0.030,0.018,0.4,0.004
1,35,24,0.025,0.023,0.5,0.004
2,36,26,0.018,0.030,0.5,0.004
3,31,23,0.012,0.036,0.6,0.004
4,34,24,0.016,0.031,0.5,0.004
5,37,27,0.017,0.029,0.5,0.004
6,40,28,0.018,0.028,0.5,0.004
7,43,30,0.007,0.039,0.6,0.004
8,42,30,0.002,0.051,0.7,0.005
9,53,32,0.002,0.053,0.8,0.004
10,51,35,0.002,0.053,0.9,0.004
11,55,38,0.002,0.055,1.2,0.004
12,57,43,0.003,0.052,0.9,0.004
13,59,47,0.011,0.040,0.7,0.004
14,54,41,0.026,0.026,0.6,0.005
15,51,35,0.036,0.017,0.5,0.004
16,48,29,0.035,0.017,0.4,0.004
17,34,18,0.032,0.019,0.4,0.004
18,26,16,0.026,0.024,0.4,0.004
19,23,14,0.027,0.021,0.4,0.004
20,24,13,0.028,0.018,0.4,0.003
21,30,13,0.028,0.017,0.4,0.003
22,30,14,0.028,0.016,0.4,0.003
23,28,13,0.027,0.016,0.4,0.003
0,26,14,0.023,0.019,0.4,0.003
1,27,13,0.018,0.024,0.4,0.003
2,25,14,0.019,0.024,0.4,0.003
3,28,15,0.023,0.018,0.4,0.003
4,26,15,0.017,0.024,0.4,0.003
5,26,14,0.019,0.021,0.4,0.003
6,24,15,0.013,0.027,0.5,0.003
7,27,16,0.005,0.035,0.5,0.003
8,26,15,0.003,0.039,0.5,0.003
9,30,19,0.007,0.033,0.5,0.003
10,28,15,0.015,0.025,0.4,0.003
11,30,17,0.019,0.024,0.4,0.003
12,29,17,0.020,0.023,0.4,0.003
13,31,21,0.018,0.027,0.4,0.003
14,34,23,0.020,0.027,0.4,0.003
15,36,25,0.021,0.028,0.4,0.003
16,33,23,0.022,0.028,0.4,0.003
17,34,24,0.019,0.030,0.4,0.003
18,35,24,0.014,0.034,0.4,0.003
19,38,22,0.021,0.027,0.4,0.003
20,36,25,0.021,0.026,0.4,0.003
21,37,26,0.014,0.033,0.5,0.003
22,37,27,0.016,0.032,0.4,0.003
23,35,25,0.006,0.043,0.5,0.003
0,38,27,0.002,0.052,0.7,0.003
1,41,30,0.004,0.046,0.6,0.003
2,40,29,0.004,0.043,0.6,0.003
3,45,31,0.006,0.039,0.6,0.003
4,48,35,0.005,0.040,0.6,0.004
5,56,37,0.003,0.042,0.7,0.003
6,53,38,0.002,0.044,0.8,0.003
7,59,40,0.002,0.046,0.8,0.004
8,58,43,0.002,0.053,1.0,0.004
9,63,43,0.003,0.049,0.9,0.004
10,61,44,0.005,0.047,0.8,0.004
11,61,43,0.006,0.046,0.8,0.004
12,60,43,0.007,0.052,0.8,0.004
13,52,39,0.010,0.046,0.7,0.003
14,51,39,0.008,0.052,0.7,0.004
15,57,43,0.005,0.058,0.8,0.004
16,62,46,0.005,0.057,0.8,0.004
17,62,47,0.003,0.061,0.8,0.004
18,61,43,0.002,0.063,0.8,0.004
19,67,46,0.002,0.066,0.9,0.004
20,69,47,0.001,0.067,1.0,0.005
21,81,58,0.002,0.064,1.0,0.005
22,71,50,0.002,0.063,1.1,0.004
23,70,55,0.002,0.068,1.2,0.005
0,64,48,0.002,0.066,1.1,0.004
1,64,51,0.002,0.064,1.1,0.004
2,63,49,0.002,0.060,1.0,0.004
3,66,49,0.002,0.059,1.1,0.004
4,65,49,0.002,0.056,1.0,0.005
5,66,48,0.002,0.056,1.0,0.004
6,67,50,0.002,0.055,1.0,0.005
7,68,52,0.002,0.054,1.0,0.004
8,60,46,0.002,0.056,1.1,0.005
9,58,46,0.002,0.053,0.9,0.004
10,57,43,0.002,0.052,0.9,0.004
11,57,44,0.004,0.053,0.9,0.004
12,56,46,0.004,0.056,0.9,0.004
13,61,52,0.003,0.056,0.8,0.004
14,60,48,0.003,0.054,0.8,0.004
15,61,50,0.004,0.054,0.8,0.004
16,55,45,0.004,0.052,0.7,0.005
17,56,42,0.002,0.056,0.8,0.005
18,50,38,0.003,0.056,0.8,0.005
19,49,39,0.002,0.053,0.8,0.005
20,49,39,0.002,0.052,0.7,0.004
21,48,40,0.002,0.053,0.8,0.004
22,49,40,0.002,0.055,0.8,0.005
23,50,38,0.002,0.055,0.8,0.004
0,47,39,0.002,0.055,0.9,0.005
1,50,42,0.002,0.054,0.9,0.004
2,50,40,0.002,0.054,1.0,0.004
3,50,41,0.002,0.054,1.0,0.004
4,55,44,0.002,0.050,1.0,0.004
5,88,64,0.002,0.043,0.9,0.004
6,90,67,0.004,0.037,0.8,0.004
7,92,70,0.002,0.040,0.8,0.004
8,90,68,0.002,0.040,0.9,0.004
9,96,72,0.005,0.036,0.9,0.004
10,96,72,0.007,0.037,1.0,0.005
11,106,79,0.014,0.033,1.0,0.005
12,99,71,0.020,0.031,0.8,0.006
13,95,61,0.019,0.034,0.8,0.007
14,81,55,0.023,0.033,0.7,0.007
15,77,46,0.028,0.032,0.6,0.007
16,66,37,0.025,0.034,0.6,0.006
17,58,31,0.025,0.034,0.5,0.006
18,59,31,0.021,0.039,0.6,0.006
19,64,34,0.005,0.054,0.6,0.005
20,64,37,0.004,0.055,0.7,0.006
21,67,41,0.018,0.036,0.7,0.006
22,58,36,0.017,0.036,0.7,0.005
23,58,36,0.009,0.045,0.7,0.005
0,56,35,0.004,0.049,0.7,0.005
1,59,36,0.006,0.045,0.7,0.005
2,53,34,0.007,0.043,0.6,0.004
3,51,34,0.004,0.046,0.7,0.004
4,46,31,0.002,0.047,0.8,0.004
5,44,28,0.003,0.043,0.7,0.004
6,37,24,0.002,0.044,0.7,0.004
7,39,24,0.002,0.052,0.9,0.004
8,42,28,0.002,0.061,1.1,0.004
9,47,31,0.002,0.070,1.5,0.005
10,54,33,0.003,0.073,1.8,0.006
11,68,43,0.003,0.080,1.5,0.006
12,55,35,0.006,0.059,0.8,0.005
13,40,23,0.012,0.046,0.5,0.005
14,37,20,0.017,0.040,0.4,0.005
15,39,19,0.024,0.031,0.5,0.005
16,44,23,0.022,0.036,0.5,0.005
17,51,27,0.020,0.041,0.5,0.005
18,41,22,0.013,0.048,0.5,0.005
19,39,19,0.005,0.057,0.6,0.005
20,44,25,0.001,0.066,0.8,0.005
21,48,26,0.002,0.062,0.7,0.005
22,40,22,0.005,0.052,0.6,0.005
23,41,22,0.004,0.053,0.6,0.005
0,39,21,0.005,0.051,0.6,0.005
1,41,21,0.007,0.046,0.5,0.005
2,40,22,0.002,0.050,0.6,0.005
3,43,23,0.002,0.053,0.7,0.004
4,43,24,0.002,0.049,0.9,0.004
5,46,27,0.002,0.049,0.8,0.005
6,45,27,0.002,0.045,0.7,0.004
7,47,29,0.002,0.057,1.0,0.004
8,50,32,0.002,0.065,1.1,0.006
9,60,38,0.003,0.055,0.9,0.005
10,74,45,0.007,0.046,0.9,0.006
11,80,47,0.021,0.029,0.7,0.006
12,62,36,0.029,0.024,0.6,0.006
13,52,30,0.022,0.033,0.6,0.005
14,44,28,0.029,0.027,0.5,0.005
15,38,24,0.030,0.029,0.4,0.004
16,31,18,0.031,0.030,0.4,0.004
17,42,24,0.021,0.040,0.4,0.004
18,47,27,0.002,0.059,0.6,0.005
19,58,34,0.002,0.062,0.7,0.006
20,57,33,0.002,0.066,0.9,0.006
21,54,32,0.002,0.062,0.8,0.006
22,48,30,0.003,0.059,0.8,0.005
23,48,29,0.002,0.063,0.9,0.005
0,42,27,0.002,0.062,0.9,0.005
1,41,27,0.002,0.058,0.8,0.005
2,39,26,0.002,0.056,0.8,0.005
3,41,29,0.002,0.055,0.8,0.005
4,44,29,0.001,0.054,0.9,0.005
5,51,36,0.002,0.055,1.0,0.006
6,48,34,0.002,0.052,0.9,0.005
7,52,35,0.002,0.053,0.9,0.005
8,52,35,0.001,0.056,1.0,0.006
9,57,43,0.002,0.065,1.2,0.006
10,62,42,0.003,0.063,1.3,0.006
11,58,41,0.004,0.058,1.0,0.006
12,51,33,0.009,0.053,0.8,0.005
13,41,23,0.021,0.036,0.6,0.005
14,47,29,0.016,0.045,0.7,0.005
15,,,,,,
16,,,,,,
17,59,37,0.004,0.061,0.7,0.005
18,68,43,0.005,0.059,0.6,0.005
19,61,36,0.005,0.055,0.7,0.004
20,51,30,0.002,0.065,0.9,0.005
21,65,45,0.002,0.074,1.2,0.005
22,66,44,0.002,0.070,1.1,0.006
23,64,40,0.001,0.074,1.1,0.006
0,60,39,0.002,0.072,1.1,0.006
1,59,38,0.002,0.063,0.9,0.006
2,58,35,0.002,0.059,0.9,0.005
3,56,34,0.001,0.057,0.9,0.006
4,52,33,0.002,0.054,0.8,0.006
5,52,34,0.002,0.053,0.8,0.005
6,51,34,0.002,0.054,0.9,0.005
7,54,36,0.002,0.057,1.0,0.005
8,55,37,0.002,0.059,1.0,0.005
9,57,34,0.002,0.057,0.9,0.005
10,54,34,0.003,0.053,0.8,0.005
11,53,35,0.005,0.054,0.8,0.005
12,55,34,0.006,0.058,1.0,0.005
13,64,39,0.006,0.061,0.8,0.005
14,65,40,0.004,0.067,1.0,0.006
15,75,45,0.003,0.073,1.0,0.006
16,76,45,0.003,0.073,1.0,0.006
17,80,51,0.002,0.080,1.0,0.007
18,85,50,0.002,0.084,1.1,0.007
19,93,57,0.002,0.093,1.3,0.007
20,99,60,0.002,0.091,1.3,0.007
21,105,69,0.002,0.091,1.3,0.010
22,108,71,0.002,0.084,1.1,0.011
23,100,70,0.002,0.086,1.2,0.011
0,83,59,0.002,0.083,1.1,0.010
1,86,61,0.002,0.091,1.2,0.009
2,86,59,0.002,0.078,1.1,0.009
3,74,52,0.002,0.076,1.1,0.008
4,74,50,0.002,0.081,1.3,0.008
5,81,57,0.002,0.080,1.2,0.008
6,79,57,0.002,0.072,1.2,0.007
7,75,56,0.002,0.069,1.1,0.006
8,68,48,0.002,0.061,1.0,0.006
9,76,55,0.004,0.050,0.9,0.006
10,77,56,0.010,0.047,0.9,0.006
11,86,63,0.017,0.044,0.8,0.006
12,85,59,0.016,0.050,0.9,0.007
13,96,67,0.010,0.066,1.0,0.007
14,96,67,0.011,0.066,0.9,0.006
15,91,65,0.014,0.063,0.8,0.006
16,79,53,0.019,0.053,0.7,0.005
17,87,61,0.024,0.050,0.7,0.006
18,84,56,0.026,0.045,0.7,0.005
19,81,55,0.027,0.039,0.7,0.004
20,67,49,0.030,0.036,0.7,0.005
21,67,47,0.022,0.043,0.8,0.004
22,63,46,0.016,0.048,0.8,0.004
23,64,48,0.014,0.048,0.8,0.004
0,69,51,0.008,0.053,0.9,0.004
1,76,54,0.007,0.052,0.9,0.004
2,76,56,0.005,0.052,0.9,0.005
3,80,58,0.010,0.043,0.9,0.004
4,78,56,0.013,0.036,0.9,0.004
5,85,57,0.022,0.024,0.9,0.005
6,70,47,0.022,0.022,0.8,0.005
7,66,41,0.017,0.027,0.7,0.005
8,53,31,0.020,0.026,0.6,0.004
9,46,25,0.027,0.020,0.5,0.005
10,42,22,0.024,0.024,0.5,0.005
11,48,26,0.025,0.024,0.6,0.004
12,47,26,0.034,0.016,0.5,0.005
13,48,25,0.038,0.014,0.5,0.005
14,44,21,0.042,0.012,0.5,0.004
15,40,18,0.042,0.011,0.4,0.004
16,43,13,0.043,0.011,0.4,0.004
17,47,15,0.040,0.014,0.4,0.004
18,42,17,0.033,0.020,0.4,0.004
19,43,19,0.034,0.017,0.4,0.003
20,33,11,0.038,0.014,0.3,0.003
21,24,8,0.036,0.013,0.3,0.003
22,20,7,0.034,0.014,0.3,0.003
23,20,7,0.029,0.017,0.3,0.004
0,19,8,0.028,0.016,0.3,0.003
1,18,7,0.024,0.019,0.4,0.003
2,18,9,0.028,0.014,0.3,0.003
3,18,9,0.029,0.012,0.4,0.003
4,17,9,0.030,0.012,0.4,0.003
5,18,9,0.032,0.009,0.3,0.003
6,17,9,0.023,0.018,0.4,0.003
7,21,11,0.012,0.028,0.4,0.003
8,19,11,0.009,0.032,0.4,0.003
9,22,10,0.008,0.035,0.5,0.004
10,23,11,0.019,0.025,0.5,0.004
11,23,13,0.026,0.018,0.4,0.004
12,22,11,0.022,0.023,0.4,0.004
13,26,12,0.018,0.030,0.5,0.004
14,26,15,0.023,0.025,0.4,0.004
15,28,15,0.018,0.031,0.5,0.004
16,26,14,0.015,0.035,0.4,0.003
17,26,12,0.014,0.037,0.4,0.003
18,20,10,0.016,0.035,0.4,0.003
19,23,13,0.008,0.046,0.4,0.003
20,27,15,0.008,0.042,0.4,0.005
21,24,13,0.005,0.046,0.5,0.004
22,24,14,0.002,0.052,0.6,0.004
23,25,14,0.010,0.038,0.5,0.003
0,21,13,0.002,0.051,0.6,0.004
1,29,17,0.002,0.057,0.8,0.004
2,25,15,0.001,0.054,0.7,0.004
3,26,16,0.002,0.055,0.8,0.004
4,26,16,0.002,0.054,0.8,0.004
5,28,17,0.002,0.056,0.9,0.005
6,27,17,0.002,0.055,0.8,0.005
7,27,20,0.002,0.054,0.8,0.005
8,28,17,0.002,0.053,0.8,0.005
9,31,15,0.002,0.054,0.8,0.004
10,33,18,0.003,0.053,0.8,0.004
11,36,21,0.004,0.053,0.7,0.005
12,36,22,0.005,0.054,0.7,0.005
13,40,24,0.008,0.050,0.7,0.005
14,42,27,0.008,0.050,0.7,0.005
