날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
1,11,6,0.035,0.012,0.3,0.002
2,12,7,0.037,0.009,0.3,0.002
3,11,8,0.039,0.006,0.3,0.002
4,13,8,0.036,0.008,0.3,0.002
5,13,9,0.034,0.009,0.3,0.003
6,14,10,0.028,0.012,0.3,0.003
7,17,11,0.020,0.018,0.3,0.003
8,19,10,0.010,0.025,0.4,0.003
9,19,9,0.017,0.019,0.3,0.002
10,17,8,0.025,0.013,0.3,0.002
11,16,10,0.033,0.009,0.3,0.002
12,18,9,0.035,0.009,0.3,0.002
13,16,9,0.036,0.008,0.3,0.002
14,22,10,0.036,0.007,0.3,0.002
15,13,5,0.039,0.008,0.3,0.003
16,15,6,0.039,0.011,0.3,0.002
17,14,8,0.038,0.013,0.3,0.002
18,11,5,0.037,0.015,0.3,0.002
19,11,6,0.033,0.017,0.3,0.002
20,11,6,0.033,0.015,0.3,0.002
21,13,7,0.036,0.011,0.3,0.002
22,12,7,0.034,0.011,0.4,0.002
23,15,8,0.031,0.013,0.4,0.002
0,17,9,0.031,0.012,0.4,0.002
1,19,10,0.023,0.018,0.4,0.002
2,19,11,0.027,0.013,0.4,0.002
3,21,10,0.023,0.015,0.4,0.002
4,22,12,0.019,0.016,0.5,0.003
5,19,10,0.015,0.018,0.5,0.002
6,18,10,0.007,0.023,0.5,0.002
7,17,10,0.002,0.028,0.5,0.002
8,21,11,0.003,0.034,0.6,0.003
9,26,13,0.005,0.032,0.6,0.003
10,24,11,0.007,0.034,0.6,0.003
11,25,12,0.021,0.025,0.5,0.002
12,21,11,0.032,0.016,0.4,0.003
13,22,11,0.042,0.014,0.3,0.002
14,27,16,0.054,0.016,0.3,0.003
15,26,17,0.058,0.012,0.3,0.003
16,24,12,0.059,0.011,0.3,0.002
17,21,11,0.054,0.015,0.3,0.002
18,26,10,0.045,0.021,0.3,0.003
19,22,13,0.028,0.032,0.4,0.003
20,23,12,0.031,0.029,0.4,0.003
21,21,11,0.029,0.031,0.4,0.003
22,20,11,0.023,0.034,0.4,0.003
23,22,11,0.013,0.041,0.4,0.003
0,21,11,0.002,0.049,0.5,0.003
1,19,11,0.003,0.045,0.5,0.003
2,22,13,0.002,0.047,0.6,0.003
3,22,15,0.002,0.043,0.6,0.003
4,23,14,0.002,0.042,0.6,0.003
5,22,14,0.002,0.040,0.6,0.003
6,21,14,0.002,0.038,0.6,0.003
7,20,12,0.002,0.036,0.6,0.003
8,23,14,0.003,0.037,0.6,0.003
9,26,18,0.007,0.034,0.6,0.003
10,26,14,0.012,0.037,0.6,0.003
11,26,15,0.021,0.035,0.5,0.003
12,29,15,0.022,0.038,0.5,0.003
13,26,13,0.042,0.021,0.4,0.002
14,23,14,0.061,0.013,0.3,0.003
15,22,12,0.058,0.020,0.4,0.003
16,20,12,0.062,0.011,0.3,0.003
17,19,9,0.061,0.010,0.3,0.003
18,18,9,0.057,0.010,0.3,0.003
19,19,11,0.052,0.010,0.3,0.003
20,19,11,0.038,0.020,0.4,0.002
21,21,16,0.004,0.050,0.6,0.003
22,23,14,0.005,0.046,0.6,0.003
23,22,13,0.003,0.045,0.5,0.002
0,22,14,0.002,0.046,0.6,0.002
1,23,16,0.002,0.043,0.6,0.003
2,24,16,0.002,0.043,0.6,0.003
3,26,16,0.002,0.041,0.6,0.003
4,25,17,0.002,0.037,0.6,0.003
5,23,17,0.004,0.034,0.5,0.003
6,22,15,0.006,0.032,0.5,0.003
7,23,15,0.005,0.032,0.4,0.003
8,22,15,0.005,0.033,0.5,0.003
9,22,12,0.009,0.031,0.4,0.003
10,19,10,0.017,0.027,0.4,0.003
11,20,10,0.024,0.024,0.4,0.003
12,19,9,0.041,0.020,0.3,0.003
13,19,12,0.046,0.019,0.4,0.002
14,16,10,0.048,0.018,0.3,0.002
15,,,,,,
16,,,,,,
17,,,,,,
18,,,,,,
19,,,,,,
20,,,,,,
21,,,,,,
22,,,,,,
23,,,,,,
0,,,,,,
1,,,,,,
2,,,,,,
3,,,,,,
4,,,,,,
5,,,,,,
6,,,,,,
7,,,,,,
8,,,,,,
9,,,,,,
10,,,,,,
11,,,,,,
12,,,,,,
13,,,,,,
14,,,,,,
15,,,,,,
16,,,,,,
17,14,11,,0.035,0.4,0.002
18,10,10,,0.035,0.5,0.003
19,8,7,,0.037,0.5,0.002
20,10,9,,0.036,0.5,0.002
21,10,7,,0.036,0.4,0.003
22,7,6,,0.025,0.4,0.002
23,5,4,,0.027,0.4,0.003
0,5,3,,0.035,0.4,0.003
1,5,5,,0.026,0.4,0.002
2,4,3,,0.014,0.3,0.002
3,4,1,,0.011,0.3,0.002
4,3,2,,0.007,0.3,0.002
5,3,1,,0.007,0.3,0.002
6,3,2,,0.011,0.2,0.002
7,3,1,,0.021,0.3,0.002
8,3,2,,0.027,0.3,0.002
9,5,1,,0.024,0.3,0.002
10,5,2,,0.021,0.3,0.002
11,4,2,0.021,0.025,0.3,0.002
12,4,2,0.024,0.021,0.3,0.002
13,5,3,0.023,0.016,0.3,0.002
14,3,2,0.029,0.010,0.3,0.002
15,3,1,0.034,0.004,0.2,0.002
16,3,1,0.032,0.007,0.2,0.002
17,5,1,0.033,0.006,0.2,0.002
18,5,1,0.028,0.010,0.2,0.002
19,6,4,0.007,0.029,0.4,0.002
20,11,6,0.008,0.031,0.4,0.002
21,8,6,0.018,0.022,0.3,0.003
22,7,5,0.009,0.029,0.4,0.002
23,10,5,,0.040,0.6,0.002
0,10,7,,0.038,0.6,0.003
1,9,5,,0.035,0.7,0.002
2,11,7,,0.037,0.8,0.003
3,11,7,,0.036,0.8,0.003
4,15,10,,0.034,0.7,0.003
5,16,9,,0.032,0.6,0.003
6,19,12,,0.029,0.5,0.002
7,23,13,0.005,0.025,0.5,0.003
8,26,14,0.007,0.023,0.4,0.003
9,28,12,0.014,0.019,0.5,0.003
10,29,11,0.025,0.013,0.4,0.003
11,30,16,0.027,0.014,0.4,0.003
12,31,14,0.034,0.011,0.4,0.003
13,32,16,0.041,0.009,0.4,0.003
14,31,14,0.046,0.008,0.4,0.003
15,32,19,0.047,0.009,0.3,0.003
16,26,13,0.041,0.009,0.3,0.003
17,18,9,0.036,0.010,0.3,0.003
18,20,6,0.030,0.013,0.3,0.002
19,22,7,0.027,0.015,0.3,0.002
20,24,7,0.018,0.021,0.3,0.002
21,26,7,0.020,0.018,0.3,0.003
22,24,7,0.027,0.010,0.3,0.002
23,25,7,0.029,0.008,0.3,0.002
0,21,6,0.025,0.014,0.3,0.003
1,17,5,0.021,0.018,0.3,0.003
2,18,7,0.015,0.022,0.3,0.002
3,19,5,0.010,0.025,0.4,0.002
4,17,6,0.004,0.026,0.4,0.002
5,13,5,0.008,0.023,0.3,0.002
6,15,6,,0.033,0.4,0.002
7,20,6,,0.036,0.5,0.003
8,20,8,,0.037,0.6,0.003
9,25,12,,0.040,0.6,0.003
10,25,8,,0.039,0.6,0.003
11,28,11,,0.043,0.7,0.003
12,28,10,,0.035,0.5,0.003
13,22,9,,0.026,0.4,0.003
14,19,8,,0.019,0.3,0.003
15,16,6,,0.010,0.3,0.003
16,16,6,,0.010,0.3,0.003
17,15,6,,0.008,0.3,0.003
18,16,5,,0.012,0.3,0.003
19,18,8,,0.047,0.5,0.002
20,23,10,,0.050,0.5,0.003
21,24,10,,0.044,0.5,0.003
22,23,10,,0.048,0.5,0.003
23,22,10,,0.049,0.5,0.003
0,21,10,,0.051,0.6,0.003
1,21,11,,0.049,0.6,0.003
2,21,11,,0.046,0.6,0.003
3,21,11,,0.043,0.7,0.003
4,22,11,,0.040,0.6,0.003
5,20,8,,0.037,0.5,0.003
6,18,9,,0.038,0.5,0.003
7,20,12,,0.038,0.5,0.003
8,20,10,,0.039,0.5,0.003
9,26,11,,0.037,0.5,0.003
10,28,12,,0.038,0.6,0.003
11,27,12,,0.034,0.5,0.003
12,25,10,,0.031,0.6,0.003
13,28,13,,0.033,0.5,0.003
14,30,14,,0.043,0.5,0.003
15,27,13,,0.042,0.5,0.003
16,26,11,,0.035,0.5,0.003
17,21,11,,0.028,0.4,0.003
18,20,10,,0.035,0.4,0.003
19,22,13,,0.045,0.5,0.003
20,26,13,,0.041,0.5,0.003
21,26,14,,0.043,0.5,0.003
22,26,14,,0.043,0.5,0.003
23,22,13,0.002,0.039,0.5,0.003
0,20,10,0.006,0.034,0.4,0.003
1,18,10,0.012,0.028,0.4,0.003
2,19,11,0.017,0.020,0.4,0.002
3,17,10,0.015,0.019,0.4,0.003
4,13,10,0.016,0.016,0.4,0.003
5,15,10,0.026,0.012,0.4,0.003
6,16,12,0.031,0.009,0.4,0.003
7,18,14,0.025,0.015,0.4,0.002
8,19,13,0.016,0.020,0.5,0.002
9,20,13,0.015,0.019,0.5,0.003
10,18,12,0.018,0.014,0.4,0.002
11,15,11,0.022,0.011,0.3,0.003
12,16,10,0.023,0.009,0.3,0.002
13,15,9,0.024,0.009,0.3,0.002
14,16,9,0.023,0.009,0.3,0.002
15,16,6,0.020,0.011,0.3,0.003
16,17,8,0.021,0.011,0.3,0.002
17,,1,0.024,0.012,0.3,0.003
18,14,6,0.023,0.014,0.3,0.002
19,16,9,0.019,0.018,0.3,0.002
20,15,8,0.015,0.020,0.3,0.002
21,17,6,0.015,0.020,0.3,0.002
22,14,7,0.017,0.016,0.3,0.003
23,15,8,0.023,0.013,0.3,0.003
0,13,7,0.024,0.012,0.3,0.002
1,14,10,0.024,0.012,0.3,0.002
2,15,9,0.015,0.022,0.3,0.002
3,15,8,0.005,0.025,0.4,0.002
4,15,10,0.004,0.026,0.5,0.003
5,14,8,0.011,0.021,0.4,0.003
6,16,10,0.014,0.017,0.4,0.003
7,19,9,0.012,0.018,0.4,0.002
8,19,11,0.013,0.017,0.4,0.003
9,21,9,0.019,0.013,0.3,0.003
10,15,6,0.020,0.013,0.3,0.003
11,18,9,0.024,0.011,0.3,0.003
12,13,4,0.031,0.006,0.3,0.002
13,13,3,0.035,0.005,0.3,0.002
14,15,7,0.035,0.007,0.3,0.002
15,19,8,0.035,0.008,0.3,0.002
16,20,9,0.033,0.010,0.3,0.002
17,18,7,0.031,0.012,0.3,0.002
18,17,7,0.030,0.014,0.3,0.002
