날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
1,39,24,0.003,0.054,0.7,0.003
2,38,27,0.002,0.056,0.8,0.003
3,42,28,0.002,0.057,0.9,0.003
4,42,31,0.002,0.054,0.8,0.003
5,49,33,0.002,0.048,0.8,0.003
6,47,32,0.002,0.048,0.8,0.003
7,48,30,0.006,0.040,0.7,0.003
8,33,24,0.014,0.032,0.5,0.003
9,36,22,0.004,0.049,0.8,0.003
10,35,25,0.016,0.031,0.6,0.003
11,34,23,0.031,0.016,0.5,0.004
12,30,22,0.034,0.014,0.5,0.004
13,35,24,0.028,0.020,0.5,0.004
14,40,30,0.031,0.016,0.5,0.004
15,44,30,0.037,0.014,0.4,0.003
16,35,25,0.039,0.013,0.4,0.003
17,35,25,0.036,0.017,0.4,0.003
18,32,23,0.031,0.021,0.4,0.003
19,32,21,0.024,0.027,0.4,0.004
20,31,21,0.022,0.026,0.4,0.003
21,32,20,0.029,0.019,0.4,0.003
22,26,16,0.030,0.017,0.4,0.003
23,25,17,0.031,0.016,0.4,0.003
0,23,16,0.029,0.018,0.4,0.003
1,24,15,0.024,0.023,0.5,0.004
2,24,17,0.023,0.023,0.5,0.003
3,25,17,0.016,0.030,0.5,0.003
4,25,18,0.011,0.033,0.6,0.003
5,26,19,0.012,0.034,0.5,0.003
6,25,17,0.013,0.033,0.5,0.003
7,27,20,0.003,0.050,0.6,0.003
8,28,19,0.002,0.052,0.7,0.003
9,29,20,0.008,0.043,0.6,0.003
10,29,19,0.022,0.024,0.6,0.005
11,34,23,0.026,0.021,0.6,0.004
12,35,22,0.025,0.024,0.5,0.004
13,33,21,0.021,0.030,0.5,0.004
14,38,27,0.023,0.029,0.5,0.004
15,35,23,0.026,0.027,0.5,0.004
16,29,20,0.031,0.023,0.4,0.003
17,33,19,0.025,0.028,0.5,0.003
18,38,25,0.017,0.037,0.5,0.004
19,40,25,0.011,0.043,0.5,0.004
20,38,27,0.008,0.047,0.6,0.004
21,44,30,0.002,0.055,0.7,0.004
22,47,31,0.002,0.056,0.7,0.004
23,46,29,0.002,0.057,0.8,0.004
0,41,30,0.010,0.041,0.6,0.004
1,34,19,0.014,0.033,0.5,0.004
2,32,21,0.009,0.038,0.6,0.004
3,36,26,0.006,0.041,0.7,0.003
4,33,23,0.005,0.040,0.6,0.003
5,35,23,0.003,0.046,0.6,0.003
6,32,23,0.005,0.044,0.7,0.003
7,30,22,0.002,0.046,0.7,0.003
8,30,21,0.002,0.047,0.7,0.003
9,40,22,0.002,0.059,0.9,0.003
10,39,20,0.010,0.046,0.8,0.004
11,35,22,0.011,0.043,0.6,0.004
12,37,24,0.013,0.041,0.6,0.004
13,33,18,0.016,0.038,0.6,0.004
14,36,21,0.012,0.047,0.8,0.004
