날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
1,40,29,0.055,0.010,0.5,0.002
2,36,29,0.056,0.012,0.5,0.002
3,37,30,0.055,0.011,0.7,0.003
4,41,27,0.052,0.011,0.6,0.003
5,32,22,0.049,0.013,0.5,0.003
6,33,24,0.048,0.012,0.5,0.003
7,30,22,0.040,0.021,0.6,0.003
8,31,22,0.040,0.023,0.6,0.003
9,24,17,0.051,0.017,0.5,0.003
10,24,17,0.044,0.026,0.6,0.003
11,28,19,0.044,0.029,0.6,0.003
12,31,21,0.053,0.026,0.6,0.003
13,33,23,0.067,0.028,0.6,0.003
14,32,22,0.078,0.021,0.5,0.003
15,30,22,0.069,0.031,0.6,0.003
16,27,18,0.074,0.024,0.5,0.004
17,25,15,0.067,0.025,0.5,0.003
18,31,17,0.063,0.023,0.5,0.003
19,24,13,0.059,0.021,0.4,0.003
20,22,15,0.053,0.024,0.4,0.003
21,21,15,0.051,0.023,0.5,0.002
22,22,14,0.046,0.026,0.5,0.003
23,20,14,0.049,0.024,0.5,0.003
0,24,16,0.037,0.030,0.6,0.003
1,27,19,0.041,0.021,0.6,0.003
2,26,18,0.047,0.015,0.6,0.003
3,32,19,0.052,0.012,0.5,0.003
4,29,20,0.052,0.012,0.7,0.003
5,29,19,0.050,0.011,0.5,0.003
6,30,23,0.049,0.012,0.4,0.003
7,28,21,0.041,0.020,0.5,0.003
8,27,20,0.042,0.023,0.6,0.003
9,27,19,0.041,0.028,0.5,0.003
10,26,19,0.045,0.026,0.4,0.003
11,24,19,0.048,0.029,0.5,0.003
12,28,22,0.059,0.024,0.4,0.003
13,24,20,0.073,0.016,0.4,0.003
14,26,20,0.078,0.015,0.4,0.003
15,30,19,0.080,0.018,0.4,0.003
16,32,20,0.073,0.021,0.3,0.003
17,29,19,0.072,0.020,0.3,0.003
18,26,18,0.066,0.022,0.4,0.004
19,25,19,0.057,0.026,0.4,0.004
20,25,17,0.050,0.021,0.4,0.003
21,19,15,0.048,0.016,0.4,0.003
22,20,13,0.038,0.019,0.4,0.003
23,20,13,0.042,0.017,0.4,0.003
0,21,14,0.033,0.025,0.5,0.003
1,23,17,0.028,0.025,0.4,0.003
2,27,18,0.025,0.023,0.5,0.003
3,37,24,0.028,0.017,0.5,0.003
4,32,22,0.035,0.013,0.4,0.003
5,28,19,0.040,0.010,0.5,0.004
6,30,21,0.036,0.016,0.6,0.003
7,32,25,0.035,0.019,0.4,0.003
8,33,23,0.033,0.023,0.4,0.003
9,30,24,0.037,0.021,0.4,0.003
10,23,18,0.055,0.014,0.4,0.003
11,23,17,0.056,0.018,0.4,0.003
12,30,20,0.050,0.029,0.5,0.003
13,34,22,0.047,0.036,0.5,0.003
14,32,22,0.059,0.021,0.4,0.003
15,30,20,0.067,0.020,0.3,0.003
16,31,20,0.069,0.020,0.3,0.003
17,31,20,0.066,0.019,0.4,0.003
18,32,20,0.060,0.025,0.3,0.002
19,28,16,0.045,0.034,0.4,0.003
20,35,18,0.036,0.032,0.4,0.003
21,34,20,0.026,0.034,0.5,0.003
22,27,18,0.037,0.021,0.4,0.003
23,23,18,0.030,0.028,0.6,0.003
0,37,19,0.017,0.039,0.6,0.003
1,28,20,0.015,0.039,0.5,0.003
2,29,18,0.023,0.030,0.6,0.003
3,31,21,0.019,0.028,0.5,0.003
4,34,21,0.019,0.025,0.6,0.003
5,32,19,0.026,0.017,0.4,0.003
6,26,17,0.027,0.015,0.4,0.003
7,23,15,0.020,0.023,0.4,0.003
8,27,18,0.024,0.025,0.4,0.003
9,26,17,0.022,0.032,0.5,0.003
10,28,17,0.023,0.038,0.5,0.003
11,26,16,0.043,0.024,0.4,0.003
12,27,17,0.049,0.022,0.3,0.003
13,28,18,0.057,0.026,0.4,0.003
14,26,17,0.076,0.020,0.4,0.003
15,33,17,0.084,0.022,0.4,0.003
16,,,,,,
17,,,,,,
18,27,13,0.050,0.031,0.4,0.003
19,24,13,0.035,0.028,0.3,0.003
20,24,13,0.035,0.026,0.3,0.003
21,24,15,0.035,0.020,0.3,0.003
22,26,17,0.024,0.025,0.4,0.002
23,29,20,0.018,0.028,0.5,0.002
0,28,19,0.020,0.024,0.5,0.003
1,27,19,0.016,0.027,0.4,0.003
2,23,18,0.008,0.033,0.5,0.003
3,22,18,0.008,0.034,0.5,0.002
4,19,15,0.009,0.035,0.5,0.003
5,19,15,0.007,0.036,0.5,0.003
6,23,16,0.005,0.036,0.5,0.003
7,26,15,0.005,0.037,0.5,0.003
8,30,17,0.008,0.039,0.7,0.003
9,26,15,0.016,0.045,0.6,0.003
10,24,13,0.021,0.046,0.6,0.003
11,29,16,0.039,0.044,0.8,0.003
12,36,20,0.045,0.043,0.6,0.004
13,32,20,0.057,0.043,0.6,0.004
14,33,20,0.061,0.047,0.5,0.004
15,29,20,0.081,0.034,0.4,0.003
