날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
8,46,,0.027,0.035,0.4,0.005
9,42,,0.023,0.039,0.4,0.005
10,27,,0.034,0.029,0.4,0.005
11,36,,0.035,0.030,0.4,0.006
12,33,,0.045,0.024,0.4,0.006
13,37,,0.046,0.023,0.4,0.006
14,,,,,,
15,,,,,,
16,22,,0.033,0.021,0.4,0.006
17,29,,0.036,0.026,0.4,0.006
18,32,,0.033,0.031,0.4,0.006
19,26,,0.034,0.028,0.4,0.005
20,28,,0.027,0.036,0.5,0.005
21,41,,0.026,0.038,0.6,0.006
22,45,,0.021,0.039,0.6,0.006
23,47,,0.010,0.050,0.7,0.006
0,50,,0.013,0.047,0.7,0.006
1,45,,0.018,0.039,0.7,0.006
2,45,,0.016,0.037,0.7,0.007
3,41,,0.019,0.032,0.7,0.007
4,45,,0.022,0.026,0.7,0.007
5,44,,0.024,0.024,0.6,0.007
6,43,,0.005,0.040,0.7,0.006
7,43,,0.004,0.043,0.8,0.007
8,40,,0.005,0.044,0.8,0.007
9,48,,0.008,0.049,0.8,0.007
10,52,,0.011,0.054,0.8,0.008
11,54,,0.014,0.055,0.8,0.009
12,48,,0.035,0.029,0.5,0.007
13,25,,0.042,0.025,0.4,0.007
14,34,,0.041,0.032,0.5,0.007
15,33,,0.045,0.041,0.4,0.006
16,32,,0.063,0.027,0.4,0.006
17,30,,0.058,0.031,0.4,0.006
18,29,,0.064,0.023,0.3,0.006
19,31,,0.057,0.030,0.4,0.006
20,34,,0.037,0.041,0.4,0.009
21,41,,0.020,0.052,0.5,0.014
22,33,,0.013,0.057,0.5,0.009
23,38,,0.003,0.069,0.6,0.008
0,47,,0.002,0.070,0.7,0.008
1,44,,0.003,0.071,0.9,0.007
2,42,,0.003,0.066,0.9,0.006
3,40,,0.003,0.064,0.8,0.006
4,42,,0.004,0.060,0.7,0.006
5,34,,0.011,0.049,0.6,0.006
6,36,,0.006,0.056,0.7,0.006
7,35,,0.005,0.057,0.6,0.006
8,29,,0.013,0.047,0.5,0.006
9,27,,0.022,0.036,0.4,0.006
10,17,,0.022,0.038,0.5,0.006
11,25,,0.028,0.036,0.4,0.006
12,25,,0.033,0.034,0.4,0.006
13,23,,0.037,0.035,0.4,0.006
14,26,,0.048,0.028,0.3,0.005
15,20,,0.049,0.031,0.3,0.005
16,21,,0.047,0.040,0.3,0.005
17,30,,0.048,0.042,0.3,0.006
18,35,,0.057,0.036,0.4,0.007
19,42,,0.057,0.036,0.4,0.007
20,42,,0.046,0.030,0.5,0.007
21,44,,0.043,0.040,0.5,0.006
22,49,,0.009,0.077,0.7,0.006
23,47,,0.005,0.086,0.9,0.007
0,37,,0.010,0.071,0.6,0.006
1,29,,0.033,0.036,0.4,0.006
2,23,,0.049,0.017,0.3,0.005
3,23,,0.045,0.018,0.3,0.006
4,26,,0.041,0.018,0.3,0.006
5,19,,0.046,0.016,0.3,0.005
6,20,,0.039,0.016,0.3,0.005
7,20,,0.029,0.024,0.3,0.005
8,24,,0.032,0.032,0.3,0.005
9,22,,0.032,0.034,0.3,0.006
10,23,,0.037,0.029,0.3,0.005
11,28,,0.037,0.031,0.3,0.006
12,28,,0.038,0.032,0.3,0.006
13,29,,0.039,0.032,0.3,0.006
14,28,,0.039,0.038,0.4,0.006
15,35,,0.042,0.037,0.4,0.007
16,35,,0.039,0.040,0.4,0.007
17,42,,0.039,0.040,0.4,0.007
18,42,,0.041,0.041,0.4,0.007
19,44,,0.043,0.040,0.5,0.006
20,39,,0.042,0.037,0.4,0.006
21,52,,0.036,0.038,0.5,0.006
22,36,,0.033,0.036,0.4,0.005
23,31,,0.029,0.035,0.4,0.005
0,24,,0.033,0.026,0.4,0.005
1,24,,0.040,0.017,0.3,0.005
2,19,,0.040,0.013,0.3,0.005
3,15,,0.038,0.012,0.3,0.005
4,6,,0.032,0.012,0.4,0.005
5,12,,0.029,0.013,0.4,0.005
6,18,,0.034,0.016,0.4,0.005
7,27,,0.024,0.029,0.5,0.006
8,31,,0.020,0.036,0.5,0.006
9,25,,0.019,0.039,0.5,0.006
10,30,,0.026,0.033,0.5,0.007
11,38,,0.039,0.024,0.6,0.007
12,29,,0.043,0.030,0.6,0.007
13,30,,0.048,0.025,0.6,0.007
14,17,,0.053,0.021,0.6,0.007
15,23,,0.056,0.024,0.6,0.009
16,52,,0.057,0.026,0.6,0.010
17,53,,0.062,0.023,0.6,0.010
18,59,,0.063,0.028,0.6,0.012
19,58,,0.059,0.030,0.6,0.012
20,67,,0.061,0.029,0.7,0.010
21,82,,0.058,0.030,0.8,0.008
22,100,,0.059,0.027,0.8,0.008
23,86,,0.056,0.028,0.8,0.008
0,86,,0.047,0.034,0.8,0.008
1,84,,0.046,0.031,0.8,0.008
2,81,,0.054,0.022,0.8,0.009
3,81,,0.050,0.021,0.8,0.009
4,79,,0.038,0.027,0.9,0.010
5,80,,0.025,0.034,1.0,0.010
6,79,,0.019,0.038,1.0,0.009
7,76,,0.008,0.057,1.1,0.009
8,72,,0.014,0.056,1.0,0.010
9,73,,0.015,0.063,1.0,0.011
10,97,,0.022,0.061,1.0,0.014
11,95,,0.044,0.046,0.8,0.014
12,93,,0.057,0.039,0.7,0.014
13,84,,0.063,0.035,0.7,0.011
14,88,,0.071,0.030,0.6,0.011
15,81,,0.072,0.030,0.6,0.011
16,86,,0.067,0.037,0.7,0.011
17,83,,0.071,0.034,0.8,0.013
18,90,,0.069,0.042,0.7,0.014
19,92,,0.062,0.045,0.7,0.015
20,97,,0.062,0.043,0.8,0.013
21,115,,0.057,0.038,0.8,0.012
22,115,,0.052,0.040,0.9,0.011
23,103,,0.055,0.036,0.9,0.014
0,100,,0.051,0.033,0.9,0.014
1,90,,0.051,0.033,0.8,0.013
2,98,,0.072,0.022,0.7,0.013
3,104,,0.083,0.020,0.8,0.014
4,104,,0.087,0.019,0.8,0.015
5,101,,0.081,0.022,0.8,0.015
6,92,,0.074,0.025,0.7,0.014
7,93,,0.059,0.038,0.7,0.014
8,87,,0.051,0.044,0.6,0.014
9,72,,0.045,0.052,0.6,0.013
10,69,,0.053,0.040,0.6,0.012
11,68,,0.053,0.040,0.6,0.011
12,67,,0.062,0.034,0.5,0.011
13,70,,0.070,0.030,0.5,0.009
14,66,,0.080,0.028,0.4,0.009
15,64,,0.077,0.032,0.4,0.009
16,69,,0.071,0.033,0.4,0.010
17,71,,0.080,0.034,0.5,0.011
18,64,,0.068,0.035,0.5,0.010
19,60,,0.057,0.033,0.4,0.009
20,51,,0.056,0.032,0.5,0.009
21,67,,0.049,0.028,0.5,0.007
22,47,,0.048,0.025,0.4,0.006
23,43,,0.050,0.022,0.4,0.006
0,40,,0.047,0.020,0.4,0.006
1,34,,0.048,0.018,0.4,0.007
2,38,,0.049,0.016,0.4,0.006
3,53,,0.057,0.013,0.4,0.006
4,61,,0.058,0.011,0.4,0.006
5,58,,0.057,0.012,0.4,0.006
6,52,,0.052,0.014,0.5,0.006
7,54,,0.041,0.022,0.5,0.006
8,46,,0.020,0.044,0.5,0.006
9,47,,0.016,0.050,0.6,0.006
10,37,,0.032,0.035,0.5,0.007
11,48,,0.035,0.037,0.5,0.009
12,56,,0.041,0.034,0.5,0.009
13,49,,0.049,0.023,0.4,0.008
14,41,,0.051,0.021,0.4,0.006
15,43,,0.048,0.025,0.4,0.007
16,40,,0.047,0.026,0.4,0.007
17,37,,0.040,0.030,0.3,0.007
18,39,,0.044,0.025,0.3,0.006
19,37,,0.040,0.033,0.4,0.006
20,43,,0.034,0.038,0.4,0.006
21,47,,0.034,0.040,0.4,0.007
22,45,,0.044,0.036,0.5,0.007
23,51,,0.041,0.039,0.7,0.009
0,60,,0.029,0.040,0.8,0.011
1,60,,0.022,0.036,0.7,0.009
2,55,,0.018,0.036,0.7,0.009
3,64,,0.020,0.032,0.7,0.010
4,59,,0.021,0.029,0.7,0.010
5,58,,0.013,0.037,0.7,0.009
6,61,,0.021,0.028,0.7,0.010
7,66,,0.016,0.040,0.8,0.011
8,68,,0.016,0.044,0.8,0.013
9,69,,0.017,0.048,0.8,0.014
10,61,,0.018,0.050,0.8,0.014
11,59,,0.027,0.043,0.7,0.011
12,42,,0.042,0.025,0.5,0.008
13,29,,0.051,0.020,0.4,0.007
14,27,,0.051,0.019,0.3,0.006
15,24,,0.054,0.019,0.3,0.006
16,45,,0.055,0.027,0.4,0.008
17,47,,0.054,0.026,0.4,0.007
18,51,,0.035,0.048,0.4,0.009
19,42,,0.035,0.043,0.4,0.008
20,44,,0.029,0.052,0.5,0.009
21,56,,0.030,0.049,0.5,0.009
22,40,,0.028,0.049,0.4,0.007
23,35,,0.018,0.058,0.5,0.007
0,35,,0.005,0.075,0.6,0.007
1,45,,0.011,0.065,0.5,0.009
2,50,,0.034,0.039,0.5,0.010
3,42,,0.019,0.052,0.6,0.008
4,38,,0.005,0.056,0.6,0.007
5,35,,0.007,0.055,0.6,0.007
6,52,,0.004,0.063,0.8,0.008
7,56,,0.005,0.065,0.8,0.010
8,64,,0.011,0.061,0.7,0.012
9,,,,,,
10,,,,,,
11,,,,,,
12,,,,,,
13,,,,,,
14,,,,,,
15,,,,,,
16,,,,,,
17,,,,,,
18,,,,,,
19,,,,,,
20,,,,,,
21,,,,,,
22,,,,,,
23,,,,,,
0,,,,,,
1,,,,,,
2,,,,,,
3,,,,,,
4,,,,,,
5,,,,,,
6,,,,,,
7,,,,,,
8,,,,,,
9,,,,,,
10,,,,,,
11,,,,,,
12,,,,,,
13,,,,,,
14,,,,,,
15,,,,,,
16,,,,,,
17,,,,,,
18,,,,,,
19,,,,,,
20,,,,,,
21,,,,,,
22,,,,,,
23,,,,,,
0,,,,,,
1,,,,,,
2,,,,,,
3,,,,,,
4,,,,,,
5,,,,,,
6,,,,,,
7,,,,,,
8,,,,,,
9,,,,,,
10,,,,,,
11,,,,,,
12,,,,,,
13,69,,0.036,0.056,0.5,0.008
14,74,,0.043,0.059,0.6,0.010
15,74,,0.067,0.036,0.5,0.007
16,68,,0.069,0.037,0.5,0.009
17,63,,0.051,0.044,0.5,0.009
18,56,,0.043,0.051,0.4,0.007
19,63,,0.035,0.042,0.3,0.007
20,44,,0.039,0.032,0.3,0.006
21,47,,0.021,0.049,0.4,0.006
22,51,,0.010,0.062,0.4,0.006
23,54,,0.003,0.069,0.6,0.005
0,50,,0.003,0.067,0.6,0.005
1,49,,0.004,,0.5,0.005
2,53,,0.005,0.059,0.5,0.005
3,50,,0.011,0.047,0.5,0.004
4,48,,0.013,0.042,0.4,0.005
5,52,,0.013,0.041,0.4,0.005
6,62,,0.008,0.048,0.5,0.006
7,61,,0.004,0.055,0.5,0.006
8,65,,0.007,0.059,0.6,0.006
9,71,,0.009,0.060,0.6,0.007
10,73,,0.016,0.056,0.6,0.006
11,59,,0.028,0.049,0.5,0.006
12,60,,0.040,0.041,0.4,0.005
13,63,,0.046,0.033,0.3,0.005
14,70,,0.066,0.023,0.3,0.005
15,87,,0.070,0.019,0.2,0.005
16,82,,0.065,0.020,0.2,0.005
17,76,,0.062,0.023,0.2,0.005
18,75,,0.064,0.026,0.2,0.005
19,86,,0.058,0.032,0.3,0.005
20,90,,0.036,0.039,0.3,0.006
21,89,,0.033,0.037,0.3,0.005
22,82,,0.036,0.032,0.3,0.005
23,73,,0.029,0.036,0.3,0.005
0,78,,0.023,0.040,0.3,0.005
1,76,,0.023,0.039,0.3,0.004
2,71,,0.024,0.035,0.3,0.004
3,75,,0.031,0.024,0.3,0.004
4,68,,0.039,0.016,0.3,0.005
5,66,,0.034,0.021,0.3,0.005
6,74,,0.017,0.032,0.3,0.005
7,57,,0.025,0.023,0.3,0.005
8,54,,0.028,0.022,0.3,0.005
9,49,,0.038,0.016,0.3,0.004
10,42,,0.037,0.018,0.3,0.005
11,46,,0.048,0.014,0.3,0.004
12,45,,0.055,0.014,0.3,0.004
13,47,,0.062,0.013,0.3,0.004
14,45,,0.057,0.017,0.3,0.004
15,48,,0.049,0.022,0.3,0.004
16,65,,0.043,0.028,0.3,0.005
17,54,,0.041,0.029,0.3,0.005
18,47,,0.037,0.030,0.3,0.004
19,45,,0.033,0.034,0.4,0.004
20,44,,0.026,0.042,0.4,0.005
21,43,,0.019,0.048,0.4,0.005
22,41,,0.013,0.050,0.4,0.004
23,42,,0.016,0.039,0.4,0.004
0,39,,0.014,0.040,0.4,0.005
1,37,,0.019,0.033,0.4,0.005
2,32,,0.026,0.026,0.3,0.005
3,23,,0.037,0.017,0.3,0.005
4,27,,0.033,0.019,0.3,0.005
5,21,,0.033,0.019,0.3,0.005
6,31,,0.023,0.025,0.3,0.005
7,28,,0.017,0.030,0.3,0.005
8,35,,0.013,0.041,0.4,0.005
9,36,,0.011,0.049,0.5,0.006
10,43,,0.012,0.056,0.6,0.006
11,42,,0.015,0.056,0.6,0.006
12,46,,0.018,0.056,0.6,0.005
13,39,,0.027,0.054,0.5,0.004
14,34,,0.037,0.053,0.4,0.004
15,42,,0.049,0.058,0.5,0.006
16,80,,0.069,0.057,0.5,0.009
17,68,,0.067,0.057,0.5,0.010
18,62,,0.061,0.051,0.4,0.008
19,50,,0.048,0.053,0.4,0.008
20,65,,0.032,0.072,0.6,0.009
21,88,,0.016,0.072,0.6,0.007
22,77,,0.012,0.070,0.6,0.007
23,72,,0.008,0.068,0.6,0.007
0,69,,0.012,0.063,0.6,0.007
1,78,,0.009,0.069,0.7,0.008
2,106,,0.008,0.063,0.7,0.007
3,71,,0.010,0.055,0.7,0.007
4,87,,0.017,0.041,0.7,0.007
5,65,,0.013,0.044,0.6,0.006
6,28,,0.011,0.047,0.5,0.005
7,51,,0.008,0.052,0.6,0.006
8,41,,0.016,0.044,0.4,0.005
9,33,,0.017,0.046,0.5,0.004
10,45,,0.021,0.050,0.5,0.005
11,63,,0.029,0.050,0.6,0.005
12,77,,0.037,0.044,0.6,0.005
13,101,,0.040,0.053,0.6,0.005
14,101,,0.060,0.041,0.6,0.006
15,113,,0.072,0.043,0.6,0.007
16,104,,0.067,0.040,0.6,0.007
17,96,,0.062,0.040,0.6,0.006
18,85,,0.057,0.039,0.6,0.006
19,75,,0.042,0.042,0.6,0.006
20,52,,0.034,0.039,0.5,0.006
21,48,,0.023,0.045,0.5,0.009
22,54,,0.015,0.044,0.5,0.007
23,56,,0.015,0.041,0.5,0.006
0,50,,0.012,0.041,0.5,0.005
1,49,,0.012,0.039,0.5,0.005
2,48,,0.015,0.032,0.5,0.005
3,44,,0.026,0.023,0.5,0.005
4,40,,0.034,0.018,0.4,0.006
5,51,,0.032,0.018,0.4,0.005
6,45,,0.029,0.021,0.4,0.005
7,51,,0.026,0.028,0.4,0.005
8,49,,0.021,0.037,0.5,0.005
9,56,,0.016,0.047,0.5,0.005
10,57,,0.020,0.046,0.5,0.006
11,64,,0.019,0.055,0.7,0.005
12,59,,0.027,0.059,0.6,0.005
13,62,,0.031,0.061,0.6,0.005
14,59,,0.040,0.051,0.5,0.004
15,53,,0.039,0.056,0.5,0.005
16,89,,0.044,0.059,0.5,0.006
17,98,,0.039,0.067,0.6,0.009
18,97,,0.040,0.059,0.8,0.011
19,87,,0.043,0.043,0.7,0.010
20,65,,0.041,0.032,0.5,0.006
21,70,,0.036,0.033,0.4,0.005
22,76,,0.022,0.044,0.5,0.005
23,73,,0.022,0.046,0.5,0.006
0,60,,0.035,0.033,0.4,0.006
1,49,,0.044,0.022,0.3,0.005
2,53,,0.041,0.020,0.5,0.007
3,52,,0.039,0.018,0.5,0.008
4,60,,0.040,0.015,0.4,0.007
5,55,,0.035,0.016,0.4,0.008
6,54,,0.026,0.027,0.5,0.008
7,59,,0.018,0.035,0.5,0.006
8,62,,0.020,0.049,0.5,0.006
9,54,,0.023,0.049,0.5,0.005
10,43,,0.034,0.033,0.4,0.005
11,38,,0.041,0.030,0.3,0.005
12,36,,0.042,0.032,0.3,0.005
13,46,,0.050,0.029,0.3,0.005
14,51,,0.046,0.030,0.3,0.004
15,51,,0.036,0.036,0.3,0.004
16,62,,0.035,0.036,0.4,0.003
17,41,,0.037,0.034,0.4,0.003
18,40,,0.026,0.045,0.4,0.003
19,39,,0.023,0.044,0.5,0.003
20,43,,0.016,0.047,0.5,0.003
21,42,,0.013,0.046,0.5,0.003
22,44,,0.014,0.038,0.4,0.003
23,23,,0.017,0.030,0.4,0.003
0,10,,0.022,0.024,0.3,0.003
1,11,,0.023,0.021,0.3,0.003
2,6,,0.031,0.014,0.3,0.003
3,1,,0.039,0.010,0.2,0.003
4,5,,0.039,0.010,0.2,0.003
5,9,,0.038,0.012,0.2,0.003
6,24,,0.032,0.017,0.3,0.003
7,41,,0.025,0.026,0.4,0.003
8,103,,0.028,0.034,0.6,0.003
9,151,,0.029,0.036,0.7,0.004
10,140,,0.027,0.036,0.7,0.004
11,126,,0.032,0.035,0.7,0.004
12,133,,0.039,0.032,0.6,0.004
13,119,,0.042,0.025,0.5,0.005
14,88,,0.044,0.023,0.4,0.005
15,86,,0.045,0.026,0.4,0.005
16,93,,0.042,0.032,0.4,0.005
17,74,,0.044,0.032,0.3,0.005
18,71,,0.053,0.034,0.3,0.006
19,76,,0.053,0.037,0.3,0.006
20,86,,0.048,0.042,0.4,0.005
21,94,,0.044,0.045,0.4,0.005
22,94,,0.042,0.047,0.4,0.006
23,107,,0.042,0.044,0.5,0.006
0,124,,0.041,0.046,0.5,0.007
1,133,,0.040,0.044,0.5,0.008
2,116,,0.049,0.029,0.4,0.009
3,113,,0.048,0.026,0.5,0.009
4,104,,0.028,0.041,0.6,0.007
5,101,,0.027,0.037,0.5,0.007
6,112,,0.015,0.051,0.5,0.006
7,109,,0.017,0.060,0.5,0.007
8,125,,0.030,0.054,0.5,0.008
9,136,,0.028,0.061,0.6,0.008
10,146,,0.033,0.053,0.7,0.008
11,150,,0.049,0.039,0.6,0.008
12,151,,0.048,0.048,0.6,0.008
13,159,,0.062,0.038,0.5,0.007
14,173,,0.072,0.031,0.4,0.008
15,172,,0.070,0.035,0.4,0.007
16,170,,0.071,0.034,0.4,0.007
17,168,,0.060,0.048,0.4,0.007
18,164,,0.071,0.035,0.4,0.007
19,158,,0.053,0.056,0.5,0.007
20,171,,0.051,0.059,0.6,0.007
21,176,,0.064,0.044,0.8,0.009
22,201,,0.079,0.034,0.8,0.009
23,193,,0.052,0.060,0.8,0.009
0,191,,0.055,0.057,0.7,0.009
1,186,,0.065,0.046,0.7,0.008
2,185,,0.063,0.039,0.6,0.007
3,180,,0.059,0.034,0.7,0.007
4,171,,0.054,0.032,0.7,0.006
5,161,,0.062,0.029,0.6,0.006
6,152,,0.035,0.059,0.6,0.006
7,156,,0.029,0.067,0.7,0.007
8,157,,0.026,0.069,0.7,0.006
9,165,,0.046,0.061,0.7,0.007
10,165,,0.058,0.052,0.7,0.007
11,162,,0.054,0.059,0.6,0.007
12,162,,0.062,0.049,0.6,0.007
13,160,,0.077,0.038,0.6,0.007
14,164,,0.086,0.039,0.6,0.007
15,193,,0.105,0.037,0.6,0.007
16,185,,0.118,0.037,0.6,0.007
17,182,,0.122,0.028,0.6,0.007
18,169,,0.103,0.034,0.6,0.007
19,154,,0.087,0.037,0.6,0.006
20,148,,0.071,0.046,0.6,0.006
21,160,,0.060,0.042,0.6,0.005
22,157,,0.045,0.051,0.6,0.006
23,154,,0.033,0.056,0.7,0.006
0,150,,0.034,0.048,0.7,0.006
1,156,,0.040,0.039,0.7,0.006
2,170,,0.046,0.026,0.7,0.006
3,164,,0.059,0.018,0.7,0.005
4,191,,0.059,0.018,0.7,0.005
5,170,,0.052,0.021,0.7,0.005
6,162,,0.037,0.030,0.8,0.005
7,165,,0.030,0.037,0.8,0.006
8,160,,0.027,0.043,0.8,0.007
9,186,,0.036,0.049,0.8,0.010
10,195,,0.046,0.050,0.8,0.013
11,179,,0.053,0.052,0.8,0.013
12,128,,0.060,0.046,0.7,0.009
13,130,,0.060,0.048,0.7,0.009
14,95,,0.066,0.046,0.5,0.007
15,86,,0.075,0.046,0.5,0.006
16,67,,0.067,0.044,0.3,0.006
17,65,,0.074,0.046,0.3,0.006
18,73,,0.086,0.043,0.4,0.009
19,71,,0.076,0.045,0.4,0.007
20,66,,0.051,0.054,0.4,0.008
21,83,,0.045,0.055,0.4,0.008
22,57,,0.058,0.039,0.3,0.007
23,50,,0.050,0.044,0.3,0.007
0,51,,0.021,0.069,0.4,0.008
