날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
1,21,16,0.008,0.044,0.4,0.003
2,21,17,0.008,0.045,0.4,0.003
3,23,17,0.012,0.039,0.4,0.003
4,19,15,0.003,0.047,0.5,0.003
5,22,17,0.002,0.050,0.6,0.003
6,25,18,0.002,0.055,0.8,0.003
7,37,19,0.002,0.060,0.8,0.003
8,28,21,0.002,0.065,0.8,0.004
9,33,28,0.014,0.033,0.5,0.005
10,39,29,0.017,0.029,0.5,0.005
11,52,38,0.022,0.027,0.6,0.006
12,47,33,0.033,0.015,0.5,0.005
13,40,25,0.038,0.012,0.4,0.005
14,39,25,0.038,0.014,0.4,0.005
15,43,29,0.035,0.018,0.5,0.005
16,41,25,0.036,0.017,0.4,0.004
17,39,21,0.031,0.021,0.4,0.004
18,38,17,0.028,0.024,0.3,0.004
19,37,15,0.024,0.027,0.3,0.003
20,33,14,0.023,0.025,0.3,0.003
21,36,16,0.023,0.024,0.3,0.003
22,36,15,0.019,0.026,0.3,0.003
23,36,16,0.022,0.022,0.3,0.003
0,31,13,0.023,0.019,0.3,0.003
1,30,15,0.025,0.016,0.3,0.003
2,26,11,0.030,0.011,0.3,0.003
3,24,9,0.031,0.010,0.3,0.003
4,21,11,0.030,0.011,0.3,0.003
5,22,10,0.027,0.014,0.3,0.003
6,20,9,0.021,0.021,0.3,0.003
7,20,10,0.010,0.035,0.3,0.003
8,21,11,0.003,0.045,0.4,0.003
9,24,13,0.006,0.045,0.5,0.003
10,23,11,0.015,0.033,0.4,0.004
11,28,18,0.013,0.036,0.5,0.004
12,31,19,0.013,0.039,0.4,0.004
13,34,20,0.022,0.029,0.4,0.004
14,35,22,0.032,0.021,0.4,0.004
15,36,25,0.032,0.021,0.4,0.004
16,29,19,0.034,0.019,0.4,0.004
17,30,19,0.032,0.025,0.4,0.004
18,33,20,0.021,0.040,0.6,0.005
19,38,24,0.006,0.058,0.7,0.004
20,39,23,0.003,0.063,0.8,0.004
21,43,28,0.002,0.069,0.8,0.004
22,43,26,0.002,0.067,0.7,0.004
23,42,24,0.003,0.063,0.6,0.004
0,39,22,0.006,0.058,0.5,0.004
1,41,23,0.006,0.058,0.5,0.004
2,43,26,0.017,0.047,0.5,0.004
3,47,33,0.034,0.023,0.4,0.004
4,47,29,0.033,0.024,0.5,0.004
5,49,31,0.022,0.036,0.6,0.004
6,47,31,0.017,0.043,0.6,0.004
7,48,32,0.017,0.043,0.5,0.004
8,46,32,0.009,0.056,0.6,0.004
9,49,33,0.006,0.061,0.7,0.005
10,59,41,0.004,0.071,1.3,0.006
11,73,52,0.005,0.071,1.2,0.005
12,74,51,0.015,0.055,0.8,0.006
13,79,53,0.032,0.037,0.7,0.007
14,80,58,0.027,0.051,0.7,0.009
15,89,61,0.035,0.040,0.6,0.008
16,81,53,0.042,0.033,0.6,0.008
17,85,58,0.036,0.040,0.6,0.007
18,80,53,0.034,0.042,0.6,0.007
19,74,52,0.022,0.052,0.6,0.006
20,67,48,0.016,0.058,0.6,0.006
21,72,50,0.010,0.065,0.7,0.006
22,72,51,0.004,0.072,0.8,0.005
23,74,54,0.007,0.067,0.8,0.005
0,67,51,0.002,0.073,0.8,0.005
1,63,48,0.002,0.073,0.9,0.004
2,63,46,0.002,0.066,0.9,0.004
3,64,48,0.002,0.064,1.0,0.004
4,69,53,0.002,0.063,1.0,0.004
5,76,56,0.002,0.065,1.2,0.004
6,75,57,0.002,0.068,1.3,0.004
7,80,62,0.002,0.064,1.2,0.004
8,81,63,0.002,0.066,1.2,0.005
9,87,71,0.003,0.065,1.2,0.005
10,88,70,0.004,0.073,1.3,0.005
11,95,76,0.004,0.069,1.1,0.005
12,91,70,0.006,0.066,0.9,0.005
13,89,69,0.009,0.061,0.9,0.005
14,91,70,0.008,0.067,0.9,0.005
15,95,77,0.006,0.074,1.0,0.006
16,108,81,0.004,0.077,1.0,0.006
17,108,84,0.005,0.072,0.9,0.006
18,101,77,0.006,0.070,0.8,0.006
19,97,76,0.004,0.073,0.9,0.006
20,99,74,0.002,0.080,1.1,0.006
21,107,83,0.002,0.078,1.1,0.006
22,108,82,0.002,0.075,1.1,0.006
23,113,87,0.002,0.075,1.1,0.005
0,109,82,0.002,0.076,1.2,0.006
1,111,89,0.002,0.072,1.2,0.006
2,110,85,0.002,0.065,1.1,0.006
3,109,86,0.002,0.061,1.1,0.006
4,103,79,0.002,0.057,1.0,0.006
5,99,80,0.002,0.056,1.1,0.005
6,96,76,0.002,0.056,1.1,0.005
7,93,73,0.002,0.061,1.2,0.005
8,88,68,0.002,0.056,1.1,0.005
9,94,73,0.002,0.055,1.1,0.005
10,83,63,0.004,0.053,0.9,0.005
11,51,39,0.018,0.032,0.5,0.004
12,21,15,0.017,0.035,0.4,0.003
13,20,18,0.015,0.036,0.4,0.003
14,21,17,0.016,0.033,0.4,0.003
15,23,20,0.017,0.031,0.4,0.003
16,20,17,0.018,0.032,0.4,0.003
17,21,18,0.025,0.027,0.4,0.003
18,30,26,0.034,0.022,0.6,0.004
19,54,48,0.040,0.022,0.7,0.005
20,64,60,0.029,0.032,0.7,0.004
21,78,69,0.021,0.041,0.8,0.005
22,94,81,0.022,0.038,0.9,0.005
23,100,83,0.023,0.036,0.8,0.005
0,83,70,0.024,0.035,0.7,0.004
