날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
7,29,11,0.013,0.025,0.7,0.005
8,29,11,0.008,0.033,0.8,0.005
9,37,11,0.007,0.036,0.8,0.005
10,34,12,0.010,0.032,0.8,0.005
11,39,12,0.016,0.024,0.7,0.005
12,40,11,0.018,0.024,0.7,0.005
13,,,,,,
14,51,21,0.017,0.028,0.5,0.006
15,46,13,0.015,0.029,0.5,0.006
16,39,10,0.013,0.033,0.5,0.006
17,41,11,0.015,0.029,0.4,0.005
18,42,9,0.009,0.035,0.4,0.005
19,40,11,0.006,0.040,0.5,0.005
20,41,10,0.007,0.039,0.4,0.005
21,32,11,0.005,0.042,0.5,0.005
22,43,10,0.002,0.047,0.6,0.005
23,35,11,0.002,0.047,0.6,0.005
0,35,9,0.002,0.049,0.6,0.006
1,35,6,0.002,0.053,0.8,0.006
2,37,15,0.002,0.059,1.0,0.006
3,41,17,0.002,0.057,1.0,0.006
4,41,20,0.002,0.056,1.1,0.007
5,42,20,0.002,0.057,1.2,0.007
6,40,18,0.002,0.052,0.9,0.007
7,37,20,0.002,0.049,0.8,0.007
8,37,18,0.002,0.052,0.8,0.006
9,41,17,0.003,0.046,0.8,0.007
10,41,19,0.007,0.037,0.6,0.006
11,34,18,0.016,0.025,0.5,0.006
12,30,10,0.026,0.015,0.4,0.006
13,24,13,0.029,0.011,0.3,0.006
14,23,11,0.031,0.011,0.2,0.005
15,24,7,0.030,0.015,0.3,0.006
16,26,8,0.030,0.016,0.3,0.006
17,26,12,0.027,0.020,0.3,0.006
18,26,7,0.022,0.025,0.3,0.005
19,19,9,0.019,0.028,0.3,0.005
20,19,9,0.019,0.025,0.3,0.006
21,25,11,0.024,0.019,0.4,0.006
22,36,18,0.021,0.022,0.4,0.006
23,34,16,0.022,0.019,0.4,0.006
0,33,13,0.025,0.014,0.4,0.006
1,28,7,0.028,0.011,0.4,0.006
2,29,9,0.028,0.011,0.4,0.007
3,24,14,0.025,0.013,0.4,0.006
4,25,12,0.023,0.015,0.5,0.006
5,24,11,0.021,0.016,0.5,0.006
6,26,11,0.018,0.021,0.5,0.006
7,24,10,0.006,0.038,0.6,0.006
8,30,14,0.005,0.038,0.6,0.006
9,26,14,0.004,0.042,0.7,0.006
10,35,11,0.006,0.042,0.8,0.006
11,27,15,0.009,0.037,0.7,0.007
12,28,14,0.014,0.031,0.6,0.007
13,24,15,0.017,0.029,0.5,0.007
14,36,24,0.018,0.028,0.5,0.006
15,36,20,0.018,0.030,0.5,0.006
16,28,14,0.022,0.026,0.4,0.005
17,23,12,0.015,0.033,0.4,0.005
18,28,16,0.007,0.044,0.5,0.005
19,32,16,0.003,0.051,0.6,0.006
20,41,23,0.003,0.053,0.6,0.006
21,43,19,0.003,0.059,0.8,0.006
22,49,19,0.003,0.056,0.8,0.006
23,40,18,0.003,0.054,0.8,0.006
0,41,19,0.003,0.057,1.0,0.006
1,38,22,0.003,0.061,1.1,0.006
2,39,22,0.002,0.056,1.1,0.005
3,37,24,0.002,0.051,1.0,0.005
4,30,20,0.002,0.048,0.9,0.005
5,35,15,0.002,0.043,0.8,0.005
6,32,21,0.002,0.046,0.8,0.005
7,37,18,0.002,0.048,1.0,0.006
8,36,21,0.003,0.056,1.4,0.006
9,49,23,0.003,0.062,1.6,0.006
10,53,30,0.003,0.059,1.4,0.006
11,47,28,0.005,0.054,1.3,0.006
12,43,21,0.005,0.058,1.2,0.006
13,66,37,0.004,0.066,1.2,0.007
14,72,39,0.006,0.050,0.8,0.006
15,52,31,0.007,0.048,0.7,0.006
16,48,19,0.008,0.050,0.7,0.006
17,43,25,0.006,0.051,0.6,0.005
18,48,22,0.003,0.056,0.6,0.006
19,55,17,0.003,0.055,0.6,0.006
20,53,19,0.003,0.055,0.6,0.005
21,49,20,0.003,0.056,0.6,0.006
22,47,20,0.003,0.059,0.6,0.006
23,54,20,0.003,0.058,0.6,0.006
0,47,20,0.003,0.056,0.6,0.006
1,48,22,0.002,0.059,0.8,0.006
2,41,27,0.003,0.058,0.9,0.005
3,37,20,0.002,0.052,0.9,0.005
4,39,21,0.003,0.055,1.0,0.005
5,45,25,0.002,0.059,1.1,0.006
6,41,22,0.002,0.058,1.0,0.006
7,42,21,0.002,0.061,1.0,0.006
8,44,23,0.003,0.070,1.2,0.007
9,50,28,0.003,0.074,1.5,0.007
10,64,31,0.003,0.082,1.8,0.008
11,77,43,0.004,0.086,1.7,0.008
12,70,37,0.005,0.077,1.3,0.008
13,60,30,0.006,0.076,1.2,0.009
14,57,41,0.005,0.077,1.2,0.008
15,55,34,0.005,0.074,0.9,0.007
16,68,30,0.004,0.087,1.0,0.007
17,87,39,0.003,0.078,0.7,0.007
18,67,26,0.003,0.077,0.8,0.007
19,67,28,0.003,0.078,0.9,0.007
20,62,25,0.003,0.073,0.9,0.006
21,57,27,0.003,0.069,0.8,0.006
22,73,25,0.003,0.083,1.2,0.007
23,75,31,0.003,0.087,1.4,0.007
0,73,32,0.003,0.095,1.5,0.007
1,74,48,0.003,0.088,1.5,0.007
2,74,50,0.003,0.078,1.3,0.007
3,65,41,0.003,0.078,1.3,0.007
4,62,34,0.003,0.073,1.2,0.007
5,54,33,0.003,0.072,1.2,0.006
6,59,29,0.003,0.076,1.4,0.006
7,61,38,0.003,0.069,1.4,0.007
8,75,42,0.003,0.070,1.3,0.007
9,62,35,0.003,0.075,1.3,0.007
10,60,35,0.003,0.070,1.4,0.007
11,52,33,0.004,0.064,1.1,0.007
12,71,27,0.004,0.065,1.1,0.007
13,74,29,0.005,0.066,1.1,0.008
14,78,40,0.005,0.075,1.1,0.008
15,87,39,0.004,0.079,1.1,0.008
16,66,31,0.004,0.076,0.9,0.008
17,62,28,0.003,0.076,1.0,0.008
18,64,25,0.002,0.078,1.0,0.008
19,56,25,0.003,0.079,1.2,0.008
20,60,26,0.003,0.079,1.2,0.007
21,68,34,0.003,0.079,1.4,0.007
22,71,24,0.002,0.069,1.0,0.007
23,51,18,0.002,0.070,1.0,0.007
0,52,19,0.002,0.074,1.2,0.008
1,47,30,0.002,0.065,1.0,0.007
2,42,32,0.002,0.064,1.1,0.007
3,40,32,0.002,0.057,1.0,0.007
4,37,22,0.002,0.053,0.9,0.006
5,34,20,0.002,0.052,0.8,0.006
6,30,20,0.002,0.057,0.9,0.007
7,32,16,0.002,0.058,0.9,0.006
8,36,21,0.002,0.058,0.9,0.006
9,32,15,0.002,0.059,1.0,0.006
10,38,19,0.002,0.062,1.3,0.006
11,48,21,0.003,0.073,1.4,0.007
12,49,26,0.003,0.071,1.4,0.007
13,48,27,0.003,0.072,1.4,0.006
14,43,21,0.003,0.066,1.1,0.007
15,30,20,0.002,0.062,1.0,0.006
16,31,16,0.002,0.057,0.9,0.005
17,32,14,0.002,0.058,1.0,0.006
18,47,30,0.002,0.058,0.9,0.006
19,39,30,0.002,0.054,0.9,0.006
20,34,23,0.002,0.055,0.9,0.005
21,58,17,0.002,0.049,0.8,0.005
22,41,21,0.002,0.045,0.7,0.005
23,36,15,0.002,0.046,0.7,0.005
0,31,13,0.002,0.046,0.6,0.005
1,24,12,0.002,0.044,0.6,0.005
2,28,26,0.003,0.043,0.7,0.005
3,29,22,0.007,0.031,0.6,0.005
4,28,24,0.008,0.031,0.6,0.005
5,29,19,0.005,0.042,0.7,0.005
6,31,29,0.003,0.044,0.7,0.005
7,33,19,0.002,0.046,0.7,0.005
8,30,20,0.002,0.057,1.0,0.005
9,35,24,0.003,0.067,1.1,0.006
10,45,25,0.003,0.080,1.5,0.007
11,36,19,0.010,0.048,0.8,0.007
12,33,16,0.015,0.039,0.8,0.007
13,28,14,0.020,0.035,0.8,0.008
14,41,23,0.021,0.037,0.8,0.007
15,43,24,0.020,0.040,0.8,0.007
16,36,22,0.019,0.038,0.7,0.006
17,33,16,0.016,0.040,0.7,0.006
18,30,19,0.011,0.048,0.7,0.006
19,35,16,0.010,0.050,0.7,0.005
20,32,18,0.010,0.052,0.6,0.005
21,33,22,0.011,0.050,0.6,0.005
22,34,16,0.015,0.042,0.6,0.005
23,28,15,0.016,0.039,0.5,0.005
0,24,14,0.016,0.038,0.4,0.005
1,27,7,0.020,0.031,0.4,0.005
2,23,10,0.020,0.031,0.4,0.004
3,22,13,0.021,0.029,0.5,0.005
4,24,10,0.024,0.025,0.4,0.005
5,17,9,0.023,0.024,0.4,0.005
6,22,12,0.014,0.037,0.5,0.005
7,20,9,0.004,0.053,0.5,0.005
8,24,13,0.004,0.053,0.6,0.005
9,25,9,0.005,0.053,0.6,0.005
10,27,18,0.009,0.048,0.6,0.005
11,33,14,0.013,0.042,0.5,0.005
12,28,14,0.020,0.033,0.5,0.005
13,20,7,0.021,0.033,0.4,0.005
14,33,24,0.021,0.034,0.4,0.005
15,32,13,0.019,0.039,0.4,0.005
16,30,11,0.016,0.044,0.4,0.005
17,30,14,0.012,0.050,0.5,0.005
18,33,14,0.009,0.054,0.5,0.005
19,31,14,0.003,0.077,0.9,0.005
20,44,24,0.003,0.079,1.0,0.006
21,39,18,0.003,0.075,1.0,0.006
22,44,20,0.003,0.075,1.0,0.006
23,40,17,0.002,0.072,0.9,0.005
0,39,16,0.003,0.075,1.1,0.006
1,48,28,0.003,0.067,0.9,0.006
2,47,27,0.003,0.064,1.0,0.006
3,40,21,0.003,0.061,1.0,0.006
4,41,25,0.003,0.059,0.9,0.006
5,46,27,0.002,0.058,1.0,0.006
6,41,23,0.002,0.057,1.0,0.006
7,37,20,0.002,0.059,1.0,0.006
8,40,23,0.003,0.054,0.8,0.006
9,43,23,0.003,0.057,0.9,0.007
10,43,22,0.005,0.053,0.8,0.007
11,38,21,0.007,0.052,0.8,0.006
12,35,18,0.008,0.053,0.7,0.006
13,32,14,0.012,0.049,0.6,0.006
14,33,19,0.025,0.030,0.5,0.006
15,30,17,0.025,0.034,0.5,0.005
16,30,13,0.021,0.038,0.5,0.005
17,22,14,0.020,0.039,0.4,0.005
18,29,14,0.013,0.046,0.5,0.005
19,25,14,0.006,0.055,0.6,0.005
20,30,16,0.010,0.050,0.6,0.005
21,30,18,0.005,0.058,0.6,0.005
22,38,19,0.003,0.069,0.9,0.005
23,36,16,0.003,0.067,0.8,0.005
0,36,19,0.002,0.068,0.8,0.005
1,36,29,0.003,0.066,0.9,0.005
2,39,21,0.003,0.063,0.9,0.005
3,36,26,0.003,0.056,0.7,0.005
4,39,21,0.008,0.042,0.6,0.005
5,32,24,0.010,0.038,0.6,0.005
6,38,18,0.006,0.046,0.6,0.005
7,33,21,0.003,0.052,0.7,0.005
8,32,22,0.003,0.051,0.8,0.005
9,36,18,0.004,0.052,0.9,0.005
10,39,23,0.003,0.056,0.9,0.006
11,41,20,0.004,0.057,1.0,0.006
12,43,23,0.004,0.056,0.9,0.006
13,45,24,0.005,0.052,0.8,0.006
14,40,22,0.005,0.052,0.8,0.005
15,37,19,0.003,0.056,0.9,0.006
16,42,23,0.002,0.063,1.0,0.006
17,35,23,0.002,0.059,0.9,0.005
18,39,23,0.002,0.058,0.8,0.005
19,44,27,0.002,0.063,1.0,0.006
20,46,32,0.002,0.061,0.9,0.006
21,54,28,0.002,0.063,1.0,0.006
22,60,27,0.002,0.063,1.1,0.006
23,50,20,0.002,0.057,0.9,0.005
0,44,25,0.002,0.053,0.8,0.006
1,43,25,0.002,0.051,0.7,0.005
2,39,33,0.002,0.054,0.8,0.005
3,41,32,0.002,0.050,0.8,0.005
4,39,29,0.008,0.032,0.6,0.005
5,33,21,0.014,0.024,0.6,0.005
6,39,29,0.012,0.026,0.6,0.005
7,37,26,0.008,0.034,0.6,0.005
8,42,25,0.006,0.041,0.7,0.005
9,45,27,0.003,0.049,0.8,0.005
10,48,31,0.003,0.052,0.8,0.006
11,49,30,0.005,0.052,0.8,0.007
12,56,35,0.008,0.051,0.9,0.009
13,60,35,0.013,0.044,0.8,0.008
14,59,34,0.022,0.031,0.8,0.008
15,57,36,0.024,0.030,0.7,0.007
16,77,27,0.023,0.032,0.7,0.007
17,74,25,0.020,0.036,0.6,0.006
18,68,26,0.012,0.042,0.8,0.006
19,80,39,0.011,0.049,0.9,0.007
20,74,32,0.014,0.042,0.7,0.006
21,68,31,0.017,0.034,0.7,0.006
22,61,27,0.018,0.030,0.7,0.006
23,52,23,0.021,0.025,0.6,0.006
0,33,12,0.022,0.024,0.4,0.006
1,21,5,0.027,0.016,0.4,0.006
2,13,6,0.029,0.013,0.4,0.005
3,18,7,0.028,0.014,0.4,0.005
4,18,8,0.028,0.013,0.4,0.005
5,24,12,0.026,0.013,0.4,0.005
6,24,13,0.025,0.014,0.5,0.005
7,29,11,0.023,0.016,0.6,0.006
8,31,13,0.018,0.022,0.6,0.007
9,31,16,0.016,0.025,0.6,0.007
10,29,14,0.019,0.022,0.6,0.008
11,38,15,0.019,0.023,0.6,0.007
12,36,13,0.023,0.017,0.6,0.007
13,,,,,,
14,,,,,,
15,31,7,0.023,0.017,0.3,0.005
16,33,11,0.023,0.016,0.3,0.006
17,29,6,0.020,0.022,0.3,0.005
18,22,7,0.019,0.022,0.3,0.005
19,33,7,0.019,0.023,0.3,0.005
20,17,4,0.019,0.022,0.4,0.006
21,16,7,0.021,0.017,0.4,0.005
22,24,4,0.021,0.017,0.4,0.005
23,17,8,0.022,0.015,0.4,0.005
0,17,5,0.022,0.014,0.4,0.005
1,16,4,0.023,0.011,0.4,0.005
2,13,5,0.023,0.010,0.4,0.005
3,10,6,0.024,0.009,0.4,0.005
4,17,3,0.023,0.009,0.5,0.005
5,14,7,0.021,0.010,0.5,0.005
6,19,7,0.018,0.015,0.5,0.005
7,17,6,0.014,0.020,0.6,0.005
8,25,9,0.010,0.026,0.6,0.005
9,22,9,0.010,0.027,0.6,0.005
10,23,5,0.015,0.020,0.6,0.005
11,20,9,0.018,0.016,0.6,0.005
12,22,6,0.020,0.014,0.6,0.005
13,17,2,0.020,0.014,0.6,0.005
14,24,15,0.021,0.014,0.6,0.005
15,22,10,0.021,0.014,0.6,0.005
16,15,5,0.021,0.015,0.5,0.005
17,35,6,0.017,0.021,0.6,0.005
18,24,7,0.013,0.028,0.6,0.005
19,18,13,0.010,0.033,0.6,0.005
20,19,5,0.007,0.036,0.6,0.005
21,15,10,0.009,0.032,0.6,0.005
22,20,7,0.013,0.029,0.6,0.005
23,14,8,0.015,0.027,0.6,0.005
0,20,7,0.011,0.031,0.6,0.005
1,16,16,0.015,0.026,0.6,0.006
2,25,10,0.018,0.021,0.6,0.006
3,18,12,0.022,0.015,0.6,0.006
4,25,8,0.017,0.022,0.7,0.006
5,20,14,0.005,0.039,0.8,0.006
6,24,10,0.004,0.040,0.8,0.006
7,23,10,0.003,0.045,0.9,0.006
8,20,11,0.002,0.053,1.0,0.006
9,31,14,0.003,0.059,1.2,0.007
10,37,14,0.003,0.064,1.4,0.007
11,45,17,0.003,0.070,1.5,0.007
12,58,25,0.003,0.069,1.5,0.007
13,57,30,0.003,0.068,1.5,0.007
14,62,29,0.003,0.056,1.1,0.007
15,41,19,0.003,0.054,1.1,0.006
16,54,27,0.003,0.058,1.2,0.007
17,54,27,0.003,0.056,1.1,0.007
18,58,27,0.003,0.058,1.2,0.007
19,50,26,0.003,0.063,1.3,0.007
20,61,34,0.003,0.065,1.3,0.007
21,57,26,0.003,0.068,1.4,0.007
22,64,30,0.003,0.066,1.3,0.007
23,59,21,0.003,0.066,1.2,0.007
0,58,23,0.003,0.066,1.3,0.007
1,61,27,0.003,0.063,1.3,0.007
2,53,32,0.003,0.063,1.3,0.007
3,51,28,0.003,0.065,1.4,0.007
4,57,32,0.002,0.055,1.2,0.006
5,60,35,0.003,0.052,1.2,0.006
6,60,31,0.002,0.051,1.2,0.006
7,64,35,0.002,0.051,1.3,0.007
8,53,30,0.002,0.043,1.0,0.006
9,48,25,0.003,0.039,1.0,0.006
10,48,25,0.004,0.036,0.9,0.006
11,52,28,0.005,0.041,1.0,0.007
12,54,33,0.005,0.051,1.1,0.007
13,67,34,0.006,0.056,1.1,0.009
14,73,34,0.008,0.053,0.9,0.009
15,64,28,0.006,0.062,0.8,0.008
16,52,23,0.007,0.059,0.8,0.007
17,50,25,0.004,0.064,0.8,0.007
18,56,26,0.002,0.072,0.9,0.007
19,63,32,0.003,0.073,1.0,0.007
20,62,30,0.002,0.067,0.9,0.007
21,56,27,0.003,0.082,1.2,0.007
22,83,32,0.003,0.083,1.3,0.007
23,65,31,0.003,0.080,1.2,0.006
0,62,27,0.003,0.082,1.4,0.007
1,58,35,0.003,0.077,1.4,0.007
2,56,39,0.003,0.073,1.3,0.006
3,54,35,0.002,0.072,1.4,0.006
4,56,32,0.003,0.071,1.5,0.006
5,56,35,0.002,0.058,1.2,0.006
6,52,27,0.002,0.059,1.2,0.006
7,56,35,0.002,0.063,1.3,0.007
8,59,34,0.002,0.061,1.3,0.007
9,62,35,0.003,0.059,1.3,0.007
10,52,33,0.003,0.056,1.1,0.007
11,51,29,0.004,0.057,1.1,0.007
12,53,31,0.005,0.056,1.0,0.007
13,41,26,0.005,0.062,1.0,0.008
14,48,26,0.008,0.059,0.8,0.007
15,55,25,0.006,0.064,0.8,0.007
16,52,23,0.004,0.068,0.8,0.007
17,50,27,0.003,0.074,0.8,0.007
18,45,19,0.002,0.074,0.7,0.006
19,34,17,0.002,0.072,0.6,0.006
20,47,24,0.002,0.073,0.9,0.006
21,69,27,0.003,0.077,1.0,0.007
22,56,24,0.003,0.082,1.1,0.007
23,59,23,0.003,0.087,1.2,0.007
0,54,23,0.003,0.080,1.1,0.007
1,50,27,0.003,0.068,0.9,0.006
2,46,35,0.002,0.063,0.8,0.006
3,48,34,0.002,0.056,0.7,0.006
4,44,26,0.002,0.051,0.6,0.006
5,38,26,0.002,0.051,0.6,0.006
6,35,26,0.002,0.051,0.6,0.006
7,41,27,0.002,0.054,0.8,0.007
8,47,26,0.002,0.056,0.8,0.006
9,75,27,0.002,0.055,0.9,0.005
10,40,20,0.002,0.055,0.9,0.005
11,30,22,0.004,0.053,0.9,0.005
12,32,18,0.003,0.056,0.8,0.005
13,34,25,0.003,0.054,0.8,0.005
14,46,29,0.004,0.052,0.8,0.006
15,52,35,0.007,0.047,0.7,0.006
16,36,22,0.014,0.037,0.6,0.006
17,33,24,0.021,0.033,0.5,0.006
18,34,24,0.003,0.061,0.7,0.006
19,55,23,0.002,0.064,0.8,0.006
20,62,27,0.002,0.063,0.8,0.006
21,66,29,0.002,0.063,0.8,0.006
22,64,27,0.002,0.063,1.0,0.006
23,63,22,0.002,0.067,0.9,0.006
0,62,27,0.003,0.070,1.2,0.006
1,57,38,0.002,0.057,1.0,0.005
2,53,39,0.002,0.058,1.1,0.005
3,56,34,0.002,0.053,1.0,0.005
4,55,38,0.002,0.051,1.0,0.005
5,49,25,0.002,0.046,0.8,0.005
6,49,29,0.002,0.044,0.8,0.005
7,39,27,0.002,0.045,0.9,0.005
8,49,24,0.002,0.049,1.1,0.005
9,47,28,0.003,0.053,1.1,0.006
10,46,28,0.004,0.049,1.1,0.006
11,48,30,0.005,0.050,1.0,0.006
12,47,30,0.006,0.047,0.9,0.006
13,47,29,0.006,0.061,1.1,0.008
14,62,40,0.007,0.064,1.1,0.008
15,69,35,0.008,0.059,0.8,0.008
16,68,28,0.007,0.061,0.8,0.008
17,59,30,0.005,0.066,0.8,0.007
18,61,27,0.003,0.070,0.8,0.007
19,70,37,0.003,0.079,1.0,0.008
20,82,43,0.003,0.080,1.1,0.008
21,92,45,0.003,0.076,1.0,0.008
22,98,44,0.003,0.079,1.0,0.008
23,76,34,0.002,0.070,0.8,0.007
0,57,24,0.002,0.065,0.7,0.007
1,47,31,0.002,0.068,0.8,0.007
2,39,34,0.002,0.064,0.8,0.006
3,34,28,0.002,0.060,0.8,0.006
4,30,24,0.002,0.057,0.8,0.006
5,33,24,0.002,0.060,0.9,0.006
6,43,30,0.002,0.060,0.8,0.006
7,41,26,0.002,0.066,1.1,0.006
8,52,33,0.002,0.066,1.1,0.006
9,30,20,0.002,0.063,1.0,0.006
10,39,26,0.003,0.077,1.6,0.007
11,63,41,0.003,0.073,1.5,0.007
12,58,36,0.004,0.070,1.3,0.007
13,43,31,0.004,0.074,1.1,0.007
14,65,41,0.006,0.069,0.9,0.007
15,34,20,0.018,0.049,0.6,0.007
16,19,11,0.019,0.040,0.4,0.007
17,44,13,0.011,0.054,0.5,0.007
18,51,21,0.008,0.059,0.6,0.007
19,47,25,0.004,0.069,0.7,0.007
20,56,23,0.004,0.071,0.7,0.007
21,52,28,0.004,0.072,0.8,0.007
22,77,36,0.003,0.074,0.8,0.007
23,75,35,0.003,0.077,0.7,0.008
0,66,32,0.006,0.066,0.7,0.008
1,74,38,0.008,0.061,0.8,0.008
2,90,52,0.016,0.047,0.8,0.009
3,97,57,0.018,0.042,0.9,0.010
4,87,49,0.018,0.043,0.9,0.010
5,85,48,0.011,0.053,0.9,0.009
6,93,51,0.010,0.049,0.9,0.008
7,94,54,0.007,0.053,0.9,0.008
8,94,54,0.004,0.062,1.0,0.008
9,109,54,0.003,0.073,1.2,0.009
10,120,56,0.005,0.070,1.2,0.010
11,118,57,0.005,0.073,1.2,0.010
12,127,70,0.005,0.074,1.3,0.011
13,129,68,0.007,0.071,1.1,0.011
14,124,70,0.021,0.049,0.8,0.012
15,102,56,0.027,0.040,0.8,0.011
16,104,57,0.028,0.035,0.8,0.010
17,102,70,0.027,0.036,0.8,0.009
18,99,59,0.022,0.043,0.8,0.009
19,106,61,0.017,0.049,0.9,0.008
20,88,52,0.019,0.039,0.7,0.008
21,88,45,0.013,0.045,0.8,0.007
22,91,44,0.008,0.052,0.7,0.007
23,73,34,0.010,0.048,0.6,0.007
0,55,25,0.012,0.042,0.6,0.007
1,47,23,0.017,0.034,0.6,0.007
2,43,25,0.021,0.026,0.6,0.007
3,39,20,0.024,0.020,0.5,0.007
4,34,17,0.021,0.023,0.5,0.007
5,31,14,0.021,0.021,0.6,0.007
6,27,14,0.019,0.024,0.6,0.007
7,27,15,0.017,0.028,0.6,0.007
8,29,13,0.015,0.030,0.6,0.006
9,29,12,0.015,0.030,0.6,0.007
10,29,15,0.015,0.033,0.6,0.007
11,30,13,0.021,0.026,0.6,0.006
12,19,7,0.023,0.025,0.5,0.005
13,11,4,0.028,0.018,0.5,0.005
14,24,13,0.026,0.022,0.5,0.005
15,18,10,0.030,0.019,0.4,0.005
16,9,4,0.027,0.023,0.4,0.005
17,16,8,0.024,0.028,0.4,0.006
18,20,7,0.022,0.031,0.4,0.007
19,15,7,0.012,0.048,0.5,0.007
20,19,8,0.005,0.059,0.6,0.008
21,31,8,0.006,0.057,0.7,0.008
22,29,10,0.006,0.057,0.6,0.008
23,23,12,0.003,0.063,0.7,0.008
0,25,10,0.007,0.054,0.6,0.007
1,29,24,0.008,0.049,0.6,0.006
2,24,17,0.007,0.048,0.6,0.006
3,22,12,0.008,0.045,0.6,0.006
4,20,11,0.009,0.041,0.6,0.006
5,17,9,0.010,0.039,0.6,0.005
6,22,14,0.006,0.045,0.6,0.005
7,23,12,0.003,0.053,0.6,0.006
8,32,14,0.002,0.057,0.7,0.006
9,23,16,0.003,0.059,0.8,0.006
10,31,13,0.003,0.064,1.0,0.007
11,58,29,0.004,0.066,1.2,0.008
12,103,54,0.004,0.064,1.2,0.010
13,129,68,0.007,0.051,1.3,0.009
14,124,65,0.011,0.044,1.2,0.009
15,129,62,0.016,0.042,1.2,0.009
16,123,62,0.016,0.042,1.0,0.009
17,140,55,0.020,0.038,1.1,0.009
18,144,57,0.025,0.034,1.1,0.008
19,127,52,0.022,0.034,1.0,0.008
20,106,38,0.018,0.039,0.8,0.008
21,82,31,0.019,0.034,0.7,0.007
22,61,17,0.021,0.027,0.6,0.006
23,42,11,0.020,0.026,0.5,0.006
0,33,7,0.024,0.019,0.5,0.006
1,28,10,0.023,0.022,0.5,0.006
2,26,13,0.027,0.016,0.5,0.006
3,25,9,0.027,0.014,0.5,0.006
4,19,10,0.026,0.013,0.6,0.006
5,21,8,0.028,0.011,0.6,0.006
6,22,12,0.019,0.019,0.7,0.006
7,32,13,0.017,0.022,0.7,0.006
8,34,9,0.012,0.027,0.7,0.006
9,25,8,0.012,0.028,0.8,0.007
10,28,9,0.011,0.032,0.9,0.007
