날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
1,25,,0.003,0.047,0.3,0.005
2,19,,0.004,0.042,0.2,0.005
3,18,,0.004,0.044,0.3,0.005
4,17,,0.006,0.040,0.2,0.005
5,19,,0.007,0.036,0.2,0.005
6,20,,0.007,0.037,0.2,0.005
7,22,,0.003,0.044,0.2,0.005
8,26,,0.003,0.046,0.3,0.005
9,23,,0.003,0.047,0.4,0.005
10,25,,0.003,0.047,0.4,0.006
11,33,,0.003,0.048,0.5,0.006
12,40,,0.005,0.044,0.4,0.005
13,57,,0.007,0.044,0.3,0.004
14,50,,0.004,0.049,0.4,0.005
15,47,,0.004,0.050,0.5,0.005
16,40,,0.003,0.052,0.5,0.004
17,30,,0.002,0.052,0.6,0.005
18,20,,0.003,0.049,0.6,0.004
19,13,,0.003,0.051,0.6,0.004
20,16,,0.003,0.050,0.6,0.005
21,19,,0.005,0.044,0.4,0.004
22,22,,0.007,0.043,0.3,0.004
23,13,,0.007,0.043,0.4,0.004
0,12,,0.006,0.043,0.4,0.004
1,14,,0.005,0.044,0.4,0.004
2,20,,0.007,0.042,0.4,0.004
3,18,,0.005,0.040,0.4,0.004
4,17,,0.006,0.035,0.4,0.004
5,12,,0.013,0.027,0.3,0.004
6,10,,0.008,0.033,0.3,0.004
7,14,,0.003,0.041,0.3,0.004
8,17,,0.002,0.043,0.5,0.004
9,23,,0.002,0.043,0.6,0.004
10,19,,0.002,0.046,0.7,0.005
11,26,,0.003,0.045,0.7,0.004
12,19,,0.004,0.040,0.4,0.005
13,16,,0.006,0.037,0.4,0.005
14,21,,0.010,0.036,0.4,0.005
15,23,,0.014,0.033,0.3,0.004
16,18,,0.011,0.036,0.3,0.004
17,27,,0.011,0.034,0.3,0.004
18,26,,0.006,0.038,0.3,0.004
19,26,,0.016,0.024,0.3,0.004
20,17,,0.019,0.019,0.2,0.004
21,28,,0.013,0.025,0.3,0.004
22,27,,0.006,0.038,0.4,0.004
23,30,,0.010,0.033,0.4,0.004
0,34,,0.010,0.031,0.4,0.004
1,45,,0.020,0.020,0.4,0.004
2,62,,0.022,0.019,0.4,0.005
3,68,,0.024,0.015,0.3,0.005
4,68,,0.023,0.014,0.2,0.005
5,58,,0.021,0.016,0.2,0.005
6,58,,0.018,0.019,0.2,0.005
7,64,,0.017,0.022,0.1,0.005
8,81,,0.019,0.019,0.1,0.005
9,93,,0.017,0.022,0.1,0.005
10,98,,0.019,0.020,0.1,0.005
11,98,,0.020,0.019,0.2,0.005
12,117,,0.022,0.018,0.1,0.005
13,124,,0.024,0.015,0.1,0.005
14,110,,0.028,0.013,0.1,0.004
15,63,,0.030,0.013,0.1,0.004
16,44,,0.032,0.012,0.1,0.004
17,31,,0.029,0.015,0.1,0.004
18,34,,0.028,0.016,0.1,0.004
19,35,,0.026,0.018,0.1,0.004
20,35,,0.027,0.016,0.1,0.004
21,33,,0.028,0.015,0.1,0.004
22,31,,0.028,0.014,0.1,0.004
23,34,,0.028,0.016,0.1,0.004
0,34,,0.028,0.015,0.1,0.005
1,35,,0.029,0.012,0.1,0.005
2,35,,0.030,0.011,0.1,0.005
3,37,,0.032,0.009,0.1,0.005
4,34,,0.029,0.012,0.1,0.005
5,35,,0.027,0.014,0.2,0.005
6,39,,0.024,0.017,0.1,0.005
7,36,,0.024,0.017,0.1,0.006
8,33,,0.018,0.024,0.2,0.006
9,39,,0.016,0.026,0.2,0.005
10,30,,0.022,0.019,0.1,0.005
11,40,,0.027,0.016,0.1,0.005
12,28,,0.029,0.014,0.1,0.005
13,21,,0.031,0.012,0.1,0.004
14,19,,0.031,0.014,0.1,0.004
15,33,,0.033,0.011,0.1,0.004
16,34,,0.032,0.013,0.1,0.004
17,36,,0.028,0.017,0.1,0.004
18,44,,0.028,0.016,0.1,0.005
19,45,,0.025,0.020,0.1,0.005
20,42,,0.022,0.022,0.1,0.006
21,46,,0.023,0.021,0.1,0.006
22,41,,0.023,0.020,0.1,0.006
23,36,,0.026,0.016,0.1,0.005
0,36,,0.029,0.014,0.1,0.006
1,36,,0.029,0.013,0.1,0.006
2,36,,0.031,0.011,0.1,0.007
3,41,,0.029,0.012,0.2,0.007
4,42,,0.029,0.012,0.2,0.007
5,38,,0.024,0.017,0.3,0.007
6,40,,0.024,0.017,0.2,0.007
7,41,,0.016,0.027,0.3,0.007
8,37,,0.013,0.030,0.3,0.007
9,44,,0.020,0.022,0.2,0.008
10,38,,0.023,0.019,0.2,0.008
11,40,,0.018,0.028,0.3,0.008
12,,,,,,
13,,,,,,
14,44,,0.010,0.041,0.6,0.009
15,55,,0.010,0.041,0.5,0.008
16,37,,0.019,0.029,0.3,0.008
17,44,,0.022,0.030,0.3,0.007
18,39,,0.017,0.033,0.3,0.007
19,38,,0.013,0.037,0.4,0.007
20,46,,0.014,0.036,0.3,0.007
21,55,,0.004,0.048,0.5,0.007
22,53,,0.004,0.051,0.5,0.007
23,47,,0.003,0.054,0.5,0.007
0,45,,0.003,0.056,0.6,0.007
1,44,,0.003,0.055,0.7,0.006
2,43,,0.003,0.051,0.6,0.006
3,39,,0.009,0.039,0.5,0.006
4,37,,0.003,0.048,0.5,0.006
5,40,,0.009,0.037,0.5,0.007
6,44,,0.017,0.028,0.4,0.007
7,36,,0.010,0.038,0.4,0.006
8,41,,0.005,0.045,0.5,0.007
9,50,,0.004,0.052,0.7,0.007
10,53,,0.004,0.053,0.9,0.007
11,53,,0.005,0.056,0.9,0.008
12,51,,0.008,0.048,0.7,0.007
13,41,,0.014,0.038,0.5,0.007
14,26,,0.018,0.034,0.5,0.006
15,44,,0.012,0.044,0.6,0.007
16,43,,0.011,0.047,0.5,0.007
17,44,,0.015,0.041,0.4,0.006
18,45,,0.015,0.041,0.4,0.006
19,42,,0.017,0.034,0.4,0.006
20,45,,0.004,0.054,0.6,0.006
21,58,,0.003,0.060,0.6,0.006
22,49,,0.003,0.063,0.9,0.006
23,43,,0.004,0.058,0.8,0.007
0,38,,0.006,0.045,0.5,0.007
1,35,,0.012,0.033,0.4,0.006
2,30,,0.012,0.033,0.4,0.005
3,26,,0.016,0.027,0.4,0.005
4,20,,0.021,0.021,0.3,0.005
5,21,,0.018,0.025,0.3,0.005
6,15,,0.010,0.036,0.3,0.005
7,18,,0.005,0.041,0.5,0.005
