날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
1,16,11,0.009,0.048,0.5,0.003
2,12,9,0.031,0.024,0.4,0.002
3,10,8,0.030,0.024,0.4,0.002
4,10,8,0.022,0.027,0.4,0.002
5,12,8,0.026,0.023,0.4,0.002
6,11,9,0.013,0.036,0.5,0.002
7,13,10,0.015,0.037,0.4,0.002
8,18,13,0.010,0.042,0.5,0.003
9,22,16,0.020,0.034,0.5,0.003
10,16,11,0.028,0.029,0.4,0.003
11,16,13,0.028,0.031,0.4,0.002
12,18,13,0.038,0.023,0.3,0.002
13,18,13,0.048,0.016,0.3,0.002
14,18,13,0.053,0.014,0.3,0.002
15,21,13,0.057,0.013,0.3,0.002
16,26,18,0.050,0.017,0.3,0.002
17,22,15,0.053,0.013,0.3,0.002
18,19,13,0.046,0.021,0.3,0.002
19,30,22,0.046,0.024,0.4,0.003
20,36,22,0.043,0.029,0.4,0.003
21,43,26,0.024,0.046,0.5,0.003
22,29,20,0.031,0.033,0.4,0.002
23,24,19,0.036,0.028,0.4,0.002
0,23,17,0.025,0.039,0.4,0.002
1,24,17,0.026,0.036,0.4,0.002
2,22,17,0.027,0.032,0.4,0.002
3,23,19,0.023,0.031,0.5,0.002
4,23,18,0.021,0.030,0.4,0.002
5,25,19,0.012,0.037,0.5,0.002
6,28,21,0.002,0.046,0.6,0.002
7,30,24,0.002,0.045,0.6,0.002
8,35,27,0.004,0.046,0.7,0.003
9,39,30,0.007,0.046,0.7,0.003
10,39,29,0.012,0.044,0.6,0.003
11,40,30,0.019,0.041,0.6,0.003
12,39,27,0.041,0.027,0.4,0.003
13,39,28,0.055,0.019,0.4,0.003
14,45,33,0.059,0.020,0.4,0.004
15,50,36,0.064,0.017,0.4,0.004
16,50,35,0.068,0.017,0.4,0.004
17,52,36,0.064,0.025,0.4,0.005
18,65,44,0.062,0.030,0.5,0.007
19,66,47,0.061,0.028,0.5,0.005
20,63,45,0.053,0.032,0.5,0.005
21,66,48,0.044,0.040,0.6,0.004
22,68,48,0.036,0.046,0.6,0.004
23,69,49,0.022,0.060,0.6,0.005
0,68,47,0.012,0.073,0.6,0.005
1,67,46,0.020,0.059,0.6,0.005
2,60,40,0.029,0.045,0.6,0.006
3,58,40,0.027,0.046,0.6,0.007
4,57,40,0.029,0.042,0.6,0.006
5,60,42,0.029,0.038,0.6,0.006
6,62,46,0.016,0.051,0.6,0.008
7,66,52,0.003,0.066,0.7,0.006
8,73,54,0.006,0.069,0.8,0.006
9,88,65,0.013,0.066,0.8,0.006
10,89,65,0.018,0.064,0.8,0.006
11,95,68,0.026,0.061,0.8,0.006
12,97,70,0.037,0.052,0.6,0.006
13,99,72,0.052,0.042,0.6,0.006
14,84,60,0.057,0.042,0.6,0.006
15,83,59,0.066,0.032,0.5,0.005
16,62,40,0.068,0.036,0.5,0.006
17,78,52,0.069,0.037,0.5,0.007
18,78,50,0.060,0.042,0.5,0.006
19,78,51,0.052,0.046,0.6,0.005
20,74,50,0.041,0.054,0.6,0.005
21,77,51,0.030,0.060,0.6,0.004
22,75,52,0.027,0.061,0.6,0.004
23,74,49,0.033,0.055,0.6,0.004
0,71,51,0.005,0.087,0.8,0.004
1,80,51,0.002,0.090,1.0,0.004
2,76,50,0.003,0.083,1.0,0.004
3,71,49,0.005,0.071,0.8,0.004
4,67,47,0.002,0.074,0.8,0.004
5,71,51,0.002,0.076,0.9,0.004
6,70,49,0.002,0.079,1.0,0.004
7,73,50,0.002,0.085,1.0,0.005
8,84,50,0.003,0.074,1.1,0.005
9,96,54,0.005,0.076,1.0,0.006
10,78,51,0.010,0.078,0.9,0.006
11,77,51,0.018,0.072,0.7,0.007
12,78,49,0.035,0.064,0.7,0.007
13,92,60,0.056,0.051,0.6,0.007
14,85,60,0.075,0.036,0.6,0.007
15,81,56,0.074,0.035,0.4,0.006
16,65,39,0.072,0.031,0.4,0.007
17,63,38,0.076,0.028,0.4,0.005
18,59,36,0.073,0.028,0.4,0.005
19,58,38,0.065,0.034,0.4,0.004
20,58,38,0.059,0.037,0.4,0.004
21,59,41,0.060,0.037,0.5,0.005
22,67,48,0.066,0.032,0.5,0.005
23,72,49,0.067,0.029,0.5,0.005
0,58,38,0.048,0.047,0.5,0.004
1,59,38,0.037,0.054,0.5,0.004
2,63,42,0.019,0.068,0.6,0.005
3,84,60,0.021,0.060,0.6,0.015
4,68,48,0.031,0.043,0.5,0.015
5,70,47,0.010,0.072,0.6,0.013
6,73,50,0.003,0.079,0.6,0.008
7,68,45,0.003,0.077,0.7,0.007
8,67,42,0.003,0.077,0.8,0.007
9,73,46,0.003,0.080,0.9,0.006
10,71,46,0.004,0.083,0.9,0.007
11,71,43,0.008,0.075,0.7,0.006
12,61,38,0.013,0.069,0.7,0.005
13,47,29,0.030,0.050,0.5,0.005
14,42,28,0.028,0.051,0.5,0.004
15,44,30,0.022,0.056,0.5,0.004
16,48,31,0.015,0.060,0.6,0.003
17,43,30,0.008,0.069,0.6,0.003
18,37,25,0.008,0.069,0.7,0.003
19,39,27,0.007,0.065,0.7,0.003
20,42,32,0.005,0.066,0.7,0.003
21,41,33,0.003,0.066,0.7,0.003
22,36,27,0.002,0.065,0.7,0.003
23,29,22,0.002,0.064,0.7,0.003
0,22,15,0.002,0.059,0.6,0.003
1,11,9,0.018,0.034,0.4,0.003
2,11,7,0.034,0.015,0.3,0.003
3,21,13,0.034,0.012,0.3,0.003
4,24,14,0.030,0.014,0.3,0.003
5,29,18,0.029,0.014,0.3,0.004
6,26,16,0.020,0.024,0.3,0.004
7,28,17,0.021,0.025,0.3,0.004
8,22,15,0.014,0.034,0.3,0.003
9,25,18,0.013,0.039,0.4,0.003
10,19,15,0.018,0.036,0.4,0.002
11,22,18,0.016,0.039,0.4,0.003
12,24,18,0.013,0.048,0.5,0.003
13,29,19,0.020,0.040,0.4,0.003
14,25,18,0.028,0.033,0.4,0.003
15,29,22,0.024,0.037,0.4,0.003
16,35,27,0.025,0.035,0.4,0.003
17,28,21,0.026,0.035,0.4,0.003
18,20,15,0.035,0.023,0.3,0.002
19,14,10,0.029,0.029,0.3,0.002
20,13,10,0.035,0.022,0.3,0.002
21,12,13,0.030,0.025,0.3,0.002
22,30,22,0.014,0.041,0.4,0.002
23,33,26,0.013,0.043,0.4,0.002
0,31,24,0.012,0.044,0.4,0.002
1,38,27,0.009,0.046,0.5,0.003
2,41,31,0.008,0.045,0.5,0.003
3,45,34,0.015,0.030,0.4,0.003
4,42,33,0.022,0.023,0.4,0.003
5,42,30,0.019,0.025,0.4,0.002
6,44,32,0.019,0.025,0.4,0.002
7,43,31,0.021,0.028,0.4,0.002
8,33,25,0.022,0.024,0.4,0.003
9,35,24,0.014,0.037,0.5,0.002
10,34,25,0.021,0.033,0.5,0.003
11,38,26,0.021,0.038,0.5,0.003
12,31,21,0.031,0.027,0.4,0.003
13,29,22,0.036,0.028,0.4,0.003
14,32,22,0.039,0.033,0.5,0.002
15,34,23,0.036,0.045,0.5,0.003
16,38,26,0.035,0.046,0.5,0.003
17,52,33,0.029,0.054,0.5,0.003
18,67,44,0.029,0.056,0.5,0.004
19,69,48,0.030,0.053,0.5,0.003
20,58,38,0.030,0.043,0.5,0.003
21,49,32,0.013,0.059,0.5,0.003
22,41,27,0.015,0.046,0.5,0.003
23,42,29,0.003,0.059,0.6,0.003
0,44,29,0.003,0.058,0.6,0.003
1,48,33,0.002,0.065,0.7,0.004
2,59,42,0.004,0.062,0.6,0.005
3,59,43,0.009,0.048,0.6,0.004
4,50,37,0.015,0.035,0.5,0.003
5,55,41,0.017,0.032,0.5,0.005
6,57,42,0.011,0.037,0.6,0.005
7,68,50,0.010,0.039,0.6,0.005
8,72,51,0.011,0.039,0.5,0.004
9,77,53,0.011,0.042,0.5,0.003
10,75,54,0.013,0.046,0.6,0.003
11,74,53,0.017,0.048,0.6,0.003
12,75,51,0.018,0.050,0.6,0.003
13,76,50,0.021,0.047,0.6,0.003
14,67,44,0.026,0.042,0.5,0.003
15,63,41,0.043,0.032,0.5,0.003
16,57,37,0.052,0.027,0.5,0.003
17,69,46,0.048,0.028,0.5,0.003
18,65,42,0.037,0.031,0.5,0.002
19,61,41,0.036,0.027,0.5,0.002
20,55,38,0.024,0.041,0.6,0.003
21,59,39,0.014,0.053,0.6,0.003
22,61,41,0.017,0.048,0.6,0.003
23,64,46,0.025,0.034,0.6,0.003
0,61,44,0.021,0.037,0.6,0.002
1,62,42,0.018,0.035,0.7,0.002
2,60,43,0.012,0.037,0.6,0.002
3,64,47,0.006,0.044,0.7,0.002
4,65,46,0.008,0.037,0.7,0.002
5,67,49,0.008,0.034,0.7,0.002
6,69,44,0.012,0.028,0.6,0.002
7,71,45,0.016,0.025,0.6,0.002
8,71,47,0.011,0.030,0.7,0.002
9,74,52,0.011,0.033,0.7,0.002
10,73,51,0.017,0.030,0.6,0.003
11,50,35,0.037,0.020,0.5,0.002
12,14,8,0.044,0.019,0.4,0.002
13,15,8,0.046,0.017,0.3,0.002
14,19,11,0.044,0.021,0.3,0.002
15,21,14,0.045,0.021,0.3,0.002
16,19,13,0.044,0.022,0.3,0.002
17,20,13,0.040,0.025,0.3,0.002
18,20,13,0.036,0.028,0.3,0.002
19,23,15,0.031,0.030,0.3,0.002
20,22,14,0.029,0.033,0.4,0.002
21,23,14,0.029,0.032,0.4,0.002
22,22,14,0.026,0.035,0.4,0.002
23,24,15,0.025,0.035,0.4,0.002
0,25,16,0.026,0.033,0.4,0.002
1,26,19,0.026,0.031,0.4,0.002
2,29,21,0.037,0.020,0.4,0.004
3,34,24,0.038,0.020,0.3,0.003
4,31,22,0.039,0.019,0.3,0.003
5,29,21,0.039,0.020,0.3,0.003
6,31,21,0.027,0.032,0.4,0.003
7,33,21,0.017,0.044,0.4,0.003
8,34,22,0.016,0.046,0.5,0.002
9,31,21,0.021,0.043,0.5,0.003
10,29,17,0.028,0.038,0.4,0.002
11,22,13,0.034,0.032,0.4,0.002
12,21,11,0.037,0.027,0.4,0.002
13,20,11,0.040,0.025,0.3,0.003
14,18,10,0.040,0.025,0.3,0.003
15,16,10,0.041,0.027,0.3,0.003
16,16,7,0.037,0.033,0.3,0.003
17,,,,,,
18,,,,,,
19,12,5,0.027,0.042,0.4,0.003
20,24,16,0.014,0.059,0.5,0.003
21,27,19,0.003,0.073,0.6,0.003
22,32,18,0.002,0.079,0.6,0.004
23,41,23,0.003,0.075,0.6,0.003
0,40,22,0.002,0.075,0.6,0.003
1,43,25,0.002,0.078,0.7,0.003
2,42,24,0.002,0.073,0.6,0.003
3,41,27,0.002,0.066,0.6,0.003
4,43,27,0.003,0.060,0.5,0.003
5,43,29,0.002,0.057,0.5,0.003
6,45,28,0.004,0.048,0.5,0.003
7,46,29,0.005,0.053,0.5,0.007
8,43,27,0.014,0.040,0.4,0.004
9,37,19,0.022,0.032,0.3,0.003
10,30,15,0.035,0.020,0.3,0.003
11,29,15,0.041,0.019,0.3,0.003
12,40,21,0.043,0.023,0.4,0.003
13,55,26,0.060,0.018,0.4,0.004
14,55,30,0.067,0.015,0.4,0.004
15,52,26,0.061,0.022,0.4,0.003
16,50,25,0.062,0.019,0.4,0.003
17,48,25,0.058,0.024,0.4,0.003
18,53,27,0.058,0.028,0.5,0.004
19,64,33,0.056,0.030,0.6,0.004
20,74,27,0.056,0.021,0.4,0.004
