날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
1,32,28,0.011,0.038,0.6,0.002
2,54,42,0.021,0.024,0.6,0.005
3,47,28,0.025,0.016,0.6,0.004
4,23,17,0.023,0.010,0.5,0.004
5,26,15,0.022,0.008,0.5,0.003
6,28,15,0.021,0.008,0.5,0.003
7,26,11,0.020,0.008,0.4,0.002
8,21,10,0.019,0.012,0.5,0.002
9,38,15,0.026,0.013,0.5,0.002
10,22,,0.040,0.007,0.4,0.002
11,20,17,0.047,0.007,0.4,0.002
12,24,13,0.054,0.006,0.4,0.002
13,24,11,0.061,0.009,0.4,0.003
14,30,17,0.057,0.008,0.4,0.002
15,29,15,0.055,0.012,0.5,0.003
16,39,18,0.054,0.017,0.6,0.004
17,47,21,0.053,0.013,0.5,0.004
18,33,17,0.049,0.014,0.6,0.004
19,34,14,0.047,0.014,0.5,0.004
20,37,22,0.058,0.015,0.5,0.004
21,48,25,0.075,0.009,0.6,0.004
22,44,26,0.075,0.007,0.6,0.003
23,36,20,0.063,0.009,0.6,0.003
0,42,27,0.054,0.012,0.7,0.004
1,55,28,0.062,0.010,0.7,0.004
2,56,35,0.066,0.005,0.7,0.004
3,50,31,0.060,0.004,0.6,0.004
4,43,28,0.058,0.004,0.6,0.004
5,45,29,0.055,0.006,0.7,0.004
6,47,30,0.054,0.007,0.7,0.003
7,48,33,0.051,0.011,0.8,0.004
8,53,31,0.050,0.015,0.8,0.004
9,52,36,0.044,0.019,0.8,0.004
10,55,35,0.047,0.017,0.8,0.004
11,48,31,0.053,0.016,0.8,0.004
12,52,32,0.063,0.011,0.7,0.004
13,46,27,0.064,0.012,0.6,0.004
14,36,24,0.068,0.012,0.6,0.004
15,43,24,0.064,0.014,0.5,0.004
16,36,22,0.059,0.015,0.4,0.004
17,39,16,0.058,0.014,0.4,0.004
18,30,16,0.049,0.015,0.4,0.004
19,25,17,0.046,0.017,0.4,0.004
20,50,31,0.044,0.021,0.7,0.005
21,71,47,0.045,0.014,0.7,0.005
22,94,57,0.050,0.008,0.8,0.005
23,102,56,0.044,0.010,0.8,0.004
0,88,56,0.038,0.013,0.8,0.004
1,93,71,0.041,0.010,0.8,0.003
2,83,56,0.038,0.009,0.7,0.003
3,64,49,0.043,0.005,0.7,0.003
4,50,31,0.046,0.003,0.6,0.003
5,41,26,0.047,0.002,0.6,0.004
6,42,30,0.042,0.004,0.6,0.003
7,43,25,0.035,0.010,0.6,0.003
8,45,25,0.024,0.019,0.6,0.004
9,45,24,0.022,0.024,0.6,0.004
10,42,21,0.032,0.020,0.6,0.004
11,35,15,0.045,0.013,0.4,0.003
12,30,15,0.055,0.011,0.4,0.004
13,30,18,0.060,0.008,0.4,0.003
14,29,12,0.054,0.013,0.4,0.003
15,26,10,0.049,0.015,0.4,0.003
16,29,16,0.047,0.016,0.4,0.004
17,18,7,0.044,0.015,0.4,0.003
18,26,13,0.037,0.018,0.4,0.003
19,24,12,0.043,0.012,0.4,0.003
20,19,11,0.033,0.019,0.4,0.003
21,23,12,0.016,0.031,0.5,0.003
22,22,9,0.020,0.026,0.5,0.003
23,18,10,0.012,0.031,0.5,0.003
0,17,8,0.011,0.032,0.5,0.003
1,23,15,0.006,0.035,0.6,0.004
2,30,13,0.003,0.036,0.6,0.004
3,24,14,0.003,0.032,0.6,0.003
4,26,15,0.015,0.021,0.6,0.003
5,24,15,0.010,0.023,0.5,0.003
6,26,15,0.007,0.025,0.5,0.003
7,25,14,0.006,0.027,0.5,0.004
8,27,14,0.011,0.024,0.6,0.003
9,30,13,0.019,0.020,0.5,0.004
10,22,14,0.028,0.018,0.5,0.005
11,23,11,0.031,0.022,0.6,0.005
12,25,14,0.043,0.017,0.5,0.004
13,26,13,0.049,0.018,0.5,0.003
14,21,13,0.057,0.014,0.4,0.003
15,30,19,0.071,0.013,0.4,0.003
16,32,17,0.080,0.014,0.4,0.003
17,34,19,0.080,0.023,0.5,0.003
18,48,34,0.093,0.015,0.5,0.004
19,53,29,0.088,0.017,0.5,0.004
20,39,26,0.074,0.017,0.5,0.004
21,37,23,0.062,0.018,0.5,0.003
22,32,16,0.068,0.015,0.5,0.005
23,33,19,0.054,0.017,0.5,0.004
0,31,16,0.042,0.019,0.5,0.004
1,41,19,0.042,0.014,0.5,0.005
2,40,20,0.037,0.014,0.6,0.004
3,37,27,0.029,0.015,0.6,0.004
4,41,22,0.023,0.017,0.7,0.004
5,43,31,0.027,0.014,0.6,0.005
6,36,21,0.024,0.017,0.6,0.005
7,33,29,0.031,0.015,0.6,0.004
8,41,10,0.034,0.014,0.5,0.005
9,33,12,0.031,0.017,0.6,0.009
10,31,15,0.029,0.021,0.6,0.008
11,32,14,0.035,0.020,0.6,0.007
12,35,22,0.051,0.015,0.5,0.005
13,31,18,0.065,0.012,0.5,0.005
14,33,25,0.080,0.010,0.5,0.005
15,45,27,0.083,0.017,0.5,0.007
