날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
1,38,28,0.007,0.050,0.9,0.004
2,29,,0.021,0.032,0.8,0.004
3,31,,0.022,0.027,0.7,0.004
4,28,26,0.023,0.021,0.7,0.004
5,22,19,0.019,0.026,0.7,0.004
6,29,25,0.018,0.025,0.6,0.004
7,35,24,0.023,0.025,0.6,0.004
8,34,27,0.017,0.037,0.6,0.004
9,37,25,0.015,0.046,0.6,0.004
10,29,19,0.013,0.051,0.7,0.004
11,16,8,0.019,0.042,0.6,0.004
12,16,5,0.023,0.034,0.5,0.004
13,19,9,0.032,0.024,0.4,0.005
14,15,12,0.034,0.025,0.4,0.004
15,14,11,0.031,0.030,0.4,0.004
16,15,9,0.034,0.028,0.4,0.004
17,18,10,0.035,0.027,0.4,0.004
18,18,13,0.033,0.029,0.4,0.004
19,12,11,0.028,0.033,0.5,0.004
20,27,17,0.023,0.036,0.5,0.004
21,16,,0.018,0.041,0.5,0.004
22,21,16,0.015,0.042,0.5,0.004
23,22,16,0.018,0.037,0.4,0.004
0,22,16,0.019,0.034,0.4,0.004
1,17,,0.021,0.030,0.4,0.004
2,20,,0.029,0.019,0.4,0.003
3,17,,0.026,0.021,0.4,0.004
4,14,11,0.027,0.020,0.4,0.004
5,17,11,0.028,0.020,0.4,0.003
6,17,,0.019,0.029,0.4,0.004
7,19,15,0.014,0.037,0.4,0.004
8,22,14,0.007,0.047,0.6,0.004
9,28,14,0.008,0.049,0.6,0.004
10,22,15,0.015,0.041,0.6,0.004
11,30,19,0.019,0.038,0.6,0.004
12,33,17,0.023,0.040,0.6,0.004
13,28,18,0.032,0.034,0.6,0.004
14,32,20,0.029,0.045,0.6,0.004
15,34,19,0.029,0.044,0.6,0.004
16,36,21,0.029,0.041,0.5,0.004
17,39,20,0.024,0.044,0.6,0.004
18,29,21,0.018,0.042,0.6,0.004
19,32,21,0.016,0.036,0.6,0.004
20,29,19,0.009,0.038,0.6,0.004
21,30,20,0.005,0.039,0.6,0.004
22,25,11,0.004,0.033,0.6,0.004
23,9,,0.013,0.021,0.4,0.003
0,9,4,0.021,0.013,0.3,0.003
1,8,5,0.022,0.011,0.3,0.003
2,6,,0.020,0.012,0.3,0.003
3,4,,0.021,0.011,0.3,0.003
4,9,,0.025,0.011,0.4,0.003
5,12,,0.034,0.011,0.5,0.003
6,17,15,0.027,0.018,0.6,0.003
7,43,27,0.019,0.024,0.7,0.003
8,44,28,0.009,0.035,0.9,0.003
9,39,27,0.006,0.039,1.0,0.003
10,39,23,0.005,0.040,1.0,0.003
11,42,26,0.005,0.041,1.0,0.003
12,51,29,0.006,0.043,1.0,0.004
13,51,32,0.011,0.040,0.9,0.004
14,36,19,0.014,0.038,0.8,0.004
15,,,,,,
16,45,27,0.009,0.049,0.6,0.004
17,39,27,0.012,0.045,0.5,0.004
18,37,21,0.012,0.048,0.5,0.004
19,39,27,0.006,0.057,0.6,0.004
20,37,23,0.003,0.057,0.6,0.004
21,53,22,0.002,0.066,0.9,0.004
22,64,27,0.002,0.068,0.8,0.004
23,55,21,0.002,0.070,0.8,0.004
0,50,24,0.002,0.067,1.0,0.005
1,33,29,0.007,0.044,0.5,0.004
2,16,,0.026,0.021,0.2,0.004
3,4,,0.032,0.018,0.1,0.003
4,6,,0.032,0.018,0.1,0.003
5,6,5,0.028,0.023,0.1,0.003
6,6,,0.024,0.029,0.1,0.003
7,9,7,0.013,0.045,0.1,0.004
8,5,,0.019,0.038,0.1,0.003
9,9,5,0.021,0.036,0.1,0.003
10,7,,0.024,0.033,0.1,0.004
11,18,7,0.028,0.029,0.1,0.003
12,12,8,0.031,0.027,0.1,0.004
13,16,11,0.035,0.027,0.1,0.004
14,13,6,0.035,0.028,0.1,0.003
15,17,14,0.034,0.029,0.1,0.003
16,17,9,0.031,0.035,0.1,0.004
17,19,13,0.022,0.045,0.2,0.004
18,21,13,0.015,0.053,0.2,0.004
19,25,14,0.019,0.046,0.2,0.004
20,18,13,0.019,0.044,0.2,0.003
21,30,14,0.017,0.047,0.3,0.003
22,23,12,0.023,0.037,0.2,0.003
23,18,9,0.024,0.031,0.2,0.003
0,18,14,0.023,0.029,0.1,0.004
1,13,12,0.031,0.020,0.1,0.003
2,17,12,0.035,0.015,0.1,0.003
3,14,,0.038,0.011,0.1,0.003
4,9,,0.039,0.011,0.1,0.003
5,12,6,0.038,0.012,0.1,0.003
6,11,,0.035,0.016,0.1,0.003
7,16,9,0.029,0.022,0.1,0.003
8,11,8,0.024,0.028,0.1,0.003
9,13,,0.024,0.028,0.1,0.003
10,16,10,0.026,0.026,0.1,0.003
11,19,12,0.027,0.023,0.1,0.003
12,19,14,0.019,0.033,0.2,0.003
13,17,14,0.021,0.029,0.2,0.003
14,19,15,0.020,0.029,0.2,0.003
15,13,,0.015,0.034,0.2,0.003
16,15,11,0.013,0.037,0.2,0.003
17,14,,0.013,0.035,0.2,0.003
18,13,11,0.011,0.037,0.2,0.003
19,17,14,0.009,0.039,0.2,0.003
20,17,11,0.003,0.046,0.3,0.003
21,23,16,0.002,0.048,0.4,0.003
22,26,15,0.002,0.047,0.4,0.003
23,26,14,0.002,0.049,0.4,0.003
0,22,16,0.002,0.048,0.5,0.004
1,24,19,0.002,0.046,0.5,0.004
2,30,25,0.004,0.039,0.3,0.003
3,27,23,0.022,0.021,0.2,0.003
4,26,21,0.018,0.021,0.2,0.003
5,27,22,0.008,0.030,0.3,0.003
6,24,20,0.004,0.039,0.3,0.003
7,25,22,0.003,0.043,0.4,0.004
8,29,17,0.006,0.044,0.3,0.004
9,32,17,0.009,0.042,0.3,0.004
10,43,23,0.008,0.042,0.3,0.004
11,52,22,0.012,0.039,0.3,0.004
12,74,26,0.025,0.029,0.2,0.004
13,101,32,0.039,0.018,0.1,0.004
14,93,32,0.041,0.018,0.2,0.004
15,112,34,0.043,0.018,0.1,0.004
16,113,35,0.040,0.020,0.1,0.004
17,105,37,0.036,0.023,0.1,0.004
18,87,29,0.037,0.021,0.1,0.004
19,79,29,0.034,0.023,0.1,0.004
20,71,30,0.030,0.025,0.1,0.004
21,56,25,0.026,0.027,0.1,0.004
22,59,28,0.026,0.026,0.1,0.004
23,54,27,0.021,0.029,0.1,0.004
0,49,22,0.017,0.031,0.1,0.004
1,51,23,0.014,0.034,0.2,0.004
2,51,29,0.017,0.027,0.2,0.004
3,51,26,0.016,0.026,0.2,0.004
4,54,29,0.020,0.022,0.2,0.004
5,59,26,0.024,0.018,0.1,0.004
6,54,24,0.023,0.023,0.1,0.004
7,50,20,0.016,0.033,0.1,0.004
8,54,22,0.014,0.036,0.2,0.004
9,36,12,0.017,0.034,0.2,0.004
10,24,12,0.022,0.029,0.2,0.004
11,31,16,0.021,0.031,0.2,0.004
12,36,19,0.019,0.031,0.1,0.004
13,39,18,0.021,0.028,0.1,0.004
14,28,15,0.020,0.030,0.2,0.004
15,31,20,0.032,0.017,0.1,0.004
16,34,18,0.030,0.020,0.1,0.004
17,38,17,0.029,0.022,0.1,0.004
18,38,20,0.022,0.030,0.2,0.004
19,52,21,0.017,0.036,0.2,0.004
20,44,22,0.013,0.040,0.2,0.004
21,37,21,0.010,0.043,0.2,0.004
22,40,16,0.009,0.041,0.2,0.004
23,26,18,0.011,0.036,0.1,0.004
0,27,13,0.009,0.037,0.2,0.004
1,24,18,0.013,0.031,0.1,0.004
2,21,14,0.019,0.023,0.1,0.004
3,16,15,0.021,0.021,0.1,0.003
4,21,16,0.017,0.022,0.1,0.004
5,17,15,0.019,0.020,0.1,0.004
6,18,14,0.011,0.030,0.1,0.004
7,19,18,0.008,0.035,0.2,0.004
8,18,12,0.012,0.033,0.2,0.004
9,18,15,0.013,0.033,0.2,0.004
10,16,9,0.012,0.036,0.2,0.004
11,17,12,0.019,0.030,0.2,0.004
12,32,25,0.022,0.032,0.2,0.004
13,28,15,0.024,0.031,0.2,0.004
14,34,23,0.028,0.030,0.1,0.004
15,36,26,0.034,0.028,0.1,0.004
16,35,22,0.045,0.025,0.1,0.004
17,37,20,0.047,0.020,0.1,0.004
18,33,22,0.050,0.018,0.1,0.004
19,45,30,0.047,0.027,0.1,0.005
20,44,24,0.040,0.036,0.1,0.005
21,39,25,0.036,0.038,0.1,0.004
22,52,21,0.029,0.040,0.2,0.005
23,41,22,0.019,0.048,0.2,0.004
0,48,24,0.018,0.049,0.2,0.004
1,46,20,0.008,0.060,0.3,0.004
2,51,32,0.004,0.061,0.4,0.004
3,41,29,0.005,0.057,0.3,0.004
4,43,24,0.005,0.056,0.4,0.004
5,39,29,0.003,0.058,0.4,0.004
6,45,24,0.004,0.058,0.4,0.004
7,39,25,0.006,0.060,0.4,0.005
8,45,25,0.006,0.062,0.4,0.005
9,55,35,0.011,0.056,0.3,0.005
10,44,25,0.012,0.060,0.4,0.005
11,51,29,0.018,0.056,0.3,0.005
12,42,27,0.026,0.047,0.3,0.005
13,48,28,0.029,0.044,0.2,0.005
14,41,29,0.034,0.042,0.3,0.005
15,46,29,0.037,0.042,0.3,0.006
16,53,34,0.039,0.051,0.3,0.009
17,,,,,,
18,65,,0.043,0.044,0.3,0.009
19,55,32,0.029,0.056,0.4,0.007
20,54,26,0.025,0.060,0.4,0.007
21,58,22,0.027,0.057,0.2,0.008
22,54,28,0.022,0.061,0.2,0.008
23,49,22,0.014,0.069,0.2,0.009
0,42,22,0.022,0.057,0.2,0.006
1,40,27,0.024,0.052,0.2,0.005
2,47,37,0.024,0.046,0.2,0.005
3,45,36,0.019,0.048,0.3,0.005
4,48,33,0.009,0.058,0.3,0.005
5,40,29,0.010,0.055,0.3,0.005
6,43,31,0.010,0.061,0.3,0.005
7,46,28,0.003,0.072,0.4,0.005
8,50,29,0.005,0.074,0.5,0.006
9,54,41,0.006,0.079,0.6,0.006
10,61,38,0.010,0.081,0.6,0.007
11,63,39,0.023,0.065,0.4,0.007
12,66,41,0.060,0.025,0.2,0.008
13,55,35,0.069,0.017,0.2,0.007
14,50,32,0.065,0.017,0.1,0.006
15,40,25,0.066,0.016,0.1,0.005
16,40,22,0.064,0.019,0.1,0.006
17,52,23,0.061,0.022,0.1,0.006
18,60,32,0.050,0.033,0.2,0.008
19,73,32,0.043,0.038,0.2,0.010
20,59,29,0.041,0.039,0.2,0.009
21,61,30,0.023,0.058,0.3,0.008
22,60,25,0.022,0.058,0.3,0.006
23,61,31,0.008,0.076,0.4,0.006
0,65,27,0.005,0.078,0.4,0.006
1,61,41,0.003,0.078,0.4,0.006
2,58,40,0.005,0.071,0.4,0.006
3,64,39,0.003,0.073,0.5,0.005
4,66,40,0.004,0.067,0.6,0.005
