날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
1,36,29,0.048,0.014,0.4,0.002
2,35,30,0.038,0.020,0.4,0.002
3,40,34,0.031,0.023,0.5,0.002
4,46,35,0.029,0.023,0.5,0.003
5,49,39,0.023,0.027,0.5,0.004
6,45,35,0.029,0.020,0.4,0.004
7,44,34,0.035,0.017,0.4,0.002
8,39,31,0.037,0.018,0.4,0.002
9,39,32,0.040,0.016,0.4,0.002
10,37,31,0.045,0.017,0.4,0.002
11,38,29,0.043,0.023,0.4,0.002
12,32,24,0.044,0.026,0.4,0.002
13,36,27,0.048,0.034,0.4,0.002
14,40,31,0.055,0.039,0.5,0.002
15,42,35,0.070,0.036,0.4,0.003
16,45,37,0.081,0.038,0.4,0.003
17,51,42,0.083,0.044,0.6,0.005
18,62,51,0.052,0.052,0.5,0.003
19,35,28,0.035,0.039,0.4,0.002
20,20,16,0.032,0.029,0.3,0.002
21,15,10,0.029,0.026,0.3,0.002
22,12,9,0.021,0.033,0.4,0.002
23,16,14,0.011,0.044,0.4,0.002
0,21,17,0.021,0.027,0.3,0.002
1,30,25,0.028,0.018,0.3,0.002
2,35,28,0.024,0.020,0.3,0.002
3,35,27,0.027,0.014,0.3,0.002
4,28,22,0.027,0.010,0.2,0.002
5,27,20,0.029,0.010,0.2,0.002
6,23,20,0.026,0.012,0.2,0.002
7,28,24,0.016,0.023,0.2,0.002
8,29,24,0.013,0.021,0.3,0.002
9,24,17,0.012,0.020,0.2,0.002
10,15,13,0.014,0.020,0.2,0.002
11,18,13,0.011,0.022,0.3,0.002
12,25,19,0.016,0.016,0.4,0.002
13,24,17,0.020,0.016,0.3,0.002
14,25,19,0.018,0.019,0.3,0.002
15,26,17,0.023,0.014,0.3,0.002
16,34,27,0.030,0.015,0.3,0.003
17,43,32,0.032,0.019,0.3,0.003
18,37,30,0.031,0.020,0.2,0.002
19,37,29,0.027,0.018,0.2,0.002
20,36,30,0.024,0.020,0.2,0.002
21,35,30,0.027,0.017,0.2,0.002
22,13,8,0.024,0.020,0.2,0.002
23,10,3,0.016,0.028,0.2,0.002
0,8,5,0.012,0.033,0.2,0.002
1,5,3,0.023,0.018,0.2,0.001
2,5,3,0.023,0.016,0.2,0.001
3,5,3,0.023,0.013,0.2,0.002
4,18,11,0.029,0.009,0.2,0.002
5,22,15,0.031,0.008,0.2,0.002
6,18,13,0.029,0.011,0.2,0.002
7,22,14,0.022,0.024,0.3,0.002
8,26,13,0.017,0.033,0.3,0.002
9,24,13,0.012,0.039,0.4,0.002
10,30,16,0.014,0.036,0.4,0.002
11,26,18,0.013,0.039,0.4,0.002
12,25,16,0.023,0.033,0.4,0.002
13,19,12,0.031,0.024,0.3,0.002
14,17,11,0.036,0.024,0.3,0.002
15,18,15,0.034,0.025,0.3,0.003
16,23,18,0.035,0.025,0.3,0.003
17,26,20,0.042,0.023,0.3,0.002
18,26,21,0.037,0.026,0.4,0.002
19,34,26,0.038,0.025,0.3,0.002
20,39,29,0.039,0.024,0.3,0.002
21,36,29,0.041,0.020,0.3,0.002
22,30,24,0.037,0.019,0.3,0.002
23,25,22,0.029,0.022,0.3,0.002
0,20,16,0.028,0.025,0.3,0.002
1,24,17,0.034,0.017,0.3,0.002
2,27,22,0.035,0.016,0.3,0.002
3,33,26,0.034,0.014,0.3,0.002
4,35,26,0.031,0.016,0.3,0.002
5,41,30,0.032,0.014,0.3,0.003
6,46,33,0.038,0.012,0.3,0.004
7,49,37,0.033,0.018,0.3,0.003
8,46,33,0.029,0.025,0.4,0.002
9,37,29,0.024,0.037,0.5,0.002
10,39,30,0.025,0.037,0.4,0.002
11,28,23,0.038,0.027,0.4,0.002
12,24,19,0.053,0.019,0.3,0.002
13,23,16,0.069,0.014,0.3,0.002
14,26,21,0.089,0.015,0.3,0.002
15,35,28,0.085,0.021,0.3,0.005
16,33,27,0.078,0.024,0.4,0.003
17,30,23,0.066,0.024,0.3,0.003
18,30,24,0.053,0.026,0.3,0.004
19,31,25,0.039,0.031,0.4,0.005
20,31,26,0.033,0.037,0.4,0.003
21,34,25,0.027,0.039,0.5,0.003
22,33,26,0.017,0.044,0.5,0.003
23,28,22,0.020,0.031,0.3,0.002
0,20,16,0.018,0.028,0.3,0.002
1,21,15,0.015,0.030,0.3,0.002
2,22,17,0.009,0.034,0.4,0.002
3,25,22,0.023,0.019,0.3,0.002
4,30,23,0.031,0.013,0.3,0.003
5,30,24,0.032,0.011,0.3,0.003
6,25,20,0.031,0.013,0.3,0.002
7,26,22,0.024,0.022,0.3,0.002
8,27,22,0.017,0.030,0.4,0.002
9,30,26,0.015,0.036,0.4,0.002
10,30,24,0.024,0.036,0.4,0.002
11,31,26,0.033,0.037,0.4,0.002
12,30,25,0.045,0.037,0.5,0.002
13,35,31,0.061,0.037,0.5,0.002
14,34,28,0.079,0.030,0.4,0.002
15,36,27,0.089,0.031,0.4,0.002
16,44,32,0.117,0.030,0.4,0.003
17,49,38,0.127,0.032,0.4,0.005
18,54,42,0.130,0.026,0.4,0.005
19,51,40,0.105,0.027,0.4,0.007
20,45,34,0.071,0.030,0.4,0.010
21,41,30,0.054,0.027,0.4,0.003
22,31,23,0.032,0.041,0.4,0.002
23,34,23,0.012,0.058,0.5,0.002
0,34,24,0.013,0.050,0.5,0.002
1,35,25,0.017,0.041,0.5,0.002
2,34,25,0.026,0.032,0.4,0.002
3,41,29,0.032,0.026,0.5,0.002
4,39,28,0.025,0.029,0.5,0.002
5,41,31,0.017,0.035,0.5,0.002
6,39,30,0.010,0.041,0.5,0.002
7,42,28,0.013,0.042,0.5,0.002
8,49,35,0.020,0.051,0.7,0.003
9,62,45,0.026,0.055,0.7,0.004
10,64,47,0.039,0.061,0.7,0.004
11,61,46,0.056,0.053,0.6,0.004
12,49,37,0.075,0.042,0.6,0.003
13,42,36,0.097,0.033,0.5,0.003
14,47,38,0.109,0.041,0.5,0.003
15,49,41,0.120,0.037,0.5,0.003
16,43,36,0.128,0.033,0.5,0.003
17,59,49,0.142,0.028,0.5,0.005
18,61,50,0.099,0.044,0.5,0.006
19,41,34,0.084,0.035,0.4,0.002
20,28,24,0.060,0.059,0.5,0.002
21,38,35,0.041,0.058,0.5,0.003
22,36,28,0.028,0.035,0.4,0.003
23,24,18,0.026,0.038,0.5,0.004
0,37,22,0.008,0.054,0.6,0.004
1,41,26,0.009,0.048,0.6,0.003
2,35,22,0.021,0.031,0.4,0.003
3,20,13,0.025,0.023,0.3,0.003
4,18,13,0.024,0.023,0.3,0.003
5,17,12,0.027,0.021,0.3,0.002
6,16,11,0.018,0.033,0.3,0.002
7,14,10,0.019,0.037,0.3,0.002
8,18,11,0.020,0.041,0.4,0.002
9,18,11,0.020,0.039,0.4,0.002
10,20,13,0.013,0.046,0.5,0.002
11,22,15,0.010,0.046,0.5,0.002
12,26,15,0.010,0.047,0.5,0.002
13,25,15,0.015,0.043,0.5,0.002
14,25,15,0.013,0.044,0.5,0.002
15,22,14,0.013,0.037,0.4,0.002
16,22,13,0.011,0.041,0.4,0.002
17,23,14,0.009,0.041,0.4,0.002
18,24,13,0.009,0.041,0.3,0.002
19,28,15,0.008,0.039,0.3,0.002
