날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
10,24,11,0.045,0.019,0.5,0.003
11,21,9,0.048,0.019,0.4,0.003
12,21,9,0.057,0.016,0.4,0.003
13,20,12,0.062,0.011,0.3,0.002
14,20,10,0.061,0.009,0.3,0.002
15,17,8,0.059,0.011,0.3,0.002
16,18,8,0.057,0.012,0.3,0.003
17,17,7,0.054,0.012,0.3,0.002
18,12,5,0.047,0.013,0.3,0.003
19,13,6,0.041,0.016,0.3,0.002
20,17,7,0.034,0.020,0.3,0.002
21,15,8,0.031,0.020,0.3,0.002
22,16,8,0.036,0.013,0.3,0.002
23,17,8,0.038,0.013,0.3,0.003
0,16,7,0.046,0.008,0.3,0.003
1,16,8,0.049,0.007,0.3,0.002
2,16,7,0.045,0.010,0.3,0.003
3,16,8,0.045,0.010,0.4,0.002
4,17,9,0.038,0.013,0.4,0.002
5,15,7,0.024,0.019,0.4,0.002
6,18,9,0.007,0.033,0.5,0.002
7,20,12,0.003,0.037,0.5,0.002
8,24,10,0.007,0.037,0.5,0.003
9,26,12,0.019,0.031,0.5,0.003
10,25,9,0.020,0.033,0.5,0.003
11,25,10,0.039,0.020,0.4,0.003
12,25,12,0.047,0.017,0.4,0.003
13,20,9,0.053,0.012,0.3,0.003
14,19,9,0.057,0.008,0.3,0.003
15,17,8,0.056,0.007,0.3,0.003
16,18,7,0.056,0.010,0.3,0.003
17,17,8,0.055,0.011,0.3,0.003
18,19,9,0.054,0.010,0.3,0.003
19,25,12,0.052,0.011,0.3,0.002
20,22,10,0.046,0.013,0.3,0.003
21,21,10,0.040,0.016,0.4,0.003
22,23,10,0.027,0.026,0.4,0.003
23,23,12,0.025,0.028,0.4,0.003
0,25,12,0.021,0.029,0.4,0.003
1,26,13,0.013,0.033,0.4,0.003
2,21,9,0.012,0.030,0.4,0.003
3,21,9,0.018,0.022,0.4,0.002
4,21,10,0.023,0.018,0.4,0.002
5,22,10,0.022,0.016,0.4,0.003
6,23,11,0.012,0.025,0.4,0.003
7,24,11,0.004,0.031,0.4,0.003
8,25,12,0.008,0.029,0.5,0.003
9,23,12,0.019,0.024,0.4,0.003
10,17,7,0.027,0.020,0.4,0.003
11,19,8,0.037,0.016,0.3,0.003
12,18,9,0.046,0.015,0.3,0.003
13,19,8,0.054,0.014,0.3,0.002
14,21,11,0.061,0.014,0.3,0.003
15,17,9,0.062,0.017,0.3,0.002
16,17,9,0.067,0.018,0.3,0.003
17,16,10,0.066,0.019,0.3,0.002
18,16,10,0.048,0.027,0.4,0.002
19,15,9,0.045,0.027,0.3,0.003
20,27,14,0.041,0.023,0.4,0.003
21,24,11,0.027,0.027,0.4,0.002
22,16,9,0.021,0.025,0.3,0.002
23,11,5,0.031,0.017,0.3,0.002
0,8,4,0.034,0.015,0.3,0.002
1,8,3,0.037,0.011,0.3,0.002
2,6,3,0.041,0.009,0.3,0.002
3,6,4,0.040,0.008,0.3,0.002
4,7,3,0.041,0.008,0.3,0.002
5,4,3,0.039,0.009,0.3,0.002
6,9,4,0.034,0.012,0.3,0.002
7,10,6,0.024,0.022,0.3,0.002
8,11,4,0.019,0.027,0.3,0.002
9,12,4,0.024,0.023,0.3,0.002
10,11,3,0.027,0.021,0.3,0.002
11,14,3,0.029,0.022,0.4,0.002
12,,,,,,
13,,,,,,
14,13,8,0.039,0.019,0.3,0.002
15,13,5,0.038,0.023,0.4,0.002
16,11,5,0.032,0.029,0.4,0.002
17,8,3,0.034,0.024,0.4,0.002
18,10,4,0.026,0.029,0.4,0.002
19,13,8,0.018,0.033,0.4,0.002
20,16,10,0.011,0.038,0.4,0.002
21,15,8,0.016,0.030,0.4,0.002
22,14,7,0.017,0.026,0.3,0.002
23,14,7,0.019,0.022,0.3,0.002
0,12,6,0.019,0.023,0.3,0.002
1,11,6,0.019,0.022,0.3,0.002
2,11,6,0.026,0.015,0.3,0.002
3,9,4,0.029,0.013,0.3,0.002
4,10,5,0.032,0.011,0.3,0.002
5,10,5,0.030,0.012,0.3,0.002
6,10,5,0.027,0.015,0.3,0.002
7,11,5,0.016,0.025,0.3,0.002
8,12,5,0.013,0.029,0.4,0.002
9,13,4,0.017,0.026,0.3,0.002
10,12,4,0.019,0.026,0.4,0.002
11,14,6,0.027,0.021,0.4,0.002
12,14,7,0.031,0.019,0.3,0.002
13,14,5,0.034,0.020,0.4,0.002
14,15,8,0.039,0.019,0.3,0.002
15,11,6,0.033,0.028,0.4,0.002
16,15,7,0.033,0.027,0.4,0.002
17,12,5,0.030,0.026,0.4,0.002
18,14,7,0.025,0.031,0.4,0.002
19,14,8,0.027,0.028,0.4,0.002
20,17,10,0.020,0.028,0.4,0.002
21,15,10,0.021,0.023,0.3,0.002
22,14,7,0.017,0.027,0.3,0.002
23,15,5,0.014,0.029,0.4,0.002
0,12,6,0.019,0.024,0.3,0.002
1,12,6,0.019,0.023,0.3,0.002
2,10,6,0.026,0.016,0.3,0.002
3,11,5,0.034,0.011,0.3,0.002
4,9,5,0.035,0.009,0.3,0.002
5,8,5,0.035,0.009,0.3,0.002
6,8,5,0.026,0.018,0.3,0.002
7,11,5,0.018,0.026,0.3,0.002
8,10,5,0.018,0.027,0.3,0.002
9,10,6,0.024,0.023,0.4,0.002
10,10,3,0.027,0.021,0.3,0.002
11,14,5,0.027,0.024,0.4,0.002
12,16,6,0.033,0.022,0.3,0.002
13,16,7,0.034,0.029,0.4,0.002
14,17,9,0.044,0.025,0.4,0.002
15,16,7,0.046,0.029,0.4,0.002
16,16,7,0.037,0.041,0.4,0.002
17,17,8,0.051,0.027,0.3,0.003
18,16,9,0.046,0.033,0.4,0.002
19,18,12,0.043,0.033,0.4,0.002
20,20,14,0.020,0.053,0.4,0.002
21,23,13,0.004,0.065,0.6,0.003
22,25,14,0.005,0.058,0.5,0.003
23,22,12,0.004,0.054,0.5,0.003
0,20,12,0.007,0.050,0.5,0.002
1,18,11,0.008,0.043,0.4,0.003
2,19,11,0.011,0.038,0.4,0.002
3,17,10,0.018,0.027,0.4,0.002
4,15,8,0.026,0.015,0.3,0.002
5,12,8,0.022,0.016,0.3,0.002
6,12,7,0.021,0.016,0.3,0.002
7,12,6,0.012,0.026,0.3,0.002
8,16,8,0.006,0.032,0.4,0.002
9,17,8,0.010,0.030,0.4,0.002
10,18,8,0.013,0.028,0.4,0.003
11,16,9,0.011,0.033,0.5,0.002
12,20,10,0.015,0.032,0.5,0.002
13,20,9,0.022,0.025,0.4,0.003
14,18,8,0.029,0.023,0.3,0.002
15,18,10,0.034,0.028,0.4,0.003
16,18,8,0.032,0.031,0.4,0.003
17,18,8,0.039,0.029,0.4,0.003
18,19,10,0.037,0.034,0.5,0.002
19,21,15,0.022,0.044,0.5,0.003
20,27,16,0.009,0.055,0.6,0.003
21,27,17,0.008,0.049,0.5,0.003
22,25,15,0.003,0.052,0.6,0.003
23,24,15,0.003,0.048,0.6,0.003
0,22,12,0.003,0.043,0.5,0.003
1,24,15,0.002,0.043,0.5,0.003
2,22,13,0.011,0.029,0.4,0.003
3,17,10,0.015,0.024,0.4,0.002
4,16,9,0.015,0.022,0.4,0.002
5,18,11,0.007,0.028,0.4,0.002
6,18,11,0.003,0.031,0.4,0.002
7,19,11,0.003,0.032,0.4,0.002
8,18,9,0.006,0.032,0.4,0.003
9,17,8,0.008,0.032,0.4,0.003
10,19,10,0.012,0.030,0.4,0.002
11,19,11,0.015,0.030,0.4,0.002
12,18,9,0.020,0.026,0.4,0.003
13,15,9,0.025,0.029,0.4,0.003
14,15,9,0.027,0.032,0.4,0.003
15,15,10,0.024,0.033,0.4,0.002
16,15,8,0.027,0.028,0.4,0.002
17,16,8,0.026,0.027,0.4,0.002
18,15,8,0.025,0.029,0.4,0.002
19,15,10,0.020,0.034,0.4,0.003
20,19,12,0.014,0.038,0.4,0.002
21,20,13,0.016,0.034,0.4,0.003
22,18,11,0.013,0.035,0.4,0.002
23,18,11,0.017,0.026,0.4,0.002
0,12,8,0.022,0.022,0.3,0.002
1,12,8,0.025,0.017,0.3,0.002
2,9,6,0.028,0.014,0.3,0.002
3,8,6,0.030,0.011,0.3,0.002
4,9,6,0.029,0.011,0.3,0.002
5,5,4,0.029,0.010,0.3,0.002
6,6,3,0.022,0.017,0.3,0.002
7,7,6,0.020,0.020,0.3,0.002
8,8,3,0.015,0.025,0.3,0.002
9,9,4,0.016,0.024,0.3,0.002
10,9,3,0.021,0.022,0.4,0.002
11,9,4,0.025,0.021,0.3,0.002
12,10,5,0.025,0.023,0.3,0.002
13,9,5,0.028,0.026,0.4,0.002
14,10,6,0.028,0.027,0.4,0.002
15,10,6,0.014,0.038,0.4,0.003
16,12,7,0.012,0.039,0.4,0.002
17,13,7,0.011,0.040,0.4,0.002
18,13,6,0.008,0.042,0.4,0.002
19,14,7,0.003,0.048,0.4,0.002
20,18,9,0.003,0.048,0.4,0.004
21,20,10,0.008,0.041,0.4,0.003
22,16,10,0.020,0.029,0.3,0.003
23,16,9,0.009,0.039,0.4,0.003
0,20,13,0.003,0.043,0.5,0.003
1,24,15,0.009,0.034,0.4,0.004
2,22,13,0.011,0.030,0.4,0.003
3,24,13,0.008,0.033,0.4,0.003
4,25,15,0.013,0.026,0.4,0.003
5,30,15,0.022,0.015,0.4,0.003
6,34,18,0.022,0.013,0.4,0.003
7,38,21,0.015,0.017,0.4,0.003
8,38,20,0.014,0.018,0.5,0.002
9,38,22,0.017,0.017,0.4,0.002
10,38,21,0.034,0.011,0.4,0.003
11,36,20,0.043,0.011,0.4,0.003
12,28,15,0.042,0.014,0.4,0.002
13,30,18,0.047,0.014,0.4,0.003
14,32,20,0.051,0.016,0.4,0.003
15,39,29,0.055,0.015,0.4,0.003
16,42,33,0.054,0.016,0.5,0.002
17,43,34,0.048,0.019,0.5,0.002
18,37,30,0.055,0.019,0.5,0.002
19,36,29,0.058,0.018,0.5,0.003
20,34,27,0.058,0.016,0.5,0.003
21,37,27,0.048,0.019,0.5,0.002
22,34,25,0.038,0.023,0.5,0.002
23,28,20,0.037,0.018,0.4,0.002
0,23,15,0.034,0.017,0.4,0.002
1,23,16,0.037,0.013,0.4,0.002
2,20,13,0.036,0.012,0.4,0.002
3,21,14,0.042,0.007,0.4,0.002
4,21,12,0.041,0.007,0.4,0.003
5,21,11,0.042,0.006,0.4,0.002
6,21,12,0.034,0.009,0.4,0.003
7,23,13,0.021,0.018,0.5,0.002
8,23,14,0.021,0.019,0.5,0.002
9,24,13,0.027,0.020,0.5,0.002
10,22,13,0.025,0.024,0.6,0.002
11,23,14,0.034,0.020,0.5,0.003
12,32,13,0.033,0.024,0.5,0.002
13,28,12,0.050,0.015,0.4,0.002
14,33,17,0.077,0.010,0.3,0.002
15,29,17,0.073,0.013,0.4,0.003
16,25,12,0.067,0.014,0.3,0.002
17,25,12,0.059,0.018,0.4,0.002
18,26,12,0.051,0.024,0.4,0.003
19,31,18,0.034,0.031,0.4,0.003
20,24,13,0.047,0.020,0.4,0.003
21,24,14,0.039,0.025,0.5,0.003
22,24,13,0.037,0.026,0.5,0.002
23,22,10,0.036,0.028,0.5,0.003
0,23,13,0.023,0.039,0.5,0.003
1,24,14,0.011,0.042,0.6,0.003
2,25,13,0.009,0.038,0.6,0.003
3,25,14,0.019,0.026,0.5,0.003
4,24,13,0.014,0.028,0.5,0.003
5,26,14,0.014,0.027,0.5,0.002
6,26,13,0.007,0.033,0.5,0.002
7,26,14,0.002,0.038,0.6,0.003
8,31,15,0.004,0.036,0.7,0.003
9,34,15,0.006,0.037,0.7,0.003
10,32,14,0.010,0.043,0.7,0.003
11,37,17,0.015,0.049,0.6,0.004
12,41,17,0.021,0.050,0.7,0.003
13,35,16,0.042,0.034,0.5,0.004
14,36,17,0.048,0.038,0.5,0.004
15,37,16,0.064,0.021,0.4,0.003
16,39,18,0.082,0.020,0.4,0.003
17,32,15,0.058,0.018,0.4,0.003
18,29,13,0.052,0.019,0.4,0.003
19,33,17,0.046,0.021,0.4,0.003
20,32,15,0.034,0.030,0.4,0.003
21,25,11,0.033,0.029,0.4,0.003
22,27,14,0.031,0.032,0.5,0.003
23,28,13,0.027,0.033,0.5,0.003
0,27,13,0.014,0.044,0.5,0.003
1,26,14,0.007,0.045,0.5,0.003
2,26,14,0.012,0.037,0.5,0.003
3,24,14,0.010,0.036,0.6,0.003
4,26,14,0.012,0.031,0.6,0.003
5,28,16,0.009,0.032,0.6,0.003
6,30,17,0.006,0.032,0.5,0.003
7,32,18,0.003,0.037,0.6,0.003
8,33,17,0.008,0.036,0.5,0.003
9,33,17,0.015,0.031,0.5,0.003
10,34,16,0.017,0.036,0.6,0.003
11,39,20,0.020,0.047,0.7,0.003
12,40,19,0.014,0.053,0.7,0.003
13,41,18,0.029,0.045,0.6,0.004
14,38,18,0.037,0.042,0.6,0.004
15,34,15,0.035,0.046,0.6,0.003
16,34,16,0.048,0.038,0.5,0.003
17,36,20,0.054,0.034,0.5,0.003
18,37,18,0.059,0.030,0.5,0.003
19,44,22,0.056,0.030,0.5,0.003
20,44,26,0.043,0.038,0.6,0.003
21,45,27,0.008,0.069,0.7,0.003
22,44,26,0.012,0.061,0.6,0.003
23,30,20,0.022,0.049,0.5,0.003
0,17,11,0.038,0.031,0.4,0.003
1,14,9,0.044,0.025,0.4,0.003
2,19,12,0.055,0.016,0.4,0.003
3,23,15,0.040,0.020,0.4,0.003
4,27,17,0.030,0.021,0.4,0.002
5,27,18,0.026,0.020,0.4,0.002
6,22,15,0.032,0.014,0.4,0.003
7,22,16,0.027,0.023,0.4,0.002
8,17,11,0.019,0.030,0.4,0.002
9,14,8,0.021,0.031,0.4,0.002
10,15,10,0.018,0.033,0.5,0.002
11,13,8,0.019,0.032,0.5,0.002
12,11,7,0.018,0.032,0.5,0.002
13,9,6,0.027,0.026,0.4,0.002
14,8,5,0.029,0.026,0.4,0.002
15,8,5,0.028,0.026,0.4,0.002
16,8,4,0.026,0.030,0.4,0.002
17,8,5,0.025,0.030,0.4,0.003
18,8,4,0.026,0.028,0.4,0.002
19,9,6,0.024,0.028,0.4,0.002
20,11,8,0.020,0.030,0.4,0.003
21,10,9,0.023,0.025,0.4,0.002
22,10,6,0.023,0.024,0.4,0.002
23,6,3,0.018,0.030,0.4,0.002
0,7,3,0.022,0.025,0.3,0.003
1,5,4,0.030,0.016,0.3,0.002
2,6,3,0.035,0.012,0.3,0.002
3,6,7,0.036,0.010,0.3,0.002
4,9,5,0.034,0.011,0.3,0.002
5,6,5,0.037,0.009,0.3,0.002
6,6,4,0.028,0.018,0.3,0.002
7,5,3,0.020,0.026,0.3,0.002
8,6,4,0.013,0.033,0.4,0.002
9,7,4,0.011,0.034,0.4,0.002
10,8,4,0.011,0.035,0.4,0.002
11,8,4,0.010,0.038,0.5,0.002
12,9,5,0.019,0.027,0.5,0.002
13,8,5,0.025,0.022,0.4,0.002
14,6,4,0.025,0.026,0.5,0.002
15,6,3,0.034,0.019,0.3,0.002
16,6,4,0.030,0.021,0.3,0.002
17,6,4,0.025,0.025,0.3,0.002
18,8,4,0.026,0.024,0.3,0.002
19,7,5,0.022,0.027,0.4,0.002
20,10,6,0.014,0.034,0.4,0.002
21,9,6,0.014,0.031,0.4,0.002
22,9,5,0.008,0.035,0.4,0.002
23,9,6,0.003,0.040,0.5,0.002
0,11,6,0.002,0.043,0.6,0.003
1,12,7,0.002,0.037,0.4,0.002
2,12,6,0.002,0.037,0.4,0.002
3,14,7,0.002,0.038,0.5,0.003
4,14,7,0.002,0.037,0.6,0.003
5,14,9,0.009,0.031,0.5,0.003
6,12,8,0.020,0.030,0.5,0.003
7,15,13,0.015,0.035,0.5,0.003
8,15,10,0.018,0.034,0.5,0.003
9,17,10,0.026,0.035,0.6,0.003
10,26,16,0.046,0.028,0.6,0.003
11,36,17,0.051,0.024,0.6,0.004
12,40,17,0.055,0.019,0.5,0.004
13,36,10,0.059,0.013,0.4,0.003
14,28,8,0.062,0.009,0.3,0.003
15,24,6,0.060,0.011,0.3,0.003
16,29,7,0.063,0.010,0.4,0.003
17,29,7,0.059,0.010,0.4,0.003
18,29,8,0.053,0.012,0.3,0.003
19,30,10,0.037,0.022,0.4,0.003
20,31,8,0.033,0.023,0.3,0.003
21,33,8,0.032,0.023,0.4,0.003
22,34,8,0.020,0.033,0.4,0.003
23,35,10,0.002,0.046,0.6,0.003
0,33,10,0.002,0.042,0.6,0.003
1,33,10,0.007,0.035,0.5,0.002
2,30,8,0.003,0.036,0.5,0.002
3,30,8,0.004,0.032,0.5,0.002
4,29,10,0.007,0.030,0.5,0.002
5,30,10,0.009,0.026,0.5,0.003
6,30,11,0.004,0.030,0.5,0.002
7,28,10,0.003,0.029,0.5,0.003
8,29,11,0.006,0.027,0.5,0.003
9,30,11,0.013,0.023,0.4,0.003
10,26,8,0.023,0.021,0.4,0.003
11,27,9,0.031,0.017,0.4,0.003
12,28,10,0.036,0.015,0.4,0.003
13,27,13,0.045,0.017,0.5,0.005
14,28,11,0.062,0.014,0.4,0.005
15,24,11,0.065,0.009,0.3,0.004
16,21,8,0.070,0.008,0.3,0.003
17,20,9,0.066,0.008,0.3,0.004
18,22,9,0.067,0.009,0.3,0.003
19,27,11,0.066,0.011,0.3,0.004
20,24,9,0.058,0.014,0.3,0.003
21,24,7,0.050,0.013,0.3,0.003
22,16,6,0.045,0.013,0.3,0.003
23,15,5,0.044,0.011,0.3,0.003
0,15,6,0.037,0.016,0.4,0.003
1,16,8,0.037,0.014,0.4,0.003
2,16,7,0.039,0.011,0.4,0.003
3,18,9,0.038,0.011,0.4,0.003
4,17,7,0.031,0.012,0.5,0.003
5,14,7,0.034,0.012,0.4,0.003
6,18,8,0.037,0.011,0.4,0.003
7,15,8,0.040,0.008,0.4,0.003
8,16,6,0.039,0.008,0.3,0.003
9,16,7,0.038,0.005,0.3,0.003
10,15,5,0.035,0.006,0.3,0.003
11,11,4,0.037,0.005,0.3,0.002
12,9,4,0.040,0.004,0.3,0.002
13,8,5,0.041,0.004,0.3,0.002
14,10,5,0.041,0.006,0.2,0.002
15,9,5,0.041,0.005,0.3,0.002
16,9,4,0.042,0.005,0.3,0.002
17,9,3,0.041,0.005,0.3,0.002
18,11,4,0.040,0.007,0.3,0.002
19,10,3,0.035,0.011,0.3,0.002
20,10,5,0.032,0.013,0.3,0.002
21,7,4,0.029,0.014,0.3,0.002
22,10,4,0.027,0.015,0.3,0.002
23,14,5,0.032,0.009,0.3,0.002
0,15,5,0.022,0.017,0.3,0.002
1,15,6,0.018,0.019,0.3,0.002
2,15,6,0.013,0.020,0.4,0.002
3,15,6,0.011,0.020,0.4,0.003
4,16,7,0.019,0.013,0.3,0.002
5,16,7,0.022,0.011,0.3,0.002
6,18,9,0.014,0.016,0.3,0.003
7,18,9,0.005,0.023,0.4,0.002
8,19,9,0.007,0.023,0.4,0.002
9,19,8,0.014,0.019,0.4,0.003
10,15,6,0.022,0.015,0.4,0.003
11,16,6,0.030,0.012,0.3,0.002
12,17,7,0.035,0.010,0.3,0.002
13,12,8,0.037,0.009,0.3,0.003
14,12,7,0.038,0.012,0.3,0.003
15,9,5,0.039,0.012,0.3,0.002
16,10,4,0.041,0.011,0.3,0.002
17,10,6,0.036,0.014,0.3,0.002
18,10,6,0.036,0.012,0.3,0.002
19,11,7,0.026,0.021,0.4,0.002
20,15,9,0.018,0.026,0.4,0.002
21,14,8,0.014,0.028,0.4,0.002
22,14,10,0.025,0.018,0.3,0.002
23,12,8,0.023,0.020,0.3,0.002
0,12,8,0.026,0.016,0.3,0.002
1,11,6,0.025,0.017,0.3,0.002
2,11,7,0.026,0.016,0.3,0.002
3,10,7,0.029,0.013,0.3,0.002
4,10,6,0.032,0.010,0.3,0.002
5,10,5,0.030,0.010,0.3,0.002
6,8,6,0.027,0.011,0.3,0.002
7,8,4,0.025,0.013,0.3,0.002
8,8,5,0.024,0.015,0.3,0.002
9,7,5,0.025,0.015,0.3,0.002
10,8,4,0.025,0.015,0.3,0.002
11,7,5,0.029,0.014,0.4,0.002
12,8,4,0.032,0.012,0.3,0.002
13,7,5,0.036,0.011,0.3,0.002
14,10,6,0.037,0.013,0.3,0.002
15,9,5,0.041,0.009,0.3,0.002
16,6,4,0.043,0.010,0.3,0.002
17,6,5,0.038,0.014,0.3,0.002
18,7,5,0.040,0.012,0.3,0.002
19,7,5,0.026,0.022,0.3,0.002
20,9,6,0.018,0.026,0.4,0.002
21,11,4,0.018,0.023,0.4,0.002
22,9,6,0.025,0.017,0.3,0.002
23,8,7,0.029,0.014,0.3,0.002
0,8,4,0.031,0.012,0.3,0.002
1,8,3,0.033,0.010,0.3,0.002
2,6,3,0.035,0.008,0.3,0.002
3,5,3,0.034,0.008,0.3,0.002
4,6,4,0.030,0.010,0.3,0.002
5,4,4,0.033,0.007,0.3,0.002
6,6,4,0.028,0.011,0.3,0.002
7,6,4,0.013,0.026,0.3,0.002
8,8,4,0.017,0.025,0.3,0.002
9,8,6,0.022,0.022,0.3,0.002
10,7,2,0.025,0.019,0.3,0.002
