날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
10,27,13,0.009,0.054,0.6,0.005
11,35,19,0.016,0.053,0.6,0.005
12,33,19,,,,
13,41,20,,,,
14,37,26,,,,
15,33,13,,,,
16,37,16,,,,
17,33,16,0.054,0.037,0.4,0.006
18,36,17,0.041,0.040,0.4,0.007
19,21,9,0.034,0.041,0.4,0.006
20,23,9,0.031,0.037,0.4,0.007
21,26,11,0.032,0.034,0.4,0.006
22,27,9,0.017,0.047,0.5,0.005
23,24,15,0.010,0.055,0.5,0.005
0,30,12,0.010,0.055,0.5,0.005
1,23,15,0.018,0.046,0.5,0.005
2,26,18,0.005,0.059,0.6,0.005
3,25,21,0.025,0.035,0.5,0.004
4,28,17,0.008,0.048,0.6,0.005
5,27,19,0.007,0.044,0.5,0.004
6,24,20,0.007,0.044,0.5,0.004
7,26,18,0.004,0.045,0.5,0.005
8,25,14,0.004,0.047,0.6,0.005
9,34,22,0.006,0.055,0.7,0.005
10,30,16,0.009,0.054,0.7,0.005
11,33,17,0.015,0.051,0.6,0.005
12,30,15,0.029,0.044,0.6,0.005
13,50,23,0.032,0.049,0.6,0.005
14,56,30,0.025,0.064,0.6,0.005
15,63,31,0.034,0.051,0.6,0.005
16,54,26,0.044,0.043,0.5,0.005
17,52,23,0.042,0.041,0.5,0.005
18,50,23,0.037,0.039,0.4,0.005
19,45,22,0.021,0.053,0.5,0.005
20,50,21,0.012,0.057,0.6,0.005
21,45,23,0.004,0.076,0.9,0.005
22,65,33,0.004,0.077,0.9,0.005
23,66,34,0.004,0.083,0.9,0.005
0,67,33,0.003,0.078,1.0,0.005
1,65,37,0.003,0.075,0.8,0.005
2,64,42,0.003,0.069,0.9,0.005
3,61,37,0.003,0.064,0.8,0.005
4,61,37,0.003,0.061,0.8,0.005
5,60,40,0.003,0.057,0.8,0.005
6,67,36,0.003,0.056,0.8,0.005
7,66,38,0.004,0.056,0.8,0.005
8,62,40,0.004,0.058,0.9,0.006
9,68,40,0.005,0.060,1.0,0.006
10,69,40,0.007,0.070,1.0,0.006
11,69,45,0.009,0.074,0.9,0.006
12,53,24,0.025,0.046,0.5,0.005
13,50,17,0.037,0.040,0.5,0.005
14,58,28,0.052,0.032,0.4,0.005
15,39,13,0.060,0.021,0.3,0.005
16,33,16,0.052,0.026,0.4,0.005
17,38,11,0.046,0.028,0.4,0.005
18,27,12,0.032,0.040,0.4,0.005
19,32,12,0.025,0.048,0.4,0.005
20,29,12,0.018,0.053,0.5,0.005
21,45,19,0.033,0.040,0.5,0.005
22,43,18,0.048,0.027,0.4,0.005
23,43,17,0.044,0.024,0.5,0.005
0,38,21,0.044,0.020,0.5,0.005
1,37,16,0.050,0.016,0.5,0.005
2,30,22,0.044,0.012,0.4,0.005
3,36,14,0.034,0.011,0.4,0.005
4,39,9,0.032,0.012,0.4,0.005
5,39,16,0.029,0.013,0.4,0.005
6,40,11,0.025,0.015,0.4,0.005
7,35,10,0.023,0.018,0.3,0.005
8,25,8,0.025,0.016,0.3,0.005
9,21,4,0.025,0.017,0.3,0.005
10,19,4,0.025,0.018,0.3,0.005
11,23,10,0.029,0.017,0.2,0.005
12,26,7,0.033,0.017,0.2,0.005
13,31,8,0.037,0.014,0.2,0.005
14,37,15,0.040,0.013,0.2,0.005
15,31,4,0.040,0.015,0.2,0.005
16,32,8,0.037,0.018,0.3,0.005
17,29,6,0.038,0.017,0.2,0.005
18,27,2,0.034,0.022,0.3,0.005
19,31,9,0.026,0.031,0.3,0.005
20,24,5,0.020,0.036,0.3,0.005
21,38,8,0.014,0.045,0.4,0.005
22,30,9,0.017,0.040,0.4,0.005
23,24,8,0.008,0.050,0.4,0.006
0,32,8,0.009,0.049,0.4,0.007
1,24,11,0.017,0.040,0.4,0.007
2,27,9,0.028,0.029,0.4,0.006
3,21,8,0.029,0.025,0.4,0.007
4,31,13,0.034,0.019,0.3,0.005
5,23,12,0.040,0.016,0.3,0.005
6,13,7,0.033,0.021,0.3,0.005
7,11,7,0.024,0.031,0.3,0.004
8,17,11,0.013,0.046,0.4,0.004
9,17,8,0.013,0.048,0.4,0.005
10,20,13,0.009,0.050,0.5,0.005
11,20,10,0.012,0.047,0.5,0.005
12,27,16,0.011,0.046,0.5,0.005
13,18,11,0.016,0.040,0.4,0.005
14,21,13,0.018,0.040,0.4,0.005
15,24,10,0.023,0.034,0.4,0.005
16,26,15,0.022,0.039,0.4,0.005
17,27,13,0.033,0.019,0.3,0.005
18,16,7,0.027,0.026,0.3,0.005
19,16,10,0.033,0.018,0.3,0.005
20,16,4,0.032,0.017,0.3,0.004
21,17,9,0.026,0.023,0.3,0.005
22,22,10,0.024,0.023,0.3,0.005
23,14,6,0.023,0.022,0.3,0.004
0,16,9,0.027,0.020,0.3,0.005
1,13,4,0.026,0.020,0.3,0.005
2,12,6,0.029,0.017,0.3,0.005
3,13,5,0.029,0.017,0.3,0.005
4,9,7,0.030,0.014,0.2,0.005
5,13,7,0.028,0.015,0.2,0.005
6,11,9,0.026,0.017,0.3,0.005
7,17,7,0.018,0.026,0.3,0.005
8,16,7,0.006,0.040,0.3,0.005
9,27,7,0.006,0.044,0.4,0.005
10,25,12,0.011,0.039,0.4,0.005
11,25,14,0.015,0.034,0.4,0.005
12,22,8,0.015,0.034,0.4,0.005
13,18,11,0.016,0.033,0.4,0.005
14,17,8,0.017,0.031,0.4,0.005
15,17,13,0.019,0.029,0.4,0.005
16,17,9,0.027,0.022,0.3,0.005
17,18,4,0.028,0.020,0.3,0.005
18,17,8,0.016,0.031,0.4,0.004
19,7,7,0.010,0.037,0.4,0.004
20,9,3,0.008,0.038,0.4,0.004
21,3,6,0.008,0.036,0.4,0.004
22,17,8,0.006,0.036,0.4,0.004
23,12,4,0.011,0.031,0.4,0.004
0,10,9,0.009,0.033,0.4,0.005
1,17,6,0.010,0.030,0.4,0.004
2,15,8,0.016,0.022,0.4,0.005
3,12,8,0.018,0.018,0.4,0.004
4,18,11,0.019,0.016,0.4,0.005
5,15,9,0.019,0.016,0.4,0.005
6,18,9,0.014,0.019,0.4,0.005
7,15,7,0.009,0.026,0.4,0.004
8,20,13,0.007,0.027,0.4,0.005
9,20,10,0.013,0.020,0.4,0.005
10,17,5,0.015,0.020,0.4,0.005
11,13,12,0.021,0.015,0.3,0.005
12,12,1,0.023,0.017,0.3,0.005
13,10,,0.030,0.016,0.3,0.005
14,15,10,0.034,0.016,0.3,0.005
15,12,4,0.034,0.017,0.3,0.005
16,19,6,0.032,0.019,0.3,0.005
17,13,8,0.030,0.022,0.3,0.005
18,17,6,0.027,0.025,0.3,0.005
19,12,8,0.021,0.030,0.3,0.004
20,17,6,0.012,0.039,0.3,0.005
21,12,8,0.016,0.034,0.3,0.005
22,19,6,0.015,0.036,0.3,0.005
23,16,8,0.014,0.037,0.4,0.005
0,18,7,0.014,0.037,0.4,0.005
1,19,10,0.014,0.039,0.4,0.005
2,18,8,0.018,0.034,0.4,0.005
3,19,11,0.006,0.046,0.5,0.005
4,21,11,0.003,0.047,0.6,0.005
5,22,11,0.007,0.038,0.5,0.005
6,22,13,0.003,0.044,0.5,0.005
7,25,10,0.003,0.052,0.7,0.005
8,34,11,0.003,0.054,0.8,0.005
9,32,16,0.004,0.057,0.9,0.006
10,33,12,0.006,0.060,0.8,0.006
11,44,27,0.007,0.061,0.7,0.006
12,31,13,0.013,0.055,0.6,0.007
13,35,20,0.030,0.032,0.4,0.006
14,23,9,0.042,0.021,0.4,0.006
15,24,13,0.048,0.021,0.4,0.006
16,27,10,0.044,0.026,0.5,0.006
17,28,11,0.038,0.035,0.6,0.006
18,26,13,0.039,0.036,0.6,0.006
19,31,15,0.034,0.041,0.6,0.006
20,34,15,0.031,0.045,0.6,0.007
21,40,21,0.023,0.054,0.6,0.007
22,51,22,0.016,0.067,0.7,0.007
23,53,25,0.007,0.079,0.8,0.008
0,60,29,0.004,0.083,0.8,0.008
1,61,36,0.004,0.086,1.0,0.007
2,60,40,0.015,0.066,0.9,0.006
3,43,32,0.033,0.037,0.8,0.005
4,41,25,0.028,0.034,0.8,0.005
5,44,25,0.017,0.038,0.8,0.005
6,42,21,0.008,0.047,0.8,0.005
7,42,23,0.004,0.056,1.0,0.005
8,43,22,0.004,0.061,1.0,0.005
9,45,25,0.005,0.063,1.0,0.005
10,52,29,0.008,0.067,1.0,0.006
11,52,32,0.013,0.067,0.9,0.006
12,31,19,0.019,0.062,0.8,0.006
13,43,20,0.026,0.053,0.7,0.006
14,,,,,,
15,21,17,0.030,0.048,0.6,0.005
16,29,18,0.029,0.056,0.6,0.006
17,36,18,0.025,0.069,0.6,0.006
18,52,26,0.024,0.078,0.8,0.008
19,64,25,0.019,0.075,0.8,0.007
20,52,19,0.006,0.087,0.9,0.007
21,60,21,0.006,0.083,0.9,0.009
22,55,24,0.003,0.086,1.0,0.007
23,59,23,0.003,0.086,1.2,0.006
0,59,28,0.003,0.086,1.1,0.006
1,49,26,0.003,0.082,1.1,0.006
2,50,37,0.003,0.077,1.1,0.006
3,51,30,0.003,0.074,1.0,0.005
4,43,33,0.003,0.068,0.9,0.005
5,47,28,0.003,0.064,0.8,0.006
6,44,33,0.003,0.063,0.8,0.006
7,46,29,0.003,0.060,0.8,0.005
8,37,23,0.005,0.058,0.7,0.005
9,39,21,0.007,0.057,0.8,0.005
10,41,25,0.008,0.062,0.9,0.006
11,50,29,0.009,0.071,1.0,0.006
12,51,29,0.017,0.077,1.0,0.006
13,56,33,0.027,0.078,0.9,0.006
14,50,34,0.034,0.070,0.8,0.006
15,42,26,0.038,0.062,0.7,0.006
16,38,18,0.038,0.060,0.7,0.005
17,32,19,0.030,0.068,0.7,0.005
18,80,35,0.037,0.094,0.9,0.010
19,99,49,0.062,0.068,0.9,0.013
20,86,47,0.049,0.067,1.0,0.012
21,89,53,0.032,0.072,1.0,0.011
22,114,56,0.005,0.104,1.2,0.011
23,99,57,0.003,0.100,1.2,0.010
0,94,59,0.002,0.101,1.3,0.009
1,76,63,0.003,0.094,1.4,0.007
2,68,68,0.002,0.089,1.4,0.007
3,67,53,0.002,0.084,1.3,0.007
4,65,44,0.002,0.082,1.2,0.006
5,61,39,0.002,0.080,1.2,0.006
6,57,41,0.002,0.080,1.2,0.006
7,55,44,0.002,0.076,1.2,0.006
8,59,36,0.003,0.076,1.2,0.006
9,64,41,0.004,0.073,1.1,0.007
10,74,45,0.007,0.078,1.2,0.007
11,97,53,0.006,0.086,1.2,0.007
12,91,51,0.006,0.084,1.2,0.007
13,69,39,0.021,0.078,1.1,0.009
14,63,36,0.031,0.065,0.9,0.007
15,57,23,0.052,0.045,0.8,0.006
16,54,26,0.060,0.039,0.7,0.006
17,48,18,0.061,0.035,0.6,0.006
18,50,28,0.043,0.052,0.7,0.006
19,59,29,0.029,0.055,0.8,0.006
20,50,26,0.022,0.054,0.8,0.007
21,54,29,0.009,0.068,0.8,0.007
22,69,28,0.004,0.075,0.9,0.007
23,61,30,0.003,0.075,0.9,0.006
0,60,28,0.002,0.081,0.9,0.007
1,51,37,0.002,0.076,0.9,0.006
2,51,40,0.002,0.069,1.1,0.005
3,54,37,0.002,0.069,1.2,0.005
4,51,34,0.002,0.067,1.1,0.005
5,48,34,0.002,0.066,1.1,0.005
6,52,31,0.002,0.061,1.1,0.005
7,59,32,0.002,0.059,0.9,0.005
8,50,35,0.003,0.058,1.0,0.005
9,56,32,0.005,0.056,0.9,0.006
10,48,28,0.009,0.065,1.1,0.006
11,63,37,0.019,0.061,0.9,0.006
12,50,26,0.018,0.081,1.1,0.006
13,61,36,0.024,0.078,1.0,0.006
14,48,30,0.045,0.037,0.6,0.005
15,55,23,0.047,0.045,0.7,0.005
16,54,19,0.054,0.033,0.6,0.005
17,37,12,0.062,0.034,0.5,0.005
18,73,34,0.052,0.066,0.8,0.006
19,81,39,0.037,0.069,0.8,0.007
20,68,29,0.035,0.062,0.8,0.007
21,81,38,0.022,0.073,0.8,0.006
22,91,38,0.006,0.092,0.9,0.006
23,79,40,0.002,0.095,1.0,0.006
0,70,35,0.002,0.085,1.0,0.006
1,59,40,0.002,0.080,1.0,0.005
2,49,34,0.002,0.071,1.1,0.005
3,49,36,0.002,0.067,1.0,0.005
4,54,36,0.002,0.068,1.0,0.005
5,50,35,0.002,0.066,1.0,0.005
6,48,32,0.002,0.065,1.0,0.005
7,47,31,0.002,0.064,1.0,0.005
8,49,34,0.003,0.063,1.0,0.005
9,53,32,0.004,0.063,1.0,0.006
10,55,34,0.008,0.067,1.0,0.006
11,67,42,0.012,0.074,1.0,0.006
12,63,39,0.018,0.075,1.0,0.007
13,79,41,0.038,0.061,0.9,0.007
14,90,50,0.066,0.038,0.8,0.007
15,86,48,0.084,0.028,0.8,0.007
16,83,48,0.083,0.028,0.8,0.007
17,84,51,0.078,0.029,0.8,0.007
18,95,49,0.068,0.033,0.9,0.007
19,92,55,0.051,0.040,1.0,0.006
20,93,55,0.041,0.042,1.0,0.006
21,110,58,0.044,0.034,0.9,0.006
22,110,60,0.037,0.039,0.9,0.006
23,105,70,0.014,0.060,1.0,0.005
0,97,71,0.005,0.065,1.1,0.005
1,92,71,0.012,0.054,1.0,0.005
2,94,72,0.028,0.036,1.0,0.005
3,92,68,0.030,0.030,0.9,0.005
4,90,64,0.025,0.031,0.9,0.005
5,86,59,0.022,0.034,0.9,0.005
6,91,59,0.011,0.048,1.0,0.005
7,89,59,0.016,0.046,0.9,0.005
8,90,47,0.012,0.053,0.9,0.005
9,89,50,0.011,0.053,1.0,0.005
10,70,40,0.018,0.051,0.9,0.006
11,77,49,0.020,0.057,1.0,0.006
12,82,50,0.020,0.061,1.0,0.006
13,75,50,0.037,0.046,0.9,0.006
14,77,51,0.053,0.038,0.9,0.007
15,80,46,0.050,0.044,0.9,0.007
16,77,44,0.060,0.042,0.9,0.007
17,95,61,0.046,0.059,1.0,0.009
18,105,72,0.032,0.064,1.1,0.009
19,125,83,0.031,,1.2,0.010
20,120,69,0.026,,1.1,0.010
21,121,64,0.008,0.073,1.1,0.009
22,130,67,0.006,0.068,1.1,0.009
23,118,70,0.008,0.060,1.1,0.009
0,117,68,0.010,0.055,1.1,0.007
1,97,63,0.023,0.041,1.0,0.007
2,90,81,0.027,0.029,1.0,0.006
3,80,58,0.024,0.029,0.9,0.006
4,80,53,0.009,0.044,1.0,0.006
5,77,48,0.006,0.042,1.0,0.006
6,74,46,0.003,0.047,1.0,0.006
7,78,44,0.002,0.052,1.1,0.006
8,110,53,0.003,0.058,1.3,0.007
9,114,58,0.003,0.062,1.4,0.007
10,108,58,0.005,0.062,1.3,0.007
11,80,46,0.020,0.051,1.0,0.007
12,80,43,0.047,0.032,0.9,0.007
13,87,53,0.060,0.025,0.8,0.008
14,92,59,0.061,0.028,0.9,0.008
15,104,62,0.065,0.033,0.9,0.008
16,102,62,0.056,0.049,1.0,0.007
17,108,62,0.057,0.043,0.9,0.007
18,117,69,0.046,0.049,0.9,0.007
19,100,59,0.025,0.054,0.9,0.007
20,83,47,0.037,0.034,0.8,0.009
21,83,46,0.029,,0.8,0.008
22,95,47,0.017,,0.9,0.007
23,92,49,0.022,,0.9,0.008
0,84,48,0.020,,0.9,0.007
1,77,53,0.014,,0.9,0.007
2,80,60,0.009,,0.9,0.006
3,84,54,0.008,,1.0,0.006
4,85,54,0.002,,1.0,0.005
5,86,48,0.002,,1.0,0.005
6,85,49,0.002,,1.1,0.005
7,82,48,0.002,,1.1,0.005
8,80,49,0.003,,1.1,0.006
9,102,52,0.004,,1.2,0.006
10,114,51,0.005,,1.2,0.007
11,108,65,0.022,,1.1,0.007
12,102,52,0.045,,1.0,0.009
13,100,55,0.052,,1.0,0.007
14,112,68,0.062,,0.9,0.007
15,113,67,0.065,,1.0,0.007
16,129,77,0.074,,1.0,0.007
17,144,87,0.069,,1.0,0.007
18,157,102,0.062,,1.0,0.007
19,149,97,0.043,,1.1,0.008
20,151,92,0.045,,1.1,0.008
21,156,83,0.046,,1.0,0.007
22,160,76,0.025,,1.1,0.007
23,140,77,0.007,,1.2,0.007
0,127,72,0.005,,1.2,0.007
1,125,75,0.003,,1.3,0.006
2,119,85,0.003,,1.3,0.006
3,120,83,0.005,,1.2,0.006
4,123,80,0.012,,1.1,0.006
5,135,75,0.025,,1.0,0.006
6,115,62,0.020,,0.9,0.006
7,82,49,0.014,,0.8,0.005
8,48,25,0.012,,0.7,0.005
9,37,22,0.012,,0.7,0.005
10,39,16,0.013,0.039,0.8,0.005
11,33,21,0.019,0.035,0.8,0.005
12,44,22,0.020,0.038,0.8,0.005
13,59,34,0.026,0.036,0.8,0.005
14,64,38,0.028,0.043,0.9,0.005
15,70,44,0.033,0.048,0.9,0.006
16,71,45,0.034,0.054,0.9,0.006
17,85,53,0.035,0.059,0.9,0.006
18,79,45,0.021,0.047,0.8,0.005
19,65,23,0.009,0.055,0.8,0.005
20,59,24,0.012,0.051,0.8,0.006
21,54,27,0.006,0.054,0.8,0.006
22,52,26,0.003,0.057,0.9,0.005
23,50,26,0.003,0.059,0.9,0.006
0,49,27,0.002,0.056,0.9,0.005
1,42,30,0.002,0.057,0.9,0.005
2,44,27,0.002,0.056,0.9,0.005
3,86,53,0.006,0.061,1.1,0.006
4,,70,0.022,0.037,1.0,0.007
5,82,49,0.034,0.025,1.0,0.009
6,71,41,0.033,0.026,0.8,0.008
7,63,37,0.019,0.043,0.8,0.007
8,57,33,0.011,0.050,0.9,0.007
9,49,28,0.016,0.044,0.9,0.007
10,42,21,0.019,0.043,0.9,0.006
11,47,24,0.013,0.052,0.9,0.007
12,50,29,0.019,0.047,0.9,0.007
13,54,28,0.028,0.040,0.8,0.007
14,48,22,0.038,0.035,0.7,0.007
15,52,22,0.036,0.036,0.7,0.007
16,34,14,0.029,0.037,0.6,0.006
17,35,12,0.028,0.037,0.6,0.006
18,28,12,0.019,0.047,0.6,0.006
19,32,11,0.010,0.056,0.7,0.006
20,34,10,0.011,0.050,0.7,0.006
21,32,11,0.006,0.058,0.7,0.005
22,27,11,0.003,0.060,0.7,0.005
23,28,12,0.004,0.062,0.7,0.006
0,24,11,0.003,0.063,0.7,0.005
1,24,15,0.004,0.060,0.7,0.007
2,25,18,0.018,0.038,0.6,0.006
3,33,21,0.024,0.028,0.7,0.006
4,40,26,0.024,0.029,0.7,0.006
5,48,33,0.028,0.027,0.8,0.006
6,63,36,0.030,0.027,0.8,0.005
7,59,30,0.034,0.026,0.8,0.005
8,28,15,0.029,0.031,0.8,0.005
9,29,22,0.023,0.037,0.9,0.005
10,33,24,0.029,0.029,0.9,0.005
11,37,25,0.025,0.032,0.9,0.005
12,39,24,0.032,0.024,0.9,0.005
13,31,22,0.039,0.019,0.8,0.005
14,30,22,0.042,,0.8,0.005
15,25,15,0.044,,0.7,0.005
16,18,9,0.039,,0.6,0.005
17,20,8,0.034,,0.6,0.005
18,20,12,0.028,,0.6,0.005
19,22,10,0.026,,0.6,0.005
20,21,9,0.014,,0.7,0.005
21,32,10,0.011,,0.7,0.005
22,29,14,0.007,,0.7,0.005
23,27,11,0.004,,0.8,0.005
0,28,16,0.005,,0.8,0.005
1,27,17,0.017,,0.7,0.005
2,30,16,0.017,,0.7,0.005
3,26,13,0.026,,0.6,0.005
4,23,13,0.031,,0.6,0.005
5,27,13,0.029,,0.6,0.005
6,27,11,0.014,,0.6,0.005
7,33,17,0.006,,0.6,0.005
8,31,16,0.009,,0.6,0.005
9,28,10,0.015,,0.6,0.005
10,28,12,0.023,,0.6,0.005
11,34,18,0.025,,0.6,0.005
12,24,6,0.024,,0.6,0.005
13,30,15,0.032,,0.6,0.005
14,33,20,0.034,,0.6,0.005
15,25,10,0.036,,0.6,0.005
16,28,13,0.036,,0.6,0.005
17,29,14,0.029,,0.6,0.005
18,24,14,0.027,,0.6,0.005
19,31,14,0.008,0.062,0.8,0.005
20,32,14,0.003,0.072,0.9,0.005
21,26,17,0.003,0.068,0.9,0.005
22,40,19,0.003,0.070,1.0,0.005
23,33,18,0.003,0.068,0.9,0.005
0,39,19,0.003,0.066,1.0,0.005
1,38,26,0.003,0.062,1.0,0.005
2,37,20,0.002,0.058,0.8,0.005
3,34,21,0.004,0.050,0.7,0.005
4,26,15,0.007,0.044,0.6,0.005
5,27,12,0.007,0.043,0.6,0.005
6,26,17,0.004,0.046,0.6,0.005
7,27,11,0.005,0.047,0.6,0.005
8,24,10,0.004,0.050,0.6,0.005
9,30,10,0.006,0.050,0.7,0.006
10,28,10,0.011,0.043,0.6,0.006
11,36,13,0.013,0.042,0.7,0.006
12,27,11,0.012,0.045,0.7,0.006
13,34,14,0.014,0.046,0.7,0.006
14,36,22,0.014,0.047,0.7,0.006
15,37,17,0.011,0.045,0.7,0.006
16,33,19,0.010,0.051,0.8,0.005
17,39,16,0.013,0.056,0.7,0.005
18,37,16,0.013,0.054,0.7,0.005
19,32,18,0.003,0.067,0.8,0.005
20,33,17,0.008,0.056,0.8,0.005
21,36,15,0.009,0.053,0.8,0.006
22,44,23,0.004,0.058,0.9,0.006
23,41,20,0.003,0.060,0.9,0.006
0,43,17,0.002,0.061,1.0,0.006
1,33,27,0.006,0.051,0.9,0.005
2,31,26,0.018,0.033,0.7,0.005
3,32,23,0.022,0.025,0.6,0.005
4,19,15,0.034,0.016,0.6,0.005
5,6,9,0.040,0.015,0.6,0.005
6,6,6,0.035,0.018,0.6,0.005
7,6,4,0.030,0.019,0.6,0.005
8,6,6,0.020,0.027,0.7,0.005
9,9,6,0.014,0.033,0.7,0.005
10,8,3,0.016,0.029,0.7,0.005
11,9,7,0.021,0.026,0.7,0.005
12,24,12,0.027,0.021,0.7,0.005
13,31,13,0.033,0.018,0.7,0.005
14,49,23,0.036,0.018,0.6,0.005
15,89,18,0.033,0.020,0.6,0.005
16,105,15,0.027,0.023,0.6,0.005
17,82,15,0.029,0.020,0.5,0.005
18,53,9,0.026,0.025,0.5,0.005
19,47,10,0.026,0.025,0.5,0.005
20,42,6,0.022,0.030,0.5,0.005
21,34,7,0.024,0.028,0.5,0.005
22,35,9,0.018,0.034,0.5,0.005
