날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
10,48,,0.010,0.058,0.5,0.013
11,45,,0.013,0.059,0.4,0.012
12,47,,0.024,0.045,0.3,0.010
13,60,,0.026,0.058,0.4,0.012
14,54,,0.028,0.058,0.4,0.009
15,60,,0.027,0.059,0.4,0.010
16,64,,0.030,0.050,0.3,0.010
17,46,,0.036,0.032,0.2,0.009
18,25,,0.033,0.030,0.2,0.006
19,35,,0.026,0.043,0.2,0.007
20,51,,0.015,0.063,0.3,0.008
21,47,,0.011,0.062,0.4,0.008
22,59,,0.018,0.047,0.3,0.007
23,52,,0.019,0.042,0.3,0.007
0,54,,0.007,0.055,0.4,0.008
1,58,,0.004,0.055,0.4,0.007
2,56,,0.007,0.047,0.4,0.006
3,53,,0.006,0.048,0.4,0.006
4,57,,0.008,0.043,0.4,0.006
5,64,,0.010,0.037,0.4,0.006
6,61,,0.008,0.041,0.4,0.006
7,60,,0.012,0.039,0.4,0.005
8,56,,0.011,0.046,0.4,0.005
9,65,,0.006,0.057,0.5,0.006
10,69,,0.008,0.059,0.5,0.006
11,62,,0.009,0.061,0.6,0.006
12,68,,0.011,0.060,0.6,0.007
13,76,,0.014,0.060,0.6,0.007
14,110,,0.014,0.064,0.6,0.007
15,109,,0.017,0.061,0.6,0.008
16,94,,0.020,0.050,0.6,0.008
17,79,,0.022,0.049,0.5,0.008
18,76,,0.021,0.057,0.5,0.008
19,68,,0.024,0.047,0.4,0.007
20,49,,0.016,0.054,0.4,0.007
21,58,,0.013,0.057,0.5,0.007
22,61,,0.014,0.053,0.5,0.007
23,45,,0.019,0.044,0.4,0.007
0,37,,0.009,0.057,0.5,0.007
1,49,,0.007,0.058,0.5,0.007
2,53,,0.013,0.045,0.5,0.006
3,43,,0.033,0.017,0.2,0.006
4,29,,0.037,0.014,0.2,0.006
5,31,,0.037,0.013,0.2,0.005
6,33,,0.037,0.015,0.2,0.005
7,30,,0.034,0.017,0.2,0.005
8,40,,0.015,0.037,0.4,0.005
9,47,,0.011,0.046,0.4,0.006
10,44,,0.013,0.046,0.4,0.006
11,46,,0.010,0.055,0.6,0.007
12,57,,0.009,0.060,0.6,0.007
13,63,,0.010,0.062,0.6,0.007
14,61,,0.014,0.071,0.7,0.007
15,60,,0.019,0.072,0.6,0.007
16,61,,0.038,0.054,0.5,0.007
17,75,,0.017,0.070,0.6,0.007
18,86,,0.014,0.075,0.5,0.008
19,94,,0.009,0.073,0.5,0.008
20,85,,0.007,0.073,0.5,0.007
21,87,,0.019,0.056,0.5,0.007
22,88,,0.011,0.062,0.5,0.008
23,86,,0.002,0.073,0.6,0.009
0,81,,0.002,0.069,0.6,0.011
1,76,,0.002,0.065,0.6,0.010
2,70,,0.002,0.064,0.7,0.009
3,65,,0.002,0.064,0.8,0.009
4,63,,0.002,0.065,0.9,0.008
5,69,,0.002,0.064,0.8,0.008
6,71,,0.002,0.069,0.7,0.008
7,64,,0.002,0.069,0.6,0.008
8,60,,0.004,0.068,0.5,0.008
9,58,,0.007,0.065,0.5,0.008
10,52,,0.013,0.059,0.5,0.008
11,49,,0.021,0.054,0.5,0.007
12,69,,0.030,0.050,0.5,0.007
13,74,,0.044,0.046,0.5,0.008
14,,,,,,
15,85,,0.045,0.041,0.5,0.008
16,81,,0.048,0.033,0.4,0.008
17,75,,0.048,0.034,0.4,0.008
18,68,,0.042,0.039,0.4,0.007
19,67,,0.029,0.048,0.4,0.007
20,66,,0.022,0.053,0.4,0.007
21,70,,0.026,0.040,0.4,0.007
22,68,,0.027,0.036,0.4,0.006
23,56,,0.025,0.038,0.4,0.006
0,55,,0.024,0.036,0.4,0.006
1,58,,0.013,0.046,0.5,0.006
2,58,,0.011,0.046,0.5,0.006
3,60,,0.009,0.045,0.5,0.006
4,60,,0.006,0.046,0.6,0.006
5,62,,0.006,0.046,0.5,0.006
6,65,,0.002,0.047,0.5,0.006
7,61,,0.002,0.050,0.6,0.006
8,60,,0.003,0.051,0.7,0.007
9,67,,0.004,0.056,0.8,0.007
10,75,,0.004,0.061,0.8,0.007
11,76,,0.005,0.066,0.8,0.008
12,95,,0.011,0.062,0.7,0.008
13,91,,0.020,0.058,0.5,0.008
14,70,,0.021,0.059,0.6,0.008
15,77,,0.020,0.060,0.6,0.008
16,84,,0.012,0.073,0.7,0.009
17,81,,0.018,0.062,0.7,0.011
18,72,,0.032,0.046,0.5,0.011
19,56,,0.037,0.037,0.4,0.009
20,61,,0.021,0.053,0.5,0.008
21,63,,0.008,0.066,0.6,0.008
22,81,,0.010,0.063,0.6,0.008
23,72,,0.008,0.067,0.6,0.008
0,64,,0.006,0.065,0.6,0.007
1,63,,0.017,0.050,0.5,0.007
2,58,,0.018,0.049,0.5,0.007
3,56,,0.021,0.041,0.6,0.007
4,68,,0.025,0.032,0.5,0.007
5,64,,0.019,0.035,0.5,0.007
6,66,,0.010,0.044,0.6,0.007
7,70,,0.007,0.049,0.6,0.007
8,71,,0.005,0.053,0.6,0.008
9,68,,0.009,0.050,0.6,0.008
10,72,,0.018,0.043,0.6,0.008
11,67,,0.034,0.033,0.5,0.008
12,80,,0.048,0.026,0.4,0.007
13,79,,0.054,0.027,0.4,0.007
14,72,,0.064,0.024,0.4,0.007
15,63,,0.063,0.028,0.4,0.006
16,60,,0.056,0.036,0.4,0.006
17,76,,0.065,0.038,0.5,0.009
18,83,,0.065,0.041,0.5,0.009
19,84,,0.058,0.048,0.6,0.009
20,66,,0.051,0.042,0.5,0.008
21,65,,0.048,0.040,0.5,0.007
22,82,,0.027,0.058,0.6,0.008
23,68,,0.016,0.064,0.6,0.008
0,67,,0.007,0.080,0.6,0.009
1,65,,0.002,0.084,0.7,0.008
2,67,,0.002,0.081,0.7,0.008
3,66,,0.004,0.075,0.7,0.007
4,62,,0.006,0.068,0.7,0.007
5,66,,0.003,0.070,0.7,0.007
6,70,,0.002,0.073,0.8,0.007
7,66,,0.003,0.077,0.9,0.007
8,69,,0.004,0.075,0.9,0.007
9,76,,0.005,0.078,0.9,0.008
10,68,,0.008,0.075,0.8,0.010
11,71,,0.016,0.069,0.6,0.010
12,90,,0.028,0.064,0.6,0.011
13,87,,0.038,0.059,0.6,0.012
14,74,,0.063,0.027,0.4,0.008
15,61,,0.060,0.030,0.4,0.008
16,61,,0.054,0.033,0.3,0.007
17,55,,0.056,0.030,0.3,0.007
18,60,,0.043,0.044,0.4,0.008
19,59,,0.042,0.046,0.4,0.007
20,57,,0.037,0.053,0.4,0.007
21,66,,0.026,0.060,0.4,0.008
22,61,,0.024,0.056,0.4,0.008
23,63,,0.022,0.058,0.5,0.008
0,69,,0.008,0.070,0.5,0.008
1,61,,0.008,0.059,0.4,0.007
2,53,,0.008,0.052,0.4,0.006
3,55,,0.015,0.042,0.4,0.006
4,49,,0.029,0.028,0.3,0.006
5,47,,0.026,0.029,0.3,0.009
6,50,,0.024,0.029,0.3,0.009
7,42,,0.012,0.042,0.4,0.009
8,48,,0.006,0.053,0.4,0.008
9,51,,0.006,0.056,0.5,0.008
10,59,,0.008,0.057,0.5,0.011
11,78,,0.014,0.053,0.5,0.011
12,72,,0.021,0.049,0.5,0.010
13,71,,0.029,0.050,0.5,0.009
14,86,,0.025,0.058,0.6,0.009
15,94,,0.028,0.054,0.6,0.009
16,68,,0.031,0.049,0.6,0.008
17,69,,0.035,0.048,0.6,0.008
18,83,,0.029,0.055,0.7,0.009
19,96,,0.016,0.064,0.7,0.007
20,94,,0.003,0.075,0.7,0.007
21,93,,0.006,0.069,0.8,0.007
22,105,,0.011,0.055,0.7,0.007
23,99,,0.012,0.052,0.6,0.008
0,83,,0.023,0.037,0.5,0.008
1,85,,0.020,0.038,0.5,0.008
2,87,,0.031,0.029,0.5,0.009
3,95,,0.032,0.027,0.5,0.010
4,106,,0.021,0.033,0.6,0.010
5,111,,0.025,0.028,0.6,0.011
6,114,,0.018,0.037,0.6,0.011
7,120,,0.020,0.036,0.6,0.010
8,141,,0.014,0.049,0.8,0.011
9,141,,0.023,0.044,0.9,0.011
10,162,,0.009,0.058,1.1,0.010
11,180,,0.007,0.061,1.1,0.010
12,174,,0.010,0.057,1.0,0.010
13,200,,0.007,0.061,1.1,0.010
14,210,,0.007,0.065,1.1,0.010
15,194,,0.011,0.062,1.0,0.010
16,174,,0.028,0.055,1.0,0.012
17,180,,0.034,0.062,0.9,0.013
18,191,,0.027,0.078,1.0,0.013
19,196,,0.027,0.081,0.9,0.015
20,156,,0.005,0.094,1.0,0.012
21,133,,0.005,0.080,0.9,0.009
22,150,,0.011,0.064,0.8,0.009
23,124,,0.017,0.052,0.8,0.009
0,93,,0.015,0.055,0.7,0.009
1,83,,0.011,0.059,0.7,0.009
2,74,,0.021,0.048,0.6,0.009
3,71,,0.026,0.042,0.6,0.009
4,73,,0.019,0.045,0.7,0.008
5,81,,0.007,0.056,0.8,0.008
6,94,,0.002,0.061,0.9,0.007
7,98,,0.003,0.062,1.0,0.007
8,118,,0.004,0.067,1.1,0.008
9,110,,0.005,0.073,1.1,0.009
10,113,,0.007,0.081,1.2,0.010
11,120,,0.021,0.061,0.8,0.010
12,89,,0.038,0.050,0.7,0.010
13,71,,0.049,0.043,0.5,0.008
14,70,,0.046,0.048,0.6,0.009
15,84,,0.034,0.066,0.7,0.009
16,91,,0.027,0.076,0.7,0.009
17,107,,0.025,0.079,0.7,0.008
18,124,,0.053,0.054,0.7,0.007
19,86,,0.043,0.054,0.6,0.007
20,55,,0.042,0.039,0.4,0.006
21,49,,0.007,0.073,0.6,0.005
22,65,,0.006,0.074,0.7,0.006
23,62,,0.021,0.054,0.6,0.006
0,49,,0.023,0.043,0.5,0.005
1,50,,0.027,0.035,0.5,0.005
2,44,,0.044,0.018,0.4,0.005
3,48,,0.040,0.018,0.4,0.006
4,56,,0.032,0.022,0.5,0.006
5,56,,0.032,0.021,0.5,0.006
6,52,,0.030,0.022,0.4,0.006
7,61,,0.022,0.030,0.5,0.006
8,67,,0.015,0.039,0.5,0.006
9,65,,0.014,0.043,0.5,0.006
10,63,,0.015,0.045,0.5,0.006
11,62,,0.022,0.043,0.6,0.007
12,58,,0.023,0.045,0.6,0.006
13,64,,0.033,0.040,0.5,0.006
14,73,,0.039,0.037,0.5,0.006
15,73,,0.041,0.041,0.5,0.006
16,69,,0.049,0.039,0.5,0.006
17,75,,0.073,0.031,0.4,0.007
18,81,,0.055,0.045,0.4,0.007
19,74,,0.042,0.045,0.4,0.006
20,67,,0.034,0.044,0.4,0.007
21,54,,0.030,0.043,0.5,0.007
22,71,,0.027,0.054,0.6,0.007
23,76,,0.013,0.069,0.6,0.007
0,76,,0.002,0.087,1.0,0.007
1,81,,0.004,0.077,0.9,0.007
2,76,,0.025,0.039,0.6,0.007
3,74,,0.026,0.034,0.5,0.007
4,66,,0.040,0.019,0.4,0.006
5,48,,0.043,0.017,0.3,0.005
6,40,,0.038,0.024,0.3,0.005
7,38,,0.027,0.038,0.3,0.005
8,34,,0.027,0.037,0.3,0.005
9,40,,0.024,0.041,0.3,0.005
10,42,,0.025,0.039,0.4,0.005
11,34,,0.026,0.036,0.4,0.005
12,38,,0.032,0.029,0.4,0.005
13,35,,0.033,0.029,0.4,0.005
14,35,,0.035,0.029,0.3,0.005
15,48,,0.036,0.031,0.3,0.005
16,44,,0.038,0.030,0.3,0.005
17,39,,0.035,0.031,0.3,0.005
18,35,,0.032,0.035,0.3,0.005
19,37,,0.028,0.038,0.4,0.005
20,35,,0.034,0.031,0.3,0.005
21,31,,0.027,0.036,0.4,0.005
22,33,,0.023,0.039,0.4,0.005
23,36,,0.024,0.037,0.3,0.005
0,32,,0.026,0.033,0.3,0.005
1,33,,0.028,0.029,0.3,0.005
2,33,,0.037,0.018,0.3,0.005
3,29,,0.043,0.014,0.3,0.006
4,33,,0.041,0.015,0.3,0.006
5,29,,0.037,0.018,0.3,0.006
6,32,,0.028,0.027,0.3,0.006
7,31,,0.021,0.034,0.3,0.005
8,32,,0.021,0.038,0.3,0.006
9,26,,0.029,0.033,0.3,0.006
10,31,,0.034,0.030,0.3,0.006
11,34,,0.035,0.031,0.3,0.006
12,33,,0.038,0.028,0.3,0.006
13,36,,0.047,0.024,0.3,0.006
14,43,,0.050,0.024,0.3,0.006
15,46,,0.059,0.024,0.3,0.006
16,47,,0.065,0.019,0.3,0.007
17,48,,0.063,0.021,0.3,0.007
18,47,,0.069,0.021,0.4,0.007
19,53,,0.068,0.024,0.4,0.007
20,58,,0.050,0.032,0.4,0.007
21,52,,0.047,0.029,0.4,0.006
22,56,,0.048,0.024,0.4,0.006
23,45,,0.048,0.024,0.4,0.006
0,45,,0.047,0.025,0.4,0.006
1,47,,0.036,0.031,0.4,0.006
2,59,,0.032,0.032,0.5,0.007
3,59,,0.037,0.023,0.4,0.006
4,48,,0.038,0.020,0.4,0.006
5,45,,0.042,0.018,0.4,0.006
6,50,,0.042,0.021,0.4,0.006
7,49,,0.031,0.030,0.4,0.006
8,51,,0.019,0.045,0.5,0.007
9,55,,0.022,0.050,0.6,0.009
10,57,,0.022,0.056,0.6,0.010
11,62,,0.040,0.042,0.5,0.010
12,65,,0.052,0.029,0.5,0.010
13,51,,0.058,0.017,0.4,0.007
14,31,,0.063,0.015,0.3,0.007
15,,,,,,
16,44,,0.047,0.020,0.3,0.007
17,56,,0.047,0.023,0.3,0.007
18,51,,0.050,0.021,0.3,0.007
19,42,,0.053,0.023,0.3,0.008
20,53,,0.057,0.028,0.5,0.008
21,60,,0.037,0.047,0.6,0.008
22,56,,0.032,0.050,0.5,0.008
23,51,,0.040,0.036,0.5,0.008
0,52,,0.035,0.040,0.5,0.008
1,48,,0.026,0.049,0.5,0.008
2,61,,0.003,0.076,0.8,0.009
3,66,,0.004,0.071,0.8,0.009
4,64,,0.006,0.067,0.8,0.009
5,67,,0.013,0.054,0.7,0.009
6,71,,0.012,0.056,0.7,0.009
7,62,,0.004,0.066,0.8,0.008
8,54,,0.006,0.063,0.8,0.008
9,53,,0.007,0.070,0.9,0.009
10,63,,0.010,0.072,0.9,0.010
11,70,,0.019,0.070,0.8,0.010
12,62,,0.038,0.046,0.6,0.009
13,56,,0.055,0.022,0.4,0.007
14,41,,0.054,0.019,0.2,0.006
15,48,,0.058,0.017,0.3,0.006
16,53,,0.058,0.023,0.3,0.007
17,60,,0.054,0.029,0.3,0.007
18,52,,0.056,0.021,0.2,0.006
19,41,,0.053,0.027,0.3,0.007
20,42,,0.042,0.040,0.3,0.007
21,37,,0.040,0.041,0.3,0.007
22,42,,0.043,0.036,0.3,0.008
23,40,,0.037,0.041,0.3,0.007
0,42,,0.028,0.049,0.4,0.007
1,41,,0.025,0.051,0.4,0.007
2,43,,0.011,0.067,0.5,0.007
3,46,,0.005,0.072,0.6,0.007
4,45,,0.013,0.053,0.5,0.007
5,43,,0.007,0.060,0.6,0.007
6,49,,0.003,0.065,0.7,0.007
7,47,,0.003,0.072,0.7,0.007
8,55,,0.004,0.077,0.9,0.008
9,60,,0.012,0.071,0.7,0.010
10,62,,0.030,0.057,0.6,0.011
11,63,,0.024,0.067,0.7,0.011
12,69,,0.032,0.061,0.7,0.012
13,74,,0.046,0.054,0.6,0.011
14,70,,0.063,0.044,0.6,0.011
15,89,,0.086,0.039,0.6,0.012
16,97,,0.078,0.034,0.6,0.012
17,91,,0.069,0.039,0.5,0.015
18,89,,0.067,0.041,0.6,0.016
19,102,,0.055,0.058,0.8,0.020
20,131,,0.035,0.071,1.0,0.018
21,145,,0.025,0.068,1.1,0.013
22,155,,0.031,0.049,1.0,0.012
23,144,,0.031,0.046,1.0,0.011
0,136,,0.038,0.038,1.0,0.010
1,115,,0.048,0.027,0.9,0.009
2,121,,0.028,0.042,1.0,0.009
3,125,,0.023,0.040,1.0,0.009
4,126,,0.020,0.037,1.0,0.008
5,160,,0.006,0.049,1.1,0.008
6,156,,0.003,0.051,1.1,0.008
7,136,,0.003,0.055,1.2,0.008
8,141,,0.004,0.060,1.2,0.009
9,134,,0.005,0.070,1.4,0.011
10,142,,0.011,0.070,1.3,0.013
11,143,,0.031,0.057,1.0,0.015
12,143,,0.038,0.055,0.9,0.013
13,103,,0.052,0.043,0.7,0.011
14,85,,0.062,0.035,0.6,0.009
15,67,,0.067,0.031,0.5,0.009
16,66,,0.068,0.032,0.4,0.008
17,71,,0.078,0.033,0.4,0.009
18,69,,0.074,0.031,0.4,0.009
19,59,,0.073,0.027,0.4,0.009
20,68,,0.058,0.046,0.5,0.009
21,78,,0.045,0.052,0.6,0.008
22,65,,0.032,0.065,0.5,0.007
23,62,,0.011,0.090,0.7,0.007
0,62,,0.003,0.105,0.9,0.007
1,56,,0.003,0.094,0.8,0.007
2,56,,0.005,0.083,0.8,0.007
3,53,,0.006,0.075,0.8,0.007
4,53,,0.003,0.076,0.8,0.007
5,56,,0.002,0.080,0.8,0.007
6,56,,0.003,0.081,0.9,0.007
7,63,,0.003,0.083,0.9,0.007
8,67,,0.004,0.084,1.0,0.008
9,80,,0.005,0.090,1.1,0.009
10,77,,0.014,0.084,0.9,0.009
11,64,,0.025,0.084,0.8,0.008
12,68,,0.037,0.071,0.6,0.009
13,79,,0.055,0.053,0.5,0.009
14,86,,0.060,0.061,0.5,0.012
15,83,,0.068,0.037,0.4,0.010
16,49,,0.067,0.029,0.3,0.007
17,46,,0.067,0.026,0.3,0.007
18,51,,0.059,0.029,0.3,0.007
19,49,,0.052,0.035,0.3,0.008
20,53,,0.039,0.046,0.3,0.008
21,37,,0.027,0.057,0.4,0.008
22,50,,0.004,0.091,0.7,0.008
23,56,,0.003,0.093,0.7,0.007
0,48,,0.003,0.094,0.8,0.007
1,51,,0.003,0.086,0.8,0.007
2,48,,0.003,0.078,0.8,0.007
3,53,,0.003,0.079,0.8,0.006
4,45,,0.003,0.074,0.8,0.006
5,48,,0.009,0.063,0.6,0.007
6,47,,0.006,0.063,0.5,0.007
7,47,,0.003,0.072,0.6,0.008
8,52,,0.004,0.072,0.7,0.008
9,56,,0.008,0.069,0.6,0.008
10,58,,0.008,0.077,0.7,0.008
11,58,,0.015,0.070,0.6,0.007
12,47,,0.013,0.079,0.6,0.007
13,61,,0.015,0.084,0.6,0.007
14,62,,0.025,0.077,0.5,0.008
15,61,,0.052,0.053,0.5,0.009
16,76,,0.067,0.037,0.5,0.011
17,68,,0.057,0.043,0.4,0.012
18,55,,0.051,0.040,0.4,0.011
19,39,,0.047,0.035,0.3,0.009
20,36,,0.050,0.031,0.3,0.008
21,39,,0.044,0.030,0.3,0.007
22,31,,0.042,0.028,0.3,0.007
23,32,,0.036,0.030,0.3,0.007
0,34,,0.038,0.026,0.3,0.007
1,30,,0.031,0.032,0.3,0.007
2,38,,0.032,0.031,0.3,0.007
3,41,,0.047,0.016,0.3,0.006
4,46,,0.044,0.014,0.3,0.006
5,35,,0.050,0.011,0.2,0.006
6,12,,0.048,0.014,0.2,0.006
7,21,,0.034,0.024,0.3,0.006
8,25,,0.032,0.026,0.3,0.006
9,21,,0.029,0.025,0.3,0.006
10,24,,0.026,0.029,0.3,0.006
11,22,,0.029,0.028,0.3,0.006
12,21,,0.030,0.028,0.3,0.006
13,21,,0.031,0.028,0.3,0.006
14,20,,0.038,0.028,0.3,0.006
15,21,,0.029,0.039,0.3,0.006
16,27,,0.034,0.033,0.3,0.006
17,20,,0.031,0.036,0.3,0.006
18,24,,0.034,0.032,0.3,0.006
19,25,,0.031,0.034,0.3,0.006
20,26,,0.015,0.048,0.4,0.005
21,33,,0.010,0.045,0.4,0.005
22,34,,0.010,0.045,0.5,0.005
23,30,,0.022,0.032,0.3,0.005
0,25,,0.014,0.036,0.4,0.005
1,28,,0.016,0.027,0.4,0.005
2,23,,0.023,0.020,0.3,0.005
3,18,,0.033,0.013,0.3,0.005
4,15,,0.036,0.012,0.2,0.005
5,9,,0.034,0.014,0.2,0.005
6,11,,0.028,0.020,0.3,0.005
7,12,,0.021,0.029,0.3,0.005
8,11,,0.013,0.040,0.3,0.005
9,15,,0.010,0.044,0.4,0.005
10,14,,0.014,0.040,0.4,0.005
11,13,,0.019,0.037,0.4,0.005
12,15,,0.023,0.033,0.4,0.005
13,14,,0.021,0.037,0.4,0.005
14,17,,0.023,0.034,0.4,0.005
15,9,,0.024,0.033,0.3,0.005
16,9,,0.027,0.033,0.3,0.005
