날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
1,24,,0.012,0.036,0.5,0.004
2,29,,0.013,0.034,0.5,0.004
3,22,,0.010,0.036,0.5,0.005
4,19,,0.020,0.026,0.4,0.005
5,21,,0.012,0.032,0.5,0.005
6,28,,0.008,0.034,0.5,0.005
7,27,,0.006,0.036,0.5,0.005
8,25,,0.002,0.041,0.6,0.005
9,30,,0.004,0.042,0.7,0.005
10,38,,0.010,0.039,0.6,0.006
11,42,,0.008,0.043,0.6,0.006
12,34,,0.015,0.037,0.5,0.006
13,30,,0.027,0.028,0.4,0.005
14,32,,0.042,0.020,0.4,0.005
15,29,,0.043,0.019,0.4,0.005
16,16,,0.046,0.017,0.3,0.005
17,26,,0.036,0.026,0.4,0.005
18,37,,0.026,0.034,0.5,0.005
19,47,,0.017,0.045,0.6,0.006
20,67,,0.008,0.057,0.7,0.007
21,73,,0.015,0.047,0.7,0.005
22,65,,0.013,0.045,0.7,0.006
23,52,,0.016,0.041,0.6,0.006
0,50,,0.022,0.034,0.5,0.006
1,54,,0.027,0.031,0.6,0.005
2,63,,0.047,0.016,0.6,0.005
3,75,,0.054,0.013,0.7,0.005
4,98,,0.056,0.013,0.8,0.005
5,117,,0.059,0.013,0.9,0.006
6,147,,0.055,0.014,1.0,0.005
7,132,,0.042,0.014,0.9,0.005
8,76,,0.031,0.017,0.8,0.005
9,77,,0.021,0.024,0.6,0.005
10,55,,0.022,0.022,0.5,0.006
11,44,,0.031,0.014,0.4,0.007
12,31,,0.033,0.014,0.3,0.007
13,34,,0.034,0.013,0.3,0.006
14,36,,0.037,0.013,0.2,0.005
15,20,,0.037,0.012,0.2,0.005
16,29,,0.037,0.013,0.2,0.005
17,33,,0.037,0.013,0.2,0.005
18,27,,0.035,0.015,0.2,0.005
19,22,,0.034,0.015,0.2,0.005
20,26,,0.032,0.016,0.2,0.005
21,22,,0.032,0.016,0.2,0.005
22,28,,0.033,0.014,0.2,0.006
23,42,,0.032,0.014,0.2,0.006
0,43,,0.032,0.014,0.2,0.006
1,46,,0.032,0.013,0.2,0.006
2,46,,0.032,0.011,0.2,0.006
3,51,,0.032,0.011,0.2,0.006
4,53,,0.030,0.011,0.2,0.006
5,49,,0.027,0.013,0.2,0.006
6,46,,0.022,0.017,0.2,0.006
7,51,,0.007,0.030,0.3,0.005
8,48,,0.003,0.036,0.4,0.006
9,38,,0.005,0.037,0.4,0.007
10,41,,0.011,0.028,0.3,0.006
11,46,,0.022,0.018,0.2,0.005
12,20,,0.030,0.013,0.2,0.005
13,20,,0.033,0.011,0.2,0.005
14,26,,0.032,0.013,0.2,0.005
15,30,,0.032,0.015,0.2,0.005
16,23,,0.028,0.018,0.2,0.005
17,25,,0.026,0.021,0.3,0.005
18,20,,0.023,0.023,0.3,0.005
19,27,,0.011,0.035,0.3,0.005
20,36,,0.011,0.034,0.3,0.005
21,33,,0.014,0.031,0.3,0.005
22,39,,0.008,0.036,0.4,0.005
23,33,,0.005,0.038,0.4,0.005
0,36,,0.004,0.040,0.5,0.005
