날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
7,27,14,0.024,0.038,0.4,0.003
8,29,12,0.027,0.038,0.5,0.003
9,32,11,0.038,0.028,0.5,0.004
10,31,10,0.044,0.023,0.4,0.004
11,34,15,0.049,0.022,0.4,0.004
12,35,14,0.056,0.019,0.4,0.004
13,36,14,0.059,0.018,0.4,0.004
14,37,14,0.061,0.017,0.4,0.003
15,36,12,0.058,0.023,0.4,0.004
16,39,14,0.061,0.023,0.4,0.003
17,39,13,0.061,0.020,0.3,0.003
18,35,13,0.059,0.020,0.3,0.003
19,36,14,0.046,0.036,0.4,0.004
20,38,16,0.043,0.040,0.4,0.004
21,32,15,0.035,0.047,0.4,0.003
22,33,15,0.035,0.043,0.5,0.004
23,36,18,0.044,0.033,0.5,0.004
0,34,15,0.046,0.030,0.4,0.004
1,29,13,0.043,0.030,0.4,0.004
2,28,14,0.055,0.019,0.4,0.005
3,26,14,0.058,0.015,0.4,0.004
4,27,13,0.053,0.016,0.4,0.004
5,26,12,0.052,0.017,0.4,0.004
6,26,12,0.052,0.017,0.4,0.004
7,28,13,0.046,0.023,0.4,0.004
8,28,12,0.042,0.029,0.4,0.003
9,30,12,0.040,0.034,0.4,0.004
10,32,14,0.047,0.030,0.5,0.005
11,36,17,0.057,0.025,0.5,0.005
12,37,18,0.067,0.025,0.4,0.005
13,39,21,0.078,0.021,0.4,0.004
14,68,23,0.078,0.026,0.4,0.004
15,72,20,0.082,0.025,0.4,0.004
16,40,21,0.084,0.022,0.4,0.004
17,37,20,0.085,0.022,0.4,0.004
18,34,21,0.077,0.027,0.4,0.004
19,36,23,0.057,0.041,0.4,0.003
20,37,22,0.044,0.047,0.4,0.004
21,42,22,0.033,0.050,0.4,0.003
22,48,17,0.045,0.033,0.3,0.003
23,29,16,0.056,0.021,0.4,0.003
0,29,15,0.059,0.018,0.4,0.003
1,28,17,0.063,0.012,0.3,0.003
2,29,16,0.062,0.009,0.3,0.003
3,33,19,0.057,0.008,0.3,0.003
4,29,18,0.054,0.008,0.4,0.002
5,18,12,0.055,0.007,0.3,0.002
6,15,9,0.042,0.017,0.3,0.002
7,10,7,0.037,0.022,0.3,0.002
8,9,6,0.029,0.031,0.5,0.002
9,10,9,0.032,0.029,0.4,0.002
10,10,8,0.041,0.020,0.4,0.002
11,10,9,0.043,0.019,0.4,0.002
12,10,7,0.041,0.022,0.4,0.002
13,8,5,0.043,0.017,0.4,0.002
14,4,3,0.041,0.017,0.4,0.002
15,5,4,0.037,0.024,0.4,0.003
16,6,4,0.046,0.016,0.3,0.002
17,4,1,0.047,0.014,0.3,0.002
18,6,4,0.041,0.020,0.4,0.002
19,11,6,0.039,0.019,0.4,0.002
20,11,9,0.039,0.020,0.4,0.002
21,11,9,0.021,0.035,0.4,0.002
22,14,9,0.012,0.039,0.5,0.002
23,15,8,0.003,0.047,0.6,0.002
0,18,11,0.003,0.045,0.6,0.002
1,19,10,0.005,0.042,0.6,0.002
2,18,13,0.016,0.028,0.5,0.002
3,20,13,0.028,0.017,0.4,0.002
4,18,14,0.021,0.019,0.4,0.002
5,19,12,0.017,0.022,0.5,0.002
6,20,14,0.014,0.026,0.5,0.002
7,19,15,0.018,0.024,0.4,0.002
8,17,11,0.015,0.029,0.4,0.002
9,18,12,0.015,0.031,0.5,0.002
10,17,11,0.019,0.031,0.5,0.002
11,19,11,0.031,0.026,0.5,0.003
12,24,10,0.041,0.021,0.4,0.003
13,29,14,0.046,0.021,0.4,0.002
14,32,15,0.034,0.032,0.5,0.003
15,32,17,0.044,0.028,0.4,0.003
16,35,17,0.059,0.023,0.4,0.003
17,34,14,0.062,0.017,0.4,0.003
18,38,17,0.066,0.017,0.5,0.003
19,44,19,0.058,0.024,0.5,0.003
20,47,23,0.035,0.039,0.6,0.003
21,47,26,0.025,0.047,0.6,0.004
22,52,30,0.010,0.061,0.7,0.004
23,53,30,0.018,0.052,0.7,0.004
0,54,29,0.004,0.068,0.8,0.003
1,51,29,0.016,0.039,0.6,0.003
2,37,19,0.037,0.016,0.4,0.003
3,20,9,0.048,0.009,0.3,0.002
4,8,4,0.052,0.007,0.3,0.002
5,6,4,0.050,0.010,0.3,0.002
6,4,3,0.048,0.013,0.3,0.002
7,6,3,0.039,0.023,0.3,0.002
8,5,2,0.044,0.018,0.3,0.002
9,8,4,0.036,0.026,0.4,0.002
10,8,2,0.040,0.024,0.4,0.002
11,12,4,0.046,0.019,0.3,0.002
12,12,6,0.046,0.021,0.4,0.002
13,14,6,0.050,0.017,0.4,0.002
14,14,6,0.050,0.020,0.4,0.002
15,15,6,0.049,0.020,0.4,0.002
16,15,6,0.051,0.017,0.4,0.002
17,17,9,0.044,0.023,0.4,0.002
18,16,7,0.045,0.019,0.4,0.002
19,17,8,0.036,0.025,0.4,0.002
20,22,10,0.038,0.023,0.4,0.002
21,19,10,0.037,0.022,0.4,0.002
22,14,6,0.041,0.016,0.3,0.002
23,13,6,0.041,0.014,0.3,0.002
0,10,5,0.042,0.013,0.3,0.002
1,10,4,0.044,0.011,0.3,0.002
2,7,3,0.045,0.008,0.3,0.002
3,7,2,0.046,0.007,0.3,0.002
4,7,4,0.045,0.009,0.3,0.002
5,8,2,0.037,0.013,0.3,0.002
6,9,4,0.028,0.021,0.3,0.002
7,9,3,0.027,0.025,0.3,0.002
8,12,4,0.029,0.025,0.4,0.002
9,14,5,0.033,0.024,0.4,0.002
10,16,4,0.037,0.020,0.5,0.002
11,18,6,0.035,0.025,0.4,0.002
12,19,8,0.039,0.021,0.4,0.002
13,19,8,0.047,0.016,0.4,0.002
14,20,9,0.040,0.028,0.4,0.002
15,24,10,0.048,0.023,0.4,0.002
16,29,12,0.071,0.016,0.3,0.002
17,27,12,0.063,0.016,0.3,0.002
18,24,11,0.052,0.020,0.3,0.003
19,26,12,0.045,0.023,0.3,0.002
20,28,12,0.040,0.027,0.4,0.002
21,23,9,0.039,0.025,0.3,0.002
22,27,10,0.023,0.037,0.4,0.003
23,27,11,0.030,0.029,0.4,0.002
0,22,10,0.040,0.022,0.3,0.003
1,21,9,0.027,0.032,0.4,0.002
2,25,12,0.016,0.040,0.4,0.002
3,25,14,0.024,0.027,0.4,0.002
4,26,14,0.021,0.027,0.4,0.003
5,29,17,0.016,0.029,0.5,0.003
6,32,20,0.009,0.037,0.5,0.002
7,34,20,0.008,0.046,0.5,0.003
8,40,24,0.011,0.048,0.5,0.004
9,34,18,0.032,0.034,0.4,0.004
10,27,12,0.033,0.036,0.4,0.005
11,35,18,0.045,0.034,0.4,0.008
12,42,24,0.064,0.032,0.5,0.007
13,41,23,0.066,0.032,0.5,0.006
14,42,23,0.067,0.027,0.5,0.006
15,44,24,0.068,0.025,0.5,0.005
16,40,22,0.068,0.023,0.5,0.004
17,39,21,0.060,0.023,0.4,0.003
18,37,21,0.050,0.029,0.4,0.003
19,44,24,0.045,0.032,0.4,0.003
20,43,26,0.045,0.027,0.4,0.002
21,42,26,0.050,0.019,0.3,0.002
22,36,22,0.051,0.018,0.4,0.002
23,37,23,0.049,0.018,0.4,0.002
0,40,27,0.040,0.022,0.4,0.002
1,54,37,0.038,0.022,0.4,0.002
2,53,39,0.045,0.016,0.4,0.002
3,48,37,0.050,0.013,0.4,0.002
4,44,32,0.052,0.011,0.4,0.002
5,43,30,0.053,0.011,0.4,0.002
6,43,31,0.050,0.013,0.4,0.002
7,49,34,0.041,0.020,0.4,0.002
8,52,38,0.032,0.029,0.5,0.002
9,58,42,0.023,0.039,0.5,0.002
10,57,40,0.027,0.041,0.6,0.002
11,57,40,0.031,0.044,0.6,0.002
12,51,34,0.046,0.036,0.5,0.002
13,49,29,0.052,0.039,0.5,0.002
14,51,31,0.061,0.037,0.5,0.003
15,66,42,0.063,0.040,0.6,0.004
16,79,50,0.072,0.038,0.5,0.004
17,69,42,0.067,0.037,0.6,0.004
18,,,,,,
19,21,14,0.062,0.033,0.5,0.003
20,46,28,0.055,0.037,0.5,0.003
21,48,29,0.042,0.044,0.5,0.003
22,49,28,0.033,0.049,0.5,0.003
23,51,29,0.027,0.052,0.6,0.003
0,47,29,0.010,0.074,0.7,0.004
1,59,36,0.011,0.069,0.7,0.004
2,61,41,0.019,0.056,0.6,0.005
3,64,45,0.013,0.057,0.7,0.005
4,59,42,0.022,0.051,0.6,0.008
5,57,40,0.012,0.049,0.6,0.004
6,56,38,0.013,0.047,0.6,0.004
7,51,36,0.019,0.052,0.6,0.004
8,40,28,0.029,0.042,0.5,0.003
9,36,25,0.023,0.048,0.5,0.003
10,31,22,0.024,0.045,0.5,0.002
11,25,18,0.027,0.039,0.5,0.002
12,18,13,0.023,0.041,0.5,0.002
13,15,10,0.021,0.044,0.5,0.002
14,11,9,0.012,0.052,0.6,0.003
15,13,9,0.006,0.056,0.7,0.003
16,13,10,0.004,0.057,0.8,0.002
17,14,9,0.003,0.058,0.8,0.003
18,26,8,0.015,0.042,0.4,0.002
19,12,6,0.014,0.043,0.5,0.003
20,11,8,0.008,0.047,0.6,0.002
21,9,7,0.010,0.043,0.5,0.002
22,11,8,0.010,0.041,0.5,0.002
23,7,5,0.007,0.041,0.5,0.002
0,7,5,0.018,0.028,0.4,0.002
1,6,6,0.026,0.019,0.3,0.002
2,7,6,0.032,0.013,0.3,0.002
3,11,8,0.031,0.010,0.3,0.002
4,13,10,0.030,0.009,0.3,0.002
5,22,16,0.025,0.012,0.3,0.003
6,16,11,0.022,0.014,0.3,0.002
7,10,6,0.023,0.014,0.4,0.002
8,6,4,0.020,0.017,0.4,0.002
9,7,6,0.016,0.021,0.4,0.002
10,8,5,0.013,0.029,0.4,0.002
11,10,6,0.023,0.023,0.4,0.002
12,13,8,0.038,0.015,0.4,0.002
13,17,9,0.043,0.016,0.4,0.002
14,24,19,0.046,0.018,0.4,0.003
15,32,26,0.048,0.019,0.5,0.003
16,34,25,0.050,0.019,0.5,0.003
17,36,24,0.048,0.020,0.5,0.003
18,27,19,0.045,0.020,0.4,0.003
19,28,19,0.035,0.027,0.6,0.002
20,29,21,0.030,0.031,0.6,0.003
21,29,24,0.024,0.033,0.5,0.003
22,30,22,0.018,0.035,0.6,0.003
23,37,29,0.007,0.043,0.6,0.003
0,40,30,0.002,0.047,0.7,0.003
1,43,33,0.002,0.047,0.6,0.003
2,42,34,0.003,0.043,0.6,0.002
3,52,44,0.006,0.037,0.6,0.002
4,59,49,0.010,0.032,0.5,0.002
5,55,44,0.020,0.020,0.5,0.002
6,50,41,0.014,0.026,0.5,0.003
7,52,45,0.010,0.031,0.5,0.003
8,58,48,0.007,0.038,0.7,0.004
9,62,48,0.009,0.041,0.8,0.004
10,53,42,0.011,0.046,0.8,0.005
11,53,40,0.021,0.046,0.8,0.004
12,59,44,0.027,0.043,0.7,0.004
13,71,52,0.039,0.045,0.8,0.003
14,79,60,0.057,0.035,0.7,0.003
15,82,65,0.065,0.035,0.8,0.003
16,94,73,0.094,0.029,0.8,0.004
17,93,74,0.091,0.026,0.7,0.004
18,67,54,0.084,0.025,0.6,0.003
19,65,50,0.074,0.029,0.7,0.004
20,72,56,0.061,0.040,0.7,0.003
21,83,66,0.060,0.033,0.7,0.005
22,90,71,0.049,0.039,0.7,0.005
23,92,72,0.018,0.066,0.9,0.005
0,94,76,0.003,0.071,1.0,0.004
1,101,80,0.006,0.060,0.9,0.004
2,95,77,0.005,0.055,1.0,0.003
3,82,67,0.022,0.036,0.7,0.004
4,65,50,0.023,0.033,0.7,0.003
5,60,46,0.030,0.032,0.7,0.003
6,71,54,0.008,0.049,0.8,0.003
7,91,66,0.004,0.047,1.0,0.004
8,98,77,0.007,0.051,1.0,0.004
9,109,86,0.015,0.055,1.0,0.005
10,80,61,0.036,0.049,0.9,0.005
11,51,36,0.046,0.043,0.7,0.005
12,50,34,0.043,0.050,0.8,0.005
13,60,35,0.054,0.045,0.7,0.004
14,47,34,0.068,0.043,0.6,0.004
15,47,33,0.067,0.044,0.6,0.004
16,45,27,0.072,0.042,0.6,0.004
17,51,27,0.080,0.032,0.5,0.003
18,48,29,0.062,0.038,0.6,0.003
19,45,34,0.062,0.038,0.6,0.003
20,48,34,0.053,0.044,0.7,0.003
21,56,36,0.029,0.062,0.8,0.005
22,60,41,0.009,0.079,1.0,0.004
23,64,42,0.003,0.089,1.3,0.005
0,64,44,0.003,0.086,1.1,0.004
1,65,44,0.003,0.075,0.8,0.004
2,62,43,0.003,0.061,0.8,0.004
3,72,47,0.004,0.061,0.8,0.003
4,73,49,0.003,0.061,0.9,0.003
5,70,51,0.004,0.049,0.8,0.003
6,64,48,0.003,0.041,0.6,0.003
7,55,41,0.002,0.037,0.6,0.003
8,49,36,0.003,0.037,0.6,0.003
9,32,22,0.002,0.030,0.4,0.003
10,33,23,0.002,0.029,0.5,0.003
11,33,24,0.005,0.029,0.5,0.003
12,21,15,0.008,0.025,0.4,0.003
13,20,14,0.009,0.023,0.4,0.003
14,13,10,0.007,0.025,0.4,0.003
15,14,9,0.007,0.025,0.4,0.002
16,20,14,0.007,0.024,0.4,0.002
17,27,19,0.006,0.026,0.4,0.003
18,20,13,0.006,0.026,0.4,0.002
19,20,13,0.004,0.028,0.4,0.002
20,21,16,0.002,0.029,0.5,0.002
21,26,18,0.006,0.026,0.4,0.002
22,29,19,0.007,0.025,0.4,0.002
23,32,19,0.007,0.025,0.4,0.002
0,45,23,0.009,0.024,0.4,0.002
1,38,25,0.015,0.019,0.3,0.002
2,16,13,0.017,0.014,0.3,0.002
3,14,10,0.018,0.011,0.4,0.002
4,11,8,0.026,0.009,0.3,0.002
5,3,4,0.031,0.010,0.3,0.002
6,5,4,0.022,0.019,0.3,0.002
7,7,6,0.007,0.036,0.4,0.002
8,9,6,0.004,0.040,0.4,0.002
9,6,4,0.004,0.042,0.5,0.003
10,11,7,0.002,0.043,0.8,0.003
11,12,10,0.004,0.042,0.7,0.003
12,12,8,0.005,0.044,0.7,0.003
13,14,9,0.009,0.040,0.7,0.003
14,13,8,0.008,0.036,0.5,0.003
15,16,11,0.004,0.038,0.5,0.003
16,20,13,0.004,0.038,0.6,0.002
17,17,11,0.003,0.038,0.6,0.003
18,20,12,0.002,0.040,0.7,0.003
19,28,21,0.002,0.039,0.6,0.002
20,31,23,0.004,0.033,0.4,0.003
21,9,7,0.008,0.025,0.3,0.002
22,9,7,0.006,0.028,0.3,0.002
23,8,7,0.002,0.034,0.5,0.003
0,6,6,0.009,0.025,0.3,0.002
1,4,5,0.011,0.022,0.3,0.002
2,9,7,0.019,0.015,0.3,0.002
3,8,8,0.009,0.023,0.4,0.002
4,12,11,0.010,0.022,0.4,0.002
5,6,6,0.014,0.014,0.3,0.002
6,6,4,0.010,0.016,0.3,0.002
7,5,3,0.009,0.025,0.4,0.002
8,29,2,0.008,0.029,0.4,0.003
9,22,4,0.005,0.033,0.5,0.002
10,13,4,0.008,0.029,0.5,0.003
11,18,4,0.009,0.029,0.5,0.002
12,18,5,0.009,0.029,0.5,0.003
13,22,9,0.013,0.025,0.5,0.002
14,26,6,0.015,0.023,0.5,0.002
15,,7,0.016,0.022,0.5,0.002
16,33,4,0.015,0.023,0.5,0.002
17,36,8,0.013,0.026,0.5,0.002
18,,5,0.016,0.022,0.4,0.002
19,,6,0.017,0.020,0.4,0.002
20,,8,0.016,0.021,0.4,0.002
21,,8,0.015,0.022,0.4,0.002
22,,5,0.018,0.021,0.3,0.002
23,16,4,0.015,0.025,0.4,0.002
0,12,3,0.024,0.021,0.3,0.002
1,10,4,0.029,0.015,0.3,0.002
2,7,4,0.027,0.014,0.3,0.002
3,5,1,0.032,0.013,0.3,0.002
4,5,3,0.032,0.011,0.3,0.002
5,6,4,0.031,0.013,0.3,0.002
6,7,4,0.029,0.018,0.3,0.002
7,8,5,0.024,0.025,0.3,0.002
8,8,3,0.023,0.028,0.3,0.002
9,9,1,0.028,0.024,0.3,0.002
10,9,2,0.033,0.017,0.3,0.002
11,9,5,0.037,0.015,0.3,0.002
12,10,5,0.038,0.018,0.3,0.002
13,13,5,0.043,0.017,0.3,0.002
14,12,6,0.045,0.017,0.3,0.002
15,13,7,0.046,0.017,0.3,0.002
16,11,4,0.043,0.023,0.3,0.002
17,12,6,0.041,0.024,0.3,0.002
18,12,6,0.041,0.021,0.3,0.002
19,13,5,0.035,0.026,0.3,0.002
20,15,9,0.032,0.027,0.4,0.002
21,17,10,0.030,0.028,0.4,0.002
22,15,8,0.028,0.028,0.4,0.002
23,14,7,0.020,0.035,0.4,0.002
0,14,8,0.023,0.031,0.3,0.002
1,14,8,0.024,0.029,0.3,0.002
2,11,7,0.032,0.020,0.3,0.002
3,12,6,0.035,0.016,0.3,0.002
4,11,6,0.036,0.014,0.3,0.002
5,7,6,0.038,0.012,0.3,0.002
6,8,5,0.034,0.017,0.3,0.002
7,9,3,0.030,0.022,0.2,0.002
8,9,4,0.034,0.019,0.3,0.002
9,10,6,0.027,0.025,0.3,0.002
10,10,6,0.026,0.025,0.4,0.002
11,10,5,0.031,0.021,0.3,0.002
12,13,7,0.035,0.018,0.3,0.002
13,12,8,0.034,0.019,0.3,0.002
14,11,6,0.035,0.020,0.3,0.002
15,11,5,0.035,0.025,0.3,0.002
16,13,6,0.042,0.020,0.3,0.002
17,14,5,0.041,0.022,0.3,0.002
18,13,6,0.043,0.021,0.3,0.002
19,12,6,0.044,0.019,0.3,0.002
20,12,8,0.042,0.021,0.3,0.002
21,13,7,0.038,0.023,0.3,0.002
22,11,6,0.033,0.027,0.3,0.002
23,10,6,0.034,0.025,0.3,0.002
0,9,5,0.037,0.022,0.3,0.002
1,8,7,0.042,0.016,0.3,0.002
2,8,4,0.046,0.012,0.3,0.002
3,6,5,0.047,0.011,0.3,0.002
4,8,4,0.048,0.009,0.3,0.002
5,6,2,0.043,0.013,0.3,0.002
6,7,5,0.032,0.022,0.3,0.002
7,8,6,0.020,0.034,0.3,0.002
8,11,5,0.019,0.038,0.4,0.002
9,12,4,0.029,0.028,0.3,0.002
10,11,4,0.022,0.037,0.4,0.003
11,18,7,0.034,0.027,0.4,0.002
12,14,8,0.037,0.025,0.4,0.003
13,18,10,0.041,0.023,0.3,0.003
14,17,9,0.050,0.022,0.4,0.003
15,20,10,0.055,0.021,0.4,0.002
16,20,12,0.041,0.034,0.5,0.003
17,22,15,0.040,0.032,0.4,0.003
18,21,14,0.042,0.026,0.3,0.003
19,26,14,0.047,0.031,0.4,0.003
20,36,16,0.042,0.035,0.4,0.003
21,35,17,0.039,0.035,0.4,0.003
22,35,19,0.028,0.041,0.5,0.003
23,36,23,0.004,0.065,0.7,0.003
0,,20,0.005,0.052,0.6,0.003
1,43,18,0.003,0.049,0.6,0.003
2,30,16,0.008,0.040,0.5,0.002
3,45,19,0.008,0.038,0.6,0.002
4,24,16,0.020,0.023,0.4,0.002
5,23,15,0.020,0.022,0.4,0.002
6,23,15,0.017,0.026,0.4,0.002
7,21,16,0.012,0.031,0.4,0.002
8,22,14,0.017,0.028,0.4,0.003
9,24,14,0.016,0.031,0.4,0.003
10,23,14,0.022,0.030,0.5,0.003
11,27,13,0.026,0.029,0.5,0.003
12,,16,0.038,0.024,0.4,0.003
13,32,18,0.046,0.021,0.3,0.003
14,30,19,0.052,0.020,0.4,0.003
15,36,21,0.052,0.026,0.4,0.004
16,65,32,0.050,0.026,0.5,0.003
17,70,33,0.047,0.027,0.6,0.003
18,77,30,0.051,0.025,0.6,0.003
19,63,36,0.036,0.035,0.6,0.003
20,46,35,0.031,0.040,0.5,0.003
21,45,32,0.022,0.045,0.6,0.003
22,34,24,0.030,0.034,0.4,0.002
23,31,24,0.036,0.025,0.4,0.003
0,29,20,0.033,0.027,0.4,0.002
1,23,15,0.044,0.017,0.4,0.002
2,14,10,0.054,0.008,0.4,0.002
3,6,7,0.059,0.006,0.3,0.002
4,6,5,0.058,0.006,0.3,0.002
5,7,6,0.054,0.006,0.3,0.002
6,16,4,0.051,0.006,0.3,0.002
7,27,3,0.046,0.010,0.3,0.002
8,,5,0.047,0.009,0.3,0.002
9,,5,0.043,0.013,0.3,0.002
10,30,4,0.043,0.012,0.3,0.002
11,31,8,0.048,0.012,0.3,0.002
12,37,8,0.057,0.010,0.3,0.002
13,62,12,0.060,0.010,0.3,0.002
14,79,12,0.059,0.010,0.3,0.002
15,60,9,0.057,0.010,0.3,0.002
16,53,10,0.054,0.015,0.3,0.002
17,61,11,0.050,0.016,0.3,0.002
18,,,,,,
19,,11,0.043,0.021,0.3,0.003
20,58,16,0.039,0.025,0.4,0.002
21,56,15,0.041,0.022,0.4,0.002
22,56,12,0.029,0.033,0.4,0.003
23,61,15,0.010,0.051,0.5,0.003
0,64,15,0.018,0.042,0.4,0.003
1,68,15,0.018,0.041,0.5,0.003
2,75,16,0.023,0.032,0.4,0.003
3,74,17,0.016,0.036,0.5,0.003
4,69,16,0.008,0.038,0.5,0.002
5,67,16,0.007,0.039,0.5,0.003
6,65,15,0.008,0.041,0.6,0.003
7,62,13,0.005,0.045,0.6,0.004
8,65,15,0.009,0.045,0.7,0.005
9,74,14,0.013,0.044,0.6,0.005
10,85,13,0.026,0.035,0.6,0.006
11,84,16,0.038,0.030,0.5,0.005
12,90,21,0.059,0.021,0.4,0.005
13,93,21,0.065,0.022,0.5,0.005
14,89,23,0.073,0.023,0.5,0.005
15,91,24,0.077,0.021,0.5,0.004
16,92,26,0.080,0.021,0.5,0.004
17,95,27,0.080,0.025,0.5,0.005
18,88,29,0.077,0.028,0.5,0.005
19,88,29,0.079,0.027,0.5,0.005
20,85,29,0.076,0.030,0.6,0.005
21,87,32,0.072,0.027,0.5,0.005
22,86,32,0.060,0.033,0.5,0.005
23,88,33,0.052,0.036,0.5,0.006
0,89,34,0.056,0.036,0.6,0.006
1,94,37,0.071,0.026,0.6,0.006
2,97,38,0.057,0.031,0.7,0.005
3,93,38,0.034,0.038,0.8,0.004
4,89,39,0.039,0.031,0.7,0.004
5,93,42,0.035,0.030,0.8,0.004
6,93,42,0.019,0.042,0.8,0.004
7,92,43,0.006,0.056,0.8,0.004
8,92,42,0.010,0.058,0.9,0.004
9,88,36,0.034,0.049,0.6,0.006
10,77,23,0.039,0.043,0.6,0.005
11,71,23,0.044,0.040,0.5,0.005
12,72,23,0.060,0.032,0.5,0.005
13,77,27,0.076,0.027,0.4,0.005
14,69,24,0.081,0.026,0.5,0.005
15,65,24,0.076,0.024,0.4,0.004
16,65,20,0.069,0.029,0.4,0.004
17,65,20,0.070,0.029,0.4,0.005
18,62,20,0.072,0.029,0.4,0.005
19,70,21,0.069,0.034,0.4,0.004
20,72,24,0.066,0.040,0.5,0.004
21,81,30,0.065,0.041,0.5,0.004
22,78,28,0.051,0.044,0.6,0.004
23,78,30,0.052,0.042,0.6,0.004
0,73,28,0.045,0.043,0.6,0.003
1,72,29,0.025,0.053,0.7,0.003
2,65,29,0.023,0.050,0.6,0.003
3,65,29,0.026,0.037,0.6,0.003
4,58,28,0.027,0.033,0.6,0.003
5,57,27,0.031,0.028,0.5,0.003
6,57,27,0.018,0.039,0.6,0.003
7,69,35,0.011,0.050,0.6,0.003
8,75,37,0.020,0.051,0.6,0.003
9,120,34,0.044,0.044,0.6,0.004
10,85,26,0.054,0.043,0.7,0.004
11,87,25,0.066,0.041,0.6,0.004
12,50,30,0.087,0.034,0.5,0.004
13,109,30,0.100,0.032,0.5,0.004
14,68,31,0.098,0.041,0.5,0.004
15,71,34,0.108,0.042,0.5,0.004
16,81,42,0.124,0.041,0.6,0.004
17,85,42,0.127,0.024,0.5,0.004
18,71,35,0.134,0.029,0.5,0.005
19,79,44,0.129,0.040,0.6,0.005
20,69,33,0.079,0.034,0.5,0.004
21,64,26,0.076,0.023,0.5,0.003
22,72,28,0.058,0.030,0.5,0.003
23,78,32,0.036,0.045,0.6,0.003
0,71,33,0.008,0.076,0.8,0.003
1,73,35,0.016,0.061,0.7,0.003
2,74,35,0.033,0.034,0.6,0.006
3,68,30,0.041,0.027,0.5,0.010
4,61,27,0.042,0.022,0.5,0.008
5,57,25,0.045,0.020,0.4,0.007
6,55,25,0.041,0.022,0.5,0.007
7,59,26,0.036,0.028,0.5,0.006
8,60,23,0.037,0.030,0.4,0.006
9,60,22,0.041,0.031,0.4,0.005
10,54,19,0.049,0.029,0.4,0.005
