날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
1,35,13,0.009,0.028,0.4,0.005
2,38,14,0.003,0.032,0.5,0.005
3,30,13,0.003,0.027,0.6,0.005
4,29,15,0.009,0.019,0.5,0.005
5,24,12,0.008,0.018,0.4,0.005
6,24,15,0.003,0.024,0.5,0.005
7,31,11,0.003,0.026,0.6,0.005
8,37,20,0.004,0.032,0.8,0.005
9,54,23,0.004,0.041,1.0,0.005
10,77,36,0.004,0.048,1.2,0.006
11,93,34,0.033,0.041,0.8,0.006
12,106,52,0.051,0.036,0.7,0.005
13,108,56,0.051,0.035,0.7,0.006
14,107,60,0.052,0.037,0.8,0.007
15,110,57,0.056,0.032,0.7,0.006
16,114,49,0.047,0.041,0.7,0.006
17,102,56,0.058,0.031,0.6,0.006
18,117,53,0.052,0.036,0.6,0.006
19,85,47,0.069,0.031,0.7,0.007
20,102,61,0.058,0.038,0.7,0.007
21,99,56,0.058,0.032,0.6,0.006
22,86,53,0.056,0.028,0.6,0.005
23,80,50,0.051,0.025,0.6,0.005
0,67,47,0.041,0.022,0.5,0.005
1,66,45,0.018,0.038,0.9,0.007
2,78,54,0.010,0.045,0.9,0.006
3,70,52,0.038,0.017,0.6,0.005
4,43,26,0.042,0.014,0.5,0.004
5,43,32,0.041,0.014,0.5,0.004
6,47,35,0.035,0.017,0.5,0.004
7,47,32,0.021,0.030,0.5,0.004
8,50,28,0.013,0.038,0.7,0.004
9,54,32,0.014,0.043,0.7,0.004
10,45,37,0.026,0.035,0.6,0.005
11,42,29,0.035,0.029,0.5,0.004
12,34,26,0.046,0.025,0.4,0.004
13,30,18,0.050,0.024,0.4,0.004
14,29,23,0.047,0.026,0.4,0.004
15,22,13,0.035,0.033,0.5,0.004
16,17,13,0.039,0.025,0.4,0.004
17,24,12,0.022,0.036,0.5,0.004
18,22,9,0.021,0.036,0.5,0.004
19,28,14,0.020,0.036,0.5,0.004
20,33,26,0.018,0.037,0.6,0.004
21,40,21,0.019,0.035,0.6,0.004
22,27,23,0.023,0.031,0.5,0.004
23,27,23,0.018,0.031,0.5,0.004
0,21,18,0.021,0.028,0.4,0.004
1,28,21,0.029,0.020,0.5,0.004
2,21,19,0.033,0.013,0.4,0.004
3,19,17,0.034,0.008,0.4,0.004
4,20,17,0.032,0.007,0.4,0.004
5,20,13,0.029,0.008,0.4,0.004
6,17,10,0.020,0.017,0.4,0.004
7,17,14,0.014,0.022,0.4,0.004
8,15,10,0.014,0.023,0.4,0.004
9,18,9,0.021,0.020,0.4,0.004
10,15,9,0.023,0.019,0.4,0.004
11,20,10,0.020,0.024,0.5,0.004
12,19,4,0.022,0.025,0.5,0.004
13,18,11,0.024,0.026,0.5,0.004
14,22,10,0.023,0.029,0.5,0.004
15,25,10,0.026,0.031,0.5,0.004
16,26,14,0.031,0.031,0.5,0.004
17,21,13,0.039,0.029,0.4,0.004
18,22,11,0.044,0.025,0.4,0.004
19,34,20,0.036,0.035,0.5,0.004
20,35,19,0.037,0.033,0.5,0.005
21,37,21,0.048,0.024,0.5,0.005
22,36,25,0.039,0.024,0.5,0.005
23,41,29,0.021,0.034,0.6,0.004
