날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
1,35,26,0.004,0.048,0.6,0.004
2,32,24,0.012,0.038,0.5,0.004
3,27,18,0.013,0.034,0.5,0.003
4,23,17,0.013,0.032,0.5,0.003
5,21,16,0.005,0.042,0.6,0.003
6,25,18,0.002,0.045,0.6,0.003
7,28,20,0.001,0.047,0.7,0.004
8,32,24,0.002,0.049,0.7,0.004
9,34,26,0.002,0.050,0.8,0.003
10,40,30,0.003,0.050,0.8,0.004
11,42,33,0.003,0.053,0.9,0.004
12,47,37,0.005,0.052,0.9,0.004
13,52,42,0.004,0.051,0.9,0.004
14,52,44,0.004,0.052,0.9,0.004
15,54,47,0.003,0.051,0.9,0.004
16,52,45,0.003,0.049,1.0,0.004
17,46,41,0.004,0.041,0.7,0.003
18,35,32,0.015,0.027,0.6,0.003
19,35,34,0.016,0.024,0.7,0.003
20,37,33,0.018,0.020,0.6,0.003
21,36,32,0.016,0.021,0.6,0.003
22,27,23,0.021,0.018,0.5,0.003
23,21,18,0.022,0.020,0.5,0.003
0,22,18,0.020,0.021,0.5,0.003
1,26,23,0.019,0.021,0.5,0.003
2,27,21,0.024,0.014,0.5,0.003
3,29,22,0.025,0.012,0.5,0.003
4,30,22,0.025,0.011,0.5,0.003
5,24,17,0.027,0.011,0.4,0.003
6,21,13,0.024,0.014,0.4,0.003
7,19,11,0.018,0.020,0.4,0.003
8,19,12,0.011,0.030,0.5,0.003
9,18,13,0.012,0.030,0.5,0.003
10,18,12,0.019,0.024,0.5,0.003
11,20,11,0.028,0.014,0.4,0.004
12,16,9,0.027,0.016,0.4,0.003
13,14,7,0.032,0.012,0.3,0.004
14,21,13,0.033,0.012,0.4,0.004
15,25,18,0.031,0.014,0.4,0.004
16,29,18,0.027,0.016,0.4,0.004
17,21,14,0.026,0.017,0.3,0.003
18,15,9,0.026,0.017,0.4,0.003
19,12,6,0.026,0.016,0.4,0.003
20,13,7,0.024,0.017,0.3,0.003
21,15,8,0.023,0.019,0.4,0.003
22,13,8,0.021,0.020,0.4,0.003
23,13,10,0.021,0.020,0.3,0.003
0,14,8,0.022,0.018,0.4,0.003
1,14,8,0.024,0.015,0.3,0.003
2,14,8,0.027,0.011,0.3,0.003
3,14,9,0.024,0.015,0.4,0.003
4,15,9,0.015,0.024,0.4,0.003
5,13,7,0.013,0.025,0.4,0.003
6,15,9,0.002,0.038,0.5,0.002
7,16,10,0.002,0.042,0.6,0.003
8,19,11,0.001,0.047,0.7,0.003
9,30,13,0.002,0.050,0.9,0.003
10,28,15,0.005,0.045,0.8,0.004
11,26,16,0.003,0.045,0.7,0.004
12,28,18,0.004,0.045,0.8,0.004
13,29,18,0.006,0.041,0.6,0.004
14,31,22,0.006,0.043,0.7,0.004
15,36,26,0.005,0.045,0.7,0.004
16,31,21,0.011,0.038,0.5,0.004
17,29,17,0.011,0.037,0.4,0.004
18,33,21,0.002,0.050,0.6,0.004
19,41,28,0.002,0.050,0.5,0.004
20,33,21,0.002,0.048,0.6,0.004
21,32,21,0.002,0.048,0.6,0.004
22,31,21,0.002,0.047,0.6,0.004
23,29,19,0.002,0.045,0.6,0.003
0,28,19,0.003,0.044,0.6,0.003
1,26,17,0.011,0.032,0.5,0.004
2,23,14,0.023,0.016,0.4,0.004
3,25,13,0.027,0.012,0.4,0.003
4,17,10,0.030,0.011,0.4,0.004
5,16,11,0.019,0.021,0.4,0.003
6,18,11,0.008,0.042,0.5,0.003
7,19,12,0.002,0.042,0.6,0.003
8,20,12,0.001,0.044,0.7,0.004
9,24,13,0.004,0.046,0.7,0.005
10,23,14,0.005,0.042,0.7,0.004
11,27,18,0.011,0.038,0.6,0.004
12,16,9,0.027,0.017,0.4,0.004
13,13,8,0.020,0.025,0.4,0.004
14,22,15,0.018,0.029,0.4,0.004
15,26,17,0.016,0.034,0.4,0.004
16,30,19,0.010,0.043,0.5,0.004
17,34,24,0.005,0.050,0.5,0.005
18,35,21,0.005,0.045,0.5,0.005
19,30,20,0.005,0.047,0.5,0.004
20,33,22,0.003,0.050,0.5,0.004
21,33,20,0.002,0.050,0.6,0.004
22,30,19,0.005,0.045,0.6,0.004
23,29,20,0.023,0.019,0.5,0.004
0,30,21,0.027,0.013,0.4,0.004
1,29,20,0.022,0.019,0.5,0.004
2,29,19,0.029,0.010,0.4,0.004
3,23,12,0.034,0.006,0.3,0.004
4,20,12,0.029,0.009,0.4,0.004
5,25,19,0.024,0.013,0.4,0.005
6,23,15,0.021,0.017,0.4,0.004
7,21,14,0.018,0.020,0.4,0.004
8,17,12,0.014,0.024,0.3,0.004
9,17,10,0.016,0.023,0.4,0.004
10,19,10,0.020,0.018,0.4,0.003
11,18,8,0.026,0.012,0.3,0.003
12,12,7,0.025,0.015,0.3,0.003
13,13,8,0.028,0.013,0.3,0.003
14,17,10,0.030,0.011,0.3,0.003
15,16,8,0.030,0.012,0.4,0.003
16,15,8,0.028,0.014,0.3,0.002
17,16,9,0.027,0.014,0.3,0.002
18,15,8,0.025,0.013,0.3,0.002
19,16,6,0.022,0.015,0.4,0.003
20,19,10,0.021,0.015,0.4,0.003
21,22,14,0.018,0.015,0.4,0.002
22,24,14,0.022,0.010,0.4,0.003
23,24,13,0.023,0.009,0.4,0.003
0,26,13,0.022,0.010,0.4,0.003
1,27,16,0.024,0.007,0.4,0.003
2,28,14,0.022,0.008,0.4,0.003
3,28,13,0.019,0.011,0.4,0.003
4,28,14,0.018,0.011,0.4,0.003
5,26,15,0.018,0.011,0.4,0.003
6,26,14,0.009,0.022,0.5,0.003
7,30,16,0.002,0.032,0.6,0.003
8,30,17,0.002,0.034,0.6,0.003
9,31,18,0.003,0.036,0.8,0.003
10,37,19,0.005,0.036,0.9,0.004
11,40,26,0.006,0.037,0.7,0.004
12,30,20,0.010,0.030,0.5,0.003
13,24,14,0.017,0.022,0.4,0.002
14,26,17,0.015,0.027,0.4,0.003
15,30,22,0.015,0.028,0.4,0.003
16,25,17,0.019,0.024,0.4,0.003
17,24,15,0.021,0.022,0.4,0.003
18,23,16,0.019,0.023,0.4,0.003
19,22,14,0.019,0.023,0.4,0.003
20,23,15,0.010,0.033,0.4,0.003
21,26,18,0.003,0.045,0.6,0.003
22,28,19,0.003,0.044,0.6,0.002
23,30,20,0.002,0.048,0.8,0.003
0,31,22,0.002,0.048,0.7,0.003
1,33,20,0.002,0.049,0.7,0.003
2,31,21,0.002,0.047,0.7,0.003
3,32,24,0.002,0.052,0.9,0.003
4,39,28,0.001,0.051,0.9,0.003
5,33,24,0.002,0.049,0.9,0.003
6,32,22,0.002,0.048,0.8,0.004
7,32,21,0.002,0.048,0.8,0.004
8,33,24,0.002,0.049,0.8,0.004
9,36,23,0.002,0.049,0.8,0.004
10,37,25,0.002,0.048,0.8,0.004
11,42,29,0.003,0.047,0.8,0.004
12,46,31,0.002,0.047,0.8,0.003
13,45,31,0.003,0.047,0.8,0.003
14,47,35,0.004,0.049,0.9,0.004
15,52,37,0.003,0.051,0.9,0.004
16,55,42,0.003,0.053,0.9,0.004
17,55,43,0.003,0.054,0.8,0.004
18,58,45,0.002,0.058,1.0,0.004
19,68,50,0.002,0.061,1.1,0.004
20,64,49,0.002,0.063,1.2,0.004
21,63,50,0.002,0.065,1.3,0.004
22,65,52,0.002,0.064,1.4,0.004
23,60,46,0.002,0.052,0.9,0.003
0,46,37,0.002,0.052,0.9,0.003
1,55,45,0.002,0.056,1.1,0.004
2,52,41,0.002,0.048,0.9,0.004
3,47,35,0.002,0.044,0.9,0.003
4,47,38,0.002,0.045,0.9,0.003
5,51,40,0.002,0.048,1.0,0.003
6,53,43,0.002,0.046,1.1,0.003
7,58,45,0.002,0.046,1.0,0.003
8,59,46,0.002,0.045,1.0,0.003
9,62,48,0.002,0.042,1.0,0.003
10,63,51,0.005,0.036,0.9,0.003
11,66,55,0.008,0.033,0.8,0.003
12,67,58,0.009,0.037,0.8,0.003
13,70,60,0.010,0.040,0.8,0.004
14,57,48,0.016,0.035,0.6,0.004
15,46,38,0.016,0.037,0.6,0.004
16,41,34,0.017,0.034,0.5,0.004
17,37,32,0.016,0.036,0.5,0.003
18,34,27,0.008,0.044,0.6,0.003
19,32,26,0.004,0.049,0.6,0.003
20,29,23,0.002,0.052,0.7,0.003
21,34,24,0.002,0.054,0.8,0.003
22,33,25,0.001,0.057,0.9,0.003
23,42,32,0.002,0.059,1.1,0.004
0,47,37,0.001,0.060,1.1,0.004
1,48,39,0.002,0.056,1.3,0.003
2,49,40,0.002,0.055,0.9,0.004
3,46,37,0.002,0.053,1.0,0.004
4,50,42,0.001,0.047,0.8,0.003
5,50,41,0.002,0.045,0.8,0.003
6,51,43,0.001,0.045,0.8,0.003
7,54,44,0.002,0.046,1.0,0.003
8,58,47,0.002,0.045,1.1,0.004
9,62,51,0.002,0.044,1.0,0.004
