날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
1,163,,0.004,0.040,0.8,0.015
2,152,,0.004,0.040,0.9,0.012
3,153,,0.003,0.042,0.9,0.011
4,159,,0.003,0.043,1.0,0.012
5,140,,0.003,0.045,1.0,0.012
6,130,,0.003,0.047,1.0,0.011
7,114,,0.003,0.049,0.9,0.011
8,107,,0.003,0.048,0.7,0.010
9,93,,0.003,0.047,0.6,0.010
10,86,,0.005,0.042,0.5,0.010
11,97,,0.011,0.033,0.5,0.010
12,95,,0.020,0.024,0.4,0.011
13,95,,0.024,0.019,0.3,0.012
14,89,,0.023,0.019,0.3,0.011
15,87,,0.024,0.020,0.3,0.012
16,82,,0.027,0.021,0.3,0.013
17,119,,0.021,0.028,0.4,0.011
18,126,,0.017,0.032,0.4,0.010
19,118,,0.014,0.035,0.4,0.009
20,117,,0.009,0.041,0.4,0.009
21,120,,0.016,0.030,0.4,0.011
22,132,,0.011,0.035,0.5,0.012
23,126,,0.012,0.033,0.7,0.013
0,113,,0.014,0.028,0.7,0.013
1,92,,0.017,0.023,0.6,0.012
2,83,,0.017,0.021,0.6,0.012
3,77,,0.013,0.026,0.6,0.010
4,67,,0.016,0.022,0.6,0.010
5,70,,0.013,0.025,0.6,0.010
6,67,,0.008,0.031,0.7,0.009
7,63,,0.004,0.036,0.6,0.009
8,58,,0.004,0.036,0.6,0.009
9,57,,0.010,0.028,0.5,0.010
10,40,,0.015,0.025,0.4,0.010
11,40,,0.016,0.026,0.4,0.009
12,33,,0.016,0.028,0.4,0.009
13,36,,0.013,0.032,0.4,0.008
14,42,,0.016,0.030,0.3,0.008
15,32,,0.020,0.025,0.3,0.007
16,28,,0.021,0.025,0.3,0.007
17,28,,0.015,0.036,0.3,0.008
18,37,,0.007,0.044,0.3,0.009
19,40,,0.003,0.056,0.6,0.009
20,42,,0.003,0.059,0.7,0.009
21,50,,0.003,0.061,0.8,0.009
22,53,,0.003,0.072,1.2,0.009
23,51,,0.003,0.071,1.2,0.009
0,58,,0.003,0.070,1.1,0.009
1,53,,0.003,0.074,1.4,0.009
2,54,,0.003,0.071,1.4,0.009
3,45,,0.003,0.070,1.5,0.009
4,47,,0.003,0.065,1.3,0.009
5,44,,0.003,0.061,1.2,0.009
6,46,,0.003,0.060,1.1,0.009
7,47,,0.003,0.066,1.5,0.009
8,48,,0.003,0.070,1.9,0.010
9,48,,0.003,0.073,1.7,0.010
10,52,,0.003,0.075,1.9,0.011
11,61,,0.004,0.082,2.1,0.012
12,69,,0.004,0.086,2.0,0.012
13,71,,0.004,0.081,1.6,0.013
14,64,,0.004,0.061,0.9,0.012
15,66,,0.005,0.056,0.6,0.012
16,67,,0.006,0.044,0.4,0.010
17,63,,0.004,0.047,0.5,0.011
18,62,,0.003,0.044,0.4,0.010
19,56,,0.002,0.046,0.5,0.009
20,61,,0.002,0.050,0.6,0.009
21,74,,0.003,0.047,0.6,0.008
22,78,,0.004,0.044,0.7,0.008
23,74,,0.003,0.043,0.7,0.008
0,75,,0.003,0.044,0.8,0.008
1,66,,0.005,0.039,0.7,0.008
2,68,,0.006,0.036,0.7,0.007
3,55,,0.007,0.034,0.6,0.007
4,50,,0.012,0.026,0.5,0.008
5,38,,0.012,0.026,0.5,0.008
6,32,,0.008,0.030,0.5,0.007
7,36,,0.003,0.038,0.6,0.007
8,35,,0.003,0.039,0.6,0.007
9,34,,0.003,0.044,0.7,0.007
10,41,,0.005,0.044,0.7,0.008
11,49,,0.005,0.046,0.8,0.008
12,50,,0.007,0.041,0.7,0.009
13,50,,0.008,0.041,0.7,0.010
14,56,,0.008,0.046,0.8,0.010
15,63,,0.010,0.041,0.6,0.009
16,61,,0.014,0.033,0.5,0.008
17,47,,0.013,0.033,0.4,0.007
18,39,,0.009,0.036,0.5,0.007
19,47,,0.007,0.039,0.5,0.007
20,32,,0.006,0.040,0.5,0.007
21,41,,0.007,0.036,0.5,0.007
22,38,,0.003,0.043,0.6,0.007
23,46,,0.003,0.044,0.7,0.007
0,42,,0.003,0.043,0.7,0.007
1,48,,0.003,0.043,0.7,0.007
2,47,,0.003,0.043,0.7,0.007
3,45,,0.003,0.041,0.8,0.007
4,51,,0.003,0.042,0.9,0.007
5,50,,0.003,0.042,1.0,0.007
6,49,,0.003,0.045,1.1,0.007
7,47,,0.003,0.044,1.0,0.007
8,45,,0.003,0.045,0.9,0.007
9,44,,0.003,0.044,1.0,0.007
10,49,,0.004,0.048,1.1,0.008
11,59,,0.004,0.052,1.2,0.009
12,56,,0.005,0.053,1.1,0.009
13,53,,0.006,0.046,0.9,0.009
14,42,,0.010,0.038,0.7,0.008
15,43,,0.013,0.033,0.5,0.007
16,32,,0.017,0.028,0.5,0.007
17,31,,0.020,0.025,0.5,0.007
18,33,,0.015,0.030,0.4,0.007
19,39,,0.011,0.033,0.5,0.007
20,39,,0.021,0.022,0.4,0.007
21,40,,0.012,0.031,0.5,0.007
22,36,,0.007,0.036,0.5,0.007
23,40,,0.004,0.042,0.6,0.007
0,37,,0.003,0.042,0.6,0.007
1,43,,0.003,0.045,0.7,0.007
2,39,,0.003,0.044,0.8,0.007
3,41,,0.003,0.046,0.9,0.007
4,38,,0.003,0.043,0.9,0.007
5,41,,0.003,0.042,0.8,0.007
6,46,,0.003,0.046,1.0,0.008
7,50,,0.003,0.043,1.0,0.008
8,47,,0.003,0.049,1.2,0.008
9,50,,0.003,0.057,1.4,0.008
10,66,,0.004,0.058,1.5,0.010
11,73,,0.004,0.059,1.4,0.010
12,60,,0.005,0.057,1.3,0.010
13,58,,0.007,0.049,1.0,0.012
14,58,,0.008,0.049,1.1,0.014
15,62,,0.012,0.044,0.9,0.014
16,55,,0.008,0.048,0.8,0.014
17,68,,0.005,0.055,0.8,0.013
18,95,,0.003,0.068,1.1,0.013
19,110,,0.003,0.069,1.1,0.013
20,106,,0.003,0.074,1.4,0.012
21,107,,0.003,0.073,1.4,0.012
22,102,,0.003,0.075,1.5,0.012
23,94,,0.003,0.076,1.6,0.012
0,87,,0.003,0.074,1.5,0.011
1,86,,0.003,0.079,1.7,0.012
2,79,,0.003,0.075,1.7,0.012
3,80,,0.003,0.069,1.5,0.011
4,73,,0.003,0.068,1.5,0.011
5,69,,0.003,0.067,1.6,0.011
6,68,,0.003,0.067,1.5,0.011
7,73,,0.003,0.066,1.6,0.011
8,70,,0.003,0.071,1.7,0.011
9,88,,0.003,0.073,1.9,0.012
10,103,,0.003,0.075,2.1,0.012
11,101,,0.003,0.072,1.8,0.012
12,93,,0.004,0.068,1.6,0.012
13,89,,0.003,0.066,1.3,0.012
14,79,,0.004,0.056,1.0,0.013
15,71,,0.004,0.055,0.9,0.013
16,84,,0.004,0.059,0.8,0.013
17,90,,0.003,0.064,0.9,0.014
18,100,,0.003,0.067,0.9,0.014
19,83,,0.002,0.055,0.7,0.015
20,85,,0.002,0.058,0.8,0.015
21,92,,0.003,0.058,0.8,0.013
22,76,,0.006,0.045,0.6,0.011
23,62,,0.007,0.041,0.7,0.010
0,59,,0.002,0.049,0.7,0.011
1,68,,0.002,0.055,0.8,0.011
2,72,,0.002,0.061,1.0,0.011
3,71,,0.002,0.056,0.9,0.011
4,67,,0.002,0.053,0.8,0.011
5,61,,0.002,0.046,0.7,0.010
6,66,,0.002,0.046,0.7,0.010
7,68,,0.007,0.039,0.8,0.009
8,79,,0.008,0.040,1.0,0.010
9,92,,0.005,0.044,1.0,0.010
10,94,,0.004,0.046,1.2,0.010
11,122,,0.009,0.034,1.0,0.011
12,109,,0.015,0.026,1.0,0.012
13,104,,0.017,0.022,1.0,0.012
14,,,,,,
15,,,,,,
16,62,,0.024,0.018,0.4,0.008
17,33,,0.023,0.019,0.3,0.007
18,21,,0.022,0.020,0.2,0.006
19,19,,0.021,0.019,0.2,0.005
20,26,,0.022,0.017,0.2,0.005
21,30,,0.023,0.016,0.2,0.005
22,28,,0.023,0.016,0.2,0.005
23,31,,0.023,0.016,0.2,0.005
0,24,,0.024,0.015,0.2,0.004
1,23,,0.026,0.012,0.2,0.004
2,21,,0.030,0.009,0.1,0.004
3,20,,0.030,0.008,0.1,0.004
4,21,,0.030,0.009,0.1,0.004
5,15,,0.028,0.010,0.2,0.004
6,16,,0.024,0.014,0.2,0.004
7,20,,0.018,0.020,0.2,0.005
8,21,,0.017,0.020,0.2,0.005
9,24,,0.017,0.020,0.2,0.004
10,31,,0.017,0.020,0.3,0.005
11,32,,0.021,0.017,0.3,0.005
12,25,,0.025,0.015,0.5,0.005
13,25,,0.028,0.013,0.5,0.005
14,23,,0.030,0.012,0.2,0.004
15,21,,0.031,0.011,0.2,0.004
16,20,,0.031,0.012,0.1,0.004
17,20,,0.029,0.014,0.1,0.003
18,14,,0.024,0.019,0.2,0.004
19,14,,0.025,0.018,0.2,0.004
20,18,,0.020,0.023,0.2,0.004
21,15,,0.020,0.022,0.2,0.004
22,19,,0.021,0.020,0.2,0.004
23,21,,0.021,0.021,0.2,0.005
0,17,,0.023,0.019,0.2,0.005
1,19,,0.027,0.014,0.2,0.005
2,14,,0.031,0.011,0.2,0.005
3,15,,0.028,0.013,0.2,0.005
4,16,,0.020,0.020,0.3,0.005
5,18,,0.005,0.038,0.4,0.005
6,23,,0.004,0.041,0.5,0.005
7,25,,0.004,0.041,0.4,0.005
8,22,,0.003,0.045,0.5,0.005
9,29,,0.003,0.049,0.5,0.006
10,28,,0.006,0.042,0.6,0.006
11,28,,0.008,0.038,0.5,0.006
12,30,,0.007,0.045,0.7,0.007
13,37,,0.008,0.042,0.6,0.008
14,35,,0.014,0.033,0.5,0.009
15,42,,0.011,0.038,0.6,0.009
16,40,,0.012,0.037,0.6,0.009
