날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
1,40,34,0.002,0.042,0.7,0.005
2,46,33,0.002,0.042,0.7,0.005
3,47,33,0.002,0.038,0.7,0.005
4,41,30,0.002,0.035,0.7,0.005
5,45,26,0.002,0.031,0.7,0.005
6,41,29,0.002,0.028,0.6,0.005
7,46,25,0.002,0.026,0.6,0.005
8,66,23,0.003,0.025,0.6,0.005
9,54,24,0.005,0.026,0.6,0.005
10,56,23,0.007,0.028,0.7,0.005
11,49,24,0.008,0.032,0.7,0.005
12,49,20,0.019,0.026,0.6,0.005
13,43,22,0.022,0.032,0.6,0.005
14,52,24,0.024,0.032,0.6,0.005
15,47,36,0.027,0.035,0.5,0.005
16,52,33,0.022,0.040,0.6,0.005
17,57,32,0.018,0.047,0.6,0.005
18,69,31,0.010,0.052,0.6,0.005
19,55,31,0.006,0.055,0.6,0.005
20,49,25,0.003,0.054,0.8,0.005
21,61,42,0.002,0.053,0.8,0.005
22,72,45,0.002,0.057,0.8,0.006
23,74,53,0.002,0.052,0.9,0.006
0,55,34,0.002,0.045,0.9,0.005
1,49,36,0.002,0.041,0.8,0.005
2,44,29,0.002,0.036,0.7,0.005
3,33,24,0.004,0.028,0.6,0.005
4,39,23,0.004,0.029,0.6,0.005
5,37,25,0.006,0.023,0.6,0.005
6,36,21,0.002,0.026,0.7,0.005
7,46,27,0.002,0.026,0.6,0.005
8,47,22,0.003,0.024,0.6,0.005
9,42,22,0.005,0.020,0.6,0.005
10,35,16,0.007,0.019,0.6,0.005
11,34,19,0.007,0.024,0.6,0.005
12,37,25,0.006,0.025,0.6,0.005
13,32,17,0.009,0.025,0.5,0.005
14,25,11,0.012,0.033,0.5,0.005
15,20,6,0.015,0.026,0.5,0.005
16,23,10,0.014,0.026,0.4,0.005
17,24,18,0.012,0.028,0.4,0.005
18,20,13,0.013,0.027,0.5,0.005
19,22,18,0.010,0.030,0.5,0.005
20,20,15,0.005,0.033,0.6,0.005
21,21,,0.003,0.034,0.7,0.005
22,31,17,0.002,0.029,0.6,0.005
23,21,20,0.004,0.022,0.6,0.005
0,28,11,0.006,0.014,0.4,0.005
1,19,14,0.006,0.012,0.4,0.005
2,21,10,0.010,0.007,0.4,0.005
3,24,11,0.011,0.005,0.3,0.005
4,20,9,0.015,0.003,0.3,0.005
5,16,5,0.019,0.004,0.3,0.005
6,7,5,0.021,0.007,0.4,0.005
7,11,4,0.021,0.009,0.4,0.005
8,4,7,0.020,0.011,0.3,0.004
9,1,1,0.019,0.012,0.3,0.005
10,1,1,0.013,0.017,0.4,0.005
11,12,5,0.013,0.016,0.4,0.005
12,13,7,0.020,0.011,0.4,0.005
13,7,7,0.025,0.012,0.4,0.005
14,20,13,0.031,0.012,0.3,0.005
15,13,12,0.043,0.007,0.3,0.005
16,11,3,0.041,0.009,0.3,0.005
17,13,5,0.041,0.011,0.3,0.005
18,15,3,0.033,0.016,0.3,0.005
19,22,12,0.026,0.020,0.3,0.005
20,24,10,0.022,0.022,0.4,0.005
21,41,16,0.019,0.025,0.4,0.005
22,38,12,0.006,0.038,0.5,0.005
23,34,26,0.003,0.040,0.6,0.005
0,36,21,0.003,0.040,0.6,0.005
1,34,20,0.010,0.031,0.5,0.005
2,29,16,0.008,0.028,0.5,0.005
3,33,15,0.027,0.014,0.4,0.005
4,30,18,0.029,0.011,0.4,0.005
5,38,20,0.026,0.013,0.4,0.005
6,39,22,0.011,0.026,0.5,0.005
7,36,19,0.004,0.035,0.6,0.005
8,38,21,0.004,0.033,0.7,0.005
9,42,24,0.008,0.032,0.6,0.005
10,29,6,0.014,0.028,0.6,0.005
11,37,21,0.018,0.029,0.5,0.005
12,41,11,0.023,0.026,0.5,0.005
13,,,,,,
14,,,,,,
15,,,,,,
16,,,,,,
17,,,,,,
18,,,,,,
19,,,,,,
20,,,,,,
21,,,,,,
22,,,,,,
23,,,,,,
0,,,,,,
1,,,,,,
2,,,,,,
3,,,,,,
4,,,,,,
5,,,,,,
6,,,,,,
7,,,,,,
8,,,,,,
9,,,,,,
10,,,,,,
11,,,,,,
12,,,,,,
13,,,,,,
14,,,,,,
15,,,,,,
16,,,,,,
17,,,,,,
18,,,,,,
19,,,,,,
20,,,,,,
21,,,,,,
22,,,,,,
23,,,,,,
0,,,,,,
1,,,,,,
2,,,,,,
3,,,,,,
4,,,,,,
5,,,,,,
6,,,,,,
7,,,,,,
8,,,,,,
9,,,,,,
10,,,,,,
11,,,,,,
12,,,,,,
13,,,,,,
14,,,,,,
15,,,,,,
16,,,,,,
17,,,,,,
18,,,,,,
19,,,,,,
20,,,,,,
21,,,,,,
22,,,,,,
23,,,,,,
0,,,,,,
1,,,,,,
2,,,,,,
3,,,,,,
4,,,,,,
5,,,,,,
6,,,,,,
7,,,,,,
8,,,,,,
9,,,,,,
10,,,,,,
11,,,,,,
12,,,,,,
13,,,,,,
14,,,,,,
15,,,,,,
16,,,,,,
17,,,,,,
18,,,,,,
19,,,,,,
20,,,,,,
21,,,,,,
22,,,,,,
23,,,,,,
0,,,,,,
1,,,,,,
2,,,,,,
3,,,,,,
4,,,,,,
5,,,,,,
6,,,,,,
7,,,,,,
8,,,,,,
