날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
1,45,31,0.002,0.075,0.5,0.004
2,46,34,0.002,0.074,0.7,0.004
3,46,31,0.002,0.066,0.8,0.004
4,39,31,0.002,0.059,0.8,0.004
5,45,31,0.002,0.064,0.8,0.004
6,42,31,0.002,0.062,0.8,0.004
7,47,29,0.003,0.063,0.8,0.004
8,49,35,0.005,0.065,0.7,0.005
9,51,33,0.008,0.068,0.7,0.005
10,44,34,0.022,0.061,0.6,0.006
11,39,26,0.047,0.038,0.4,0.006
12,47,38,0.063,0.045,0.5,0.008
13,66,39,0.077,0.037,0.5,0.010
14,41,29,0.073,0.023,0.3,0.008
15,29,24,0.070,0.025,0.3,0.008
16,38,25,0.064,0.029,0.3,0.009
17,34,23,0.061,0.023,0.2,0.006
18,26,22,0.058,0.024,0.2,0.005
19,21,10,0.053,0.023,0.2,0.004
20,19,17,0.047,0.028,0.2,0.004
21,19,11,0.040,0.030,0.3,0.004
22,34,20,0.033,0.035,0.3,0.004
23,39,21,0.020,0.045,0.3,0.004
0,36,20,0.026,0.040,0.3,0.004
1,34,15,0.031,0.032,0.3,0.004
2,38,30,0.023,0.036,0.4,0.005
3,35,34,0.029,0.027,0.4,0.005
4,32,29,0.016,0.035,0.4,0.005
5,31,24,0.010,0.037,0.4,0.004
6,30,20,0.004,0.044,0.5,0.004
7,29,20,0.003,0.048,0.6,0.004
8,31,21,0.005,0.051,0.6,0.004
9,36,24,0.008,0.058,0.7,0.005
10,37,18,0.019,0.056,0.6,0.005
11,37,26,0.027,0.047,0.5,0.005
12,34,23,0.032,0.046,0.5,0.006
13,41,31,0.041,0.038,0.4,0.006
14,44,25,0.048,0.038,0.4,0.007
15,38,25,0.062,0.024,0.3,0.006
16,40,30,0.054,0.028,0.3,0.007
17,35,24,0.052,0.022,0.3,0.008
18,30,21,0.049,0.021,0.2,0.006
19,37,23,0.044,0.023,0.2,0.005
20,27,19,0.044,0.022,0.3,0.006
21,30,28,0.036,0.029,0.3,0.005
22,45,26,0.021,0.042,0.4,0.005
23,47,29,0.015,0.042,0.4,0.004
0,44,28,0.006,0.047,0.5,0.004
1,36,31,0.003,0.044,0.5,0.004
2,34,33,0.011,0.031,0.4,0.004
3,37,32,0.019,0.019,0.4,0.004
4,30,29,0.021,0.014,0.4,0.003
5,34,26,0.023,0.014,0.4,0.003
6,25,22,0.018,0.022,0.3,0.004
7,29,18,0.023,0.022,0.4,0.003
8,21,,0.023,0.023,0.3,0.003
9,31,24,0.022,0.026,0.4,0.003
10,31,24,0.023,0.028,0.4,0.003
11,20,15,0.031,0.025,0.4,0.003
12,19,16,0.029,0.026,0.4,0.003
13,25,18,0.029,0.027,0.4,0.003
14,19,,0.028,0.027,0.4,0.003
15,18,13,0.023,0.029,0.4,0.003
16,8,,0.028,0.026,0.3,0.003
17,10,6,0.026,0.029,0.4,0.003
18,8,,0.028,0.026,0.4,0.003
19,14,10,0.024,0.028,0.4,0.003
20,14,13,0.021,0.028,0.4,0.003
21,17,9,0.005,0.046,0.4,0.003
22,24,14,0.013,0.037,0.4,0.003
23,25,15,0.018,0.029,0.4,0.003
0,32,15,0.019,0.028,0.3,0.003
1,26,14,0.014,0.032,0.4,0.003
2,30,26,0.017,0.025,0.4,0.004
3,30,21,0.015,0.024,0.3,0.004
4,36,26,0.010,0.026,0.4,0.004
5,36,29,0.012,0.022,0.3,0.004
6,38,26,0.008,0.027,0.3,0.004
7,39,24,0.010,0.028,0.3,0.004
8,39,23,0.008,0.036,0.4,0.004
9,44,22,0.020,0.030,0.3,0.005
