날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
1,37,21,0.003,0.043,0.8,0.006
2,43,21,0.003,0.042,0.8,0.006
3,38,21,0.003,0.043,0.9,0.006
4,38,20,0.003,0.041,0.9,0.006
5,40,24,0.003,0.039,0.9,0.006
6,39,17,0.003,0.038,0.8,0.006
7,38,23,0.003,0.037,0.8,0.006
8,42,22,0.003,0.036,0.7,0.006
9,39,21,0.005,0.036,0.7,0.006
10,38,23,0.007,0.035,0.7,0.006
11,42,20,0.008,0.035,0.7,0.006
12,39,19,0.011,0.033,0.7,0.007
13,32,17,0.013,0.034,0.7,0.007
14,33,17,0.014,0.033,0.7,0.006
15,26,14,0.015,0.032,0.6,0.006
16,25,13,0.014,0.033,0.6,0.006
17,29,12,0.009,0.039,0.7,0.006
18,34,16,0.003,0.046,0.7,0.006
19,43,23,0.002,0.047,0.8,0.007
20,38,18,0.003,0.049,0.8,0.007
21,42,23,0.003,0.051,0.9,0.007
22,53,21,0.003,0.045,0.8,0.006
23,46,21,0.003,0.046,0.8,0.006
0,47,22,0.003,0.046,0.8,0.007
1,48,31,0.003,0.048,0.9,0.007
2,39,26,0.003,0.050,1.0,0.007
3,43,32,0.003,0.046,0.9,0.007
4,38,23,0.003,0.045,0.9,0.007
5,38,22,0.003,0.044,0.9,0.006
6,37,25,0.002,0.044,0.9,0.006
7,39,21,0.003,0.048,1.0,0.007
8,37,20,0.003,0.054,1.1,0.006
9,39,18,0.003,0.062,1.3,0.007
10,43,24,0.009,0.040,0.8,0.006
11,36,16,0.012,0.036,0.8,0.007
12,31,12,0.015,0.035,0.7,0.007
13,31,15,0.017,0.034,0.7,0.008
14,47,22,0.033,0.020,0.7,0.007
15,38,17,0.036,0.019,0.7,0.007
16,36,17,0.036,0.019,0.8,0.007
17,44,24,0.032,0.024,0.8,0.007
18,42,24,0.024,0.032,0.8,0.008
19,56,25,0.010,0.047,0.9,0.008
20,70,30,0.006,0.051,0.9,0.008
21,58,26,0.011,0.043,0.9,0.007
22,62,24,0.005,0.048,0.9,0.007
23,65,28,0.005,0.047,0.9,0.007
0,63,28,0.008,0.042,0.9,0.007
1,62,34,0.004,0.048,1.1,0.007
2,65,41,0.002,0.047,1.2,0.006
3,59,39,0.002,0.042,1.2,0.006
4,53,34,0.003,0.035,1.1,0.005
5,54,32,0.003,0.035,1.0,0.005
6,49,31,0.002,0.041,1.2,0.006
7,50,28,0.002,0.047,1.3,0.006
8,55,31,0.003,0.058,1.6,0.007
9,64,33,0.003,0.059,1.7,0.007
10,72,44,0.003,0.069,1.9,0.008
11,79,42,0.006,0.063,1.4,0.008
12,69,40,0.017,0.049,1.1,0.009
13,74,32,0.036,0.031,0.9,0.010
14,84,39,0.046,0.024,0.9,0.009
15,68,34,0.048,0.024,0.9,0.009
16,65,34,0.059,0.020,0.8,0.009
17,66,33,0.052,0.030,0.9,0.009
18,71,35,0.032,0.048,1.0,0.009
19,67,36,0.010,0.065,1.1,0.009
20,66,34,0.012,0.058,1.0,0.008
21,76,32,0.022,0.043,0.9,0.008
22,88,33,0.010,0.054,1.0,0.008
23,78,36,0.003,0.067,1.3,0.008
0,73,37,0.003,0.073,1.5,0.007
1,78,49,0.003,0.072,1.6,0.007
2,75,56,0.003,0.068,1.6,0.007
3,78,51,0.003,0.063,1.5,0.007
4,68,48,0.003,0.058,1.4,0.007
5,73,47,0.002,0.052,1.2,0.007
6,69,44,0.002,0.053,1.3,0.007
7,75,50,0.002,0.054,1.3,0.007
8,71,43,0.003,0.053,1.4,0.007
9,79,46,0.003,0.051,1.4,0.007
10,98,48,0.006,0.043,1.2,0.007
11,105,53,0.007,0.055,1.4,0.008
12,99,49,0.013,0.060,1.4,0.010
13,71,29,0.024,0.046,1.1,0.013
14,69,41,0.016,0.059,1.1,0.010
15,73,38,0.016,0.058,1.1,0.012
16,60,34,0.021,0.058,1.0,0.013
17,72,36,0.020,0.073,1.1,0.013
18,84,45,0.014,0.076,1.1,0.015
19,60,30,0.010,0.076,1.0,0.014
20,71,39,0.004,0.080,1.1,0.012
21,90,45,0.017,0.062,1.1,0.010
22,97,67,0.019,0.058,1.1,0.009
23,88,60,0.003,0.082,1.4,0.010
0,89,59,0.003,0.083,1.5,0.010
1,82,62,0.003,0.076,1.4,0.009
2,81,67,0.003,0.080,1.7,0.009
3,84,62,0.003,0.075,1.6,0.009
4,86,59,0.003,0.068,1.5,0.009
5,81,53,0.002,0.061,1.3,0.008
6,76,49,0.002,0.058,1.3,0.008
7,69,48,0.003,0.062,1.4,0.008
8,70,45,0.003,0.069,1.6,0.008
9,107,48,0.003,0.073,2.3,0.008
10,113,50,0.004,0.078,1.8,0.009
11,101,54,0.010,0.063,1.2,0.009
12,65,33,0.014,0.062,1.1,0.009
13,55,27,0.031,0.045,1.0,0.009
14,60,30,0.045,0.030,0.9,0.007
15,49,25,0.051,0.021,0.8,0.007
16,46,19,0.056,0.019,0.8,0.007
17,44,22,0.044,0.026,0.8,0.007
18,49,27,0.032,0.035,0.9,0.006
19,52,27,0.011,0.051,1.0,0.006
20,54,27,0.005,0.059,1.1,0.007
21,64,34,0.015,0.047,1.0,0.006
22,77,34,0.004,0.060,1.2,0.007
23,72,46,0.004,0.059,1.1,0.006
0,68,46,0.002,0.061,1.2,0.006
1,61,40,0.002,0.054,1.3,0.006
2,61,43,0.008,0.043,1.1,0.006
3,51,39,0.017,0.030,0.9,0.007
4,53,36,0.019,0.028,0.9,0.006
5,48,34,0.015,0.032,0.9,0.006
6,45,28,0.011,0.037,0.9,0.006
7,42,26,0.007,0.044,0.9,0.006
8,47,27,0.003,0.054,1.0,0.006
9,46,29,0.004,0.055,1.1,0.006
10,67,41,0.012,0.044,1.1,0.006
11,73,50,0.018,0.037,1.1,0.006
12,66,45,0.028,0.028,1.0,0.006
13,50,31,0.031,0.027,0.9,0.005
14,61,38,0.030,0.027,0.9,0.005
15,46,27,0.024,0.029,0.9,0.005
16,40,18,0.022,0.029,0.8,0.005
17,34,20,0.015,0.034,0.8,0.005
18,36,18,0.016,0.031,0.8,0.005
19,34,18,0.014,0.033,0.9,0.005
20,42,22,0.013,0.034,0.9,0.005
21,37,22,0.013,0.032,0.8,0.005
22,33,23,0.014,0.031,0.8,0.005
23,34,18,0.015,0.028,0.7,0.005
0,27,16,0.012,0.032,0.7,0.005
1,11,7,0.010,0.033,0.8,0.005
2,18,15,0.027,0.014,0.7,0.005
3,19,14,0.030,0.011,0.7,0.005
4,14,10,0.031,0.011,0.7,0.005
5,8,5,0.032,0.010,0.7,0.005
6,13,11,0.025,0.017,0.7,0.005
7,10,8,0.014,0.029,0.7,0.005
8,11,8,0.011,0.032,0.7,0.005
9,12,7,0.010,0.035,0.8,0.005
10,11,11,0.011,0.034,0.8,0.005
11,17,7,0.009,0.037,0.9,0.005
12,16,10,0.011,0.033,0.9,0.005
13,10,6,0.012,0.032,0.9,0.005
14,11,7,0.010,0.033,0.8,0.005
15,12,9,0.009,0.034,0.8,0.005
16,12,6,0.006,0.038,0.8,0.005
17,11,7,0.008,0.034,0.8,0.005
18,7,2,0.007,0.035,0.8,0.005
19,5,4,0.008,0.033,0.8,0.005
20,8,5,0.011,0.029,0.8,0.005
21,8,5,0.011,0.029,0.8,0.005
22,9,3,0.010,0.030,0.7,0.005
23,4,2,0.009,0.030,0.7,0.005
0,3,3,0.010,0.029,0.7,0.005
1,6,1,0.013,0.028,0.7,0.005
2,1,2,0.027,0.012,0.7,0.005
3,4,1,0.029,0.009,0.7,0.005
4,3,2,0.029,0.009,0.7,0.005
