날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
1,18,9,0.022,0.014,0.2,0.003
2,20,15,0.025,0.010,0.2,0.002
3,18,11,0.027,0.007,0.2,0.003
4,18,11,0.026,0.007,0.2,0.003
5,,,,,,
6,,,,,,
7,,,,,,
8,,,,,,
9,,,,,,
10,,,,,,
11,,,,,,
12,22,13,0.023,0.017,0.2,0.002
13,24,15,0.028,0.015,0.2,0.002
14,27,23,0.031,0.016,0.2,0.002
15,28,18,0.026,0.020,0.2,0.002
16,25,17,0.028,0.017,0.2,0.002
17,24,18,0.027,0.019,0.2,0.003
18,28,18,0.019,0.027,0.3,0.003
19,29,18,0.012,0.035,0.3,0.003
20,31,18,0.009,0.039,0.3,0.003
21,31,18,0.024,0.019,0.3,0.002
22,31,17,0.015,0.028,0.3,0.002
23,29,17,0.028,0.014,0.2,0.002
0,28,15,0.021,0.020,0.3,0.002
1,29,18,0.018,0.022,0.3,0.002
2,29,17,0.014,0.025,0.3,0.002
3,27,18,0.007,0.033,0.4,0.002
4,28,18,0.015,0.025,0.3,0.002
5,28,14,0.011,0.028,0.3,0.002
6,29,13,0.003,0.040,0.4,0.003
7,36,18,0.002,0.045,0.5,0.003
8,40,20,0.002,0.047,0.6,0.003
9,41,21,0.004,0.048,0.7,0.004
10,47,29,0.005,0.049,0.8,0.004
11,47,31,0.008,0.048,0.6,0.003
12,37,26,0.010,0.045,0.5,0.003
13,38,22,0.010,0.045,0.5,0.003
14,39,27,0.011,0.043,0.4,0.003
15,41,27,0.013,0.044,0.4,0.004
16,46,28,0.016,0.042,0.3,0.004
17,40,27,0.014,0.042,0.3,0.004
18,36,21,0.006,0.050,0.4,0.004
19,34,22,0.003,0.055,0.5,0.004
20,36,23,0.002,0.055,0.5,0.004
21,34,24,0.002,0.052,0.5,0.006
22,28,21,0.002,0.052,0.5,0.006
23,28,18,0.002,0.053,0.5,0.006
0,28,21,0.001,0.053,0.6,0.005
1,29,22,0.002,0.052,0.6,0.005
2,28,20,0.010,0.038,0.4,0.004
3,26,22,0.011,0.039,0.4,0.004
4,,,,,,
5,,,,,,
6,,,,,,
7,,,,,,
8,,,,,,
9,,,,,,
10,,,,,,
11,,,,,,
12,,,,,,
13,,,,,,
14,59,42,0.027,0.031,0.5,0.005
15,50,34,0.035,0.024,0.4,0.004
16,43,29,0.040,0.021,0.4,0.004
17,43,24,0.036,0.027,0.4,0.004
18,44,25,0.021,0.044,0.4,0.004
19,45,26,0.005,0.064,0.6,0.004
20,50,28,0.004,0.068,0.6,0.004
21,50,30,0.002,0.069,0.7,0.004
22,47,28,0.002,0.066,0.6,0.005
23,47,27,0.002,0.065,0.6,0.006
0,51,32,0.009,0.053,0.5,0.005
1,46,30,0.015,0.043,0.5,0.005
2,53,33,0.017,0.042,0.5,0.005
3,54,37,0.023,0.034,0.5,0.005
4,55,36,0.019,0.037,0.5,0.005
5,51,34,0.003,0.057,0.6,0.004
6,50,34,0.002,0.058,0.6,0.004
7,47,31,0.002,0.061,0.7,0.004
8,51,32,0.002,0.063,0.8,0.004
9,58,35,0.003,0.067,0.9,0.005
10,63,40,0.004,0.068,0.9,0.005
11,67,45,0.015,0.052,0.7,0.005
12,62,42,0.019,0.049,0.6,0.005
13,65,44,0.025,0.041,0.6,0.005
14,64,42,0.021,0.047,0.6,0.005
15,60,38,0.017,0.052,0.5,0.004
16,57,36,0.028,0.043,0.5,0.006
17,59,37,0.030,0.042,0.5,0.005
18,60,37,0.022,0.051,0.5,0.004
19,58,38,0.025,0.049,0.5,0.004
20,61,40,0.027,0.047,0.6,0.004
21,64,41,0.029,0.044,0.6,0.005
22,68,45,0.019,0.055,0.6,0.005
23,70,45,0.023,0.053,0.6,0.005
0,68,45,0.025,0.052,0.6,0.005
1,70,48,0.034,0.036,0.5,0.004
2,66,47,0.044,0.023,0.5,0.004
3,62,39,0.048,0.018,0.5,0.004
4,59,40,0.043,0.019,0.5,0.004
5,54,35,0.040,0.021,0.4,0.004
6,48,33,0.030,0.035,0.4,0.004
7,45,29,0.026,0.037,0.4,0.003
8,51,31,0.011,0.055,0.5,0.004
9,61,30,0.009,0.060,0.5,0.004
10,60,31,0.016,0.051,0.5,0.005
11,55,32,0.024,0.045,0.5,0.006
