날짜,PM10,PM2.5,오 존,이산화질소,일산화탄소,아황산가스
10,26,13,0.006,0.034,0.5,0.003
11,23,5,0.013,0.032,0.5,0.003
12,20,11,0.024,0.032,0.4,0.003
13,30,18,0.047,0.029,0.4,0.003
14,30,19,0.083,0.020,0.4,0.003
15,36,26,0.064,0.030,0.4,0.004
16,27,18,0.054,0.025,0.4,0.004
17,18,11,0.034,0.026,0.3,0.003
18,19,12,0.025,0.027,0.4,0.003
19,26,15,0.022,0.026,0.4,0.003
20,24,14,0.020,0.030,0.4,0.003
21,18,9,0.014,0.035,0.4,0.003
22,19,13,0.016,0.034,0.4,0.003
23,17,13,0.021,0.029,0.4,0.003
0,15,10,0.023,0.025,0.4,0.003
1,18,11,0.022,0.024,0.4,0.003
2,21,14,0.026,0.018,0.4,0.003
3,25,16,0.032,0.013,0.3,0.003
4,23,16,0.035,0.012,0.3,0.003
5,24,18,0.033,0.012,0.4,0.003
6,25,17,0.034,0.013,0.4,0.003
7,28,20,0.018,0.022,0.4,0.003
8,38,27,0.004,0.037,0.6,0.003
9,36,27,0.007,0.034,0.6,0.003
10,27,20,0.015,0.030,0.6,0.002
11,24,15,0.011,0.030,0.6,0.003
12,21,14,0.012,0.026,0.5,0.003
13,12,12,0.018,0.022,0.5,0.003
14,20,14,0.028,0.024,0.4,0.002
15,25,22,0.028,0.024,0.4,0.003
16,20,14,0.020,0.029,0.4,0.003
17,15,12,0.020,0.028,0.4,0.003
18,14,9,0.013,0.029,0.4,0.003
19,11,9,0.009,0.023,0.4,0.003
20,14,9,0.005,0.026,0.5,0.003
21,12,6,0.007,0.021,0.4,0.002
22,8,4,0.008,0.017,0.3,0.003
23,6,4,0.007,0.019,0.4,0.003
0,6,3,0.009,0.018,0.3,0.003
1,5,2,0.017,0.010,0.3,0.002
2,4,2,0.019,0.009,0.3,0.002
3,3,2,0.021,0.008,0.3,0.002
4,3,1,0.021,0.008,0.2,0.002
5,3,1,0.018,0.010,0.2,0.002
6,3,1,0.014,0.014,0.2,0.002
7,3,1,0.009,0.020,0.3,0.002
8,5,1,0.009,0.022,0.3,0.002
9,6,2,0.011,0.019,0.3,0.002
10,8,2,0.011,0.021,0.4,0.002
11,11,1,0.012,0.021,0.5,0.002
12,10,2,0.018,0.015,0.3,0.002
13,10,4,0.020,0.018,0.4,0.003
14,7,3,0.021,0.015,0.3,0.003
15,7,5,0.022,0.018,0.3,0.002
16,6,3,0.020,0.020,0.3,0.002
17,7,2,0.020,0.020,0.3,0.003
18,7,3,0.014,0.026,0.4,0.002
19,7,3,0.013,0.022,0.4,0.003
20,10,6,0.012,0.026,0.3,0.003
21,11,7,0.015,0.021,0.3,0.002
22,6,3,0.015,0.022,0.3,0.002
23,7,4,0.017,0.020,0.3,0.002
0,5,2,0.017,0.020,0.3,0.002
1,7,4,0.022,0.013,0.3,0.002
2,5,1,0.026,0.009,0.2,0.002
3,12,1,0.027,0.009,0.2,0.002
4,4,1,0.028,0.008,0.2,0.002
5,3,1,0.026,0.008,0.2,0.002
6,3,1,0.021,0.012,0.2,0.002
7,3,2,0.021,0.015,0.2,0.002
8,4,1,0.020,0.015,0.2,0.002
9,7,1,0.022,0.015,0.3,0.002
10,5,1,0.024,0.014,0.3,0.003
11,6,1,0.029,0.013,0.3,0.002
12,7,2,0.033,0.014,0.3,0.002
13,8,3,0.034,0.018,0.3,0.002
14,8,5,0.036,0.019,0.3,0.002
15,10,7,0.036,0.020,0.3,0.003
16,9,5,0.037,0.020,0.3,0.003
17,9,3,0.040,0.017,0.3,0.003
18,10,5,0.032,0.022,0.3,0.003
19,11,5,0.023,0.022,0.3,0.003
20,13,8,0.015,0.026,0.3,0.003
21,12,8,0.016,0.020,0.3,0.002
22,12,5,0.014,0.021,0.3,0.002
23,11,6,0.015,0.021,0.3,0.002
0,11,5,0.020,0.015,0.3,0.002
1,11,4,0.026,0.010,0.3,0.002
2,8,4,0.028,0.009,0.2,0.002
3,8,3,0.029,0.007,0.2,0.002
4,8,3,0.028,0.009,0.2,0.002
5,7,3,0.026,0.009,0.2,0.002
6,9,4,0.022,0.013,0.2,0.002
7,9,3,0.019,0.015,0.2,0.002
8,8,3,0.018,0.017,0.3,0.002
9,9,4,0.022,0.015,0.2,0.002
10,9,2,0.023,0.015,0.3,0.002
11,11,4,0.026,0.015,0.3,0.002
12,11,6,0.033,0.015,0.3,0.003
13,12,4,0.038,0.014,0.3,0.003
14,11,6,0.042,0.016,0.3,0.003
15,11,10,0.045,0.017,0.3,0.003
16,12,6,0.045,0.019,0.3,0.003
17,12,7,0.043,0.022,0.3,0.003
18,13,7,0.037,0.022,0.3,0.002
19,14,8,0.038,0.025,0.3,0.002
20,15,9,0.039,0.030,0.4,0.003
21,15,10,0.040,0.028,0.4,0.003
22,16,9,0.022,0.035,0.4,0.003
23,17,8,0.019,0.033,0.4,0.003
0,11,6,0.016,0.022,0.3,0.002
1,7,2,0.016,0.017,0.3,0.002
2,9,6,0.018,0.009,0.2,0.002
3,8,3,0.019,0.007,0.2,0.002
4,8,4,0.021,0.006,0.2,0.002
5,6,4,0.017,0.009,0.2,0.002
6,8,4,0.015,0.012,0.2,0.002
7,7,4,0.008,0.020,0.3,0.002
8,8,4,0.009,0.020,0.3,0.002
9,9,3,0.008,0.021,0.4,0.002
10,10,4,0.008,0.021,0.4,0.002
11,11,5,0.007,0.022,0.4,0.002
12,11,5,0.008,0.021,0.4,0.002
13,15,6,0.008,0.022,0.4,0.002
14,15,6,0.006,0.024,0.3,0.002
15,10,5,0.007,0.021,0.4,0.002
16,9,4,0.006,0.022,0.4,0.003
17,9,6,0.006,0.021,0.4,0.002
18,8,4,0.005,0.021,0.4,0.002
19,10,5,0.004,0.021,0.4,0.002
20,11,8,0.002,0.022,0.4,0.003
21,11,7,0.002,0.022,0.4,0.002
22,9,5,0.002,0.022,0.4,0.002
23,8,4,0.002,0.021,0.4,0.002
0,8,4,0.002,0.022,0.4,0.002
1,7,4,0.002,0.020,0.4,0.002
2,6,3,0.002,0.020,0.4,0.002
3,3,4,0.003,0.018,0.3,0.002
4,4,2,0.005,0.015,0.3,0.002
5,5,3,0.004,0.014,0.4,0.002
6,5,2,0.002,0.017,0.3,0.002
7,8,5,0.002,0.021,0.5,0.003
8,9,4,0.003,0.019,0.4,0.003
9,11,5,0.002,0.022,0.5,0.003
10,16,7,0.003,0.023,0.7,0.003
11,19,9,0.003,0.024,0.7,0.003
12,19,8,0.003,0.023,0.6,0.003
13,22,12,0.004,0.029,0.7,0.003
14,26,14,0.004,0.033,0.7,0.004
15,30,15,0.005,0.038,0.6,0.003
16,31,17,0.007,0.038,0.5,0.003
17,36,20,0.006,0.045,0.6,0.003
18,45,20,0.006,0.047,0.6,0.003
19,36,21,0.004,0.049,0.7,0.003
20,46,28,0.003,0.050,0.9,0.003
21,50,32,0.002,0.050,0.8,0.003
22,46,29,0.002,0.048,0.7,0.003
23,46,28,0.002,0.046,0.7,0.003
0,48,30,0.002,0.044,0.7,0.003
1,49,28,0.002,0.040,0.7,0.003
2,45,28,0.002,0.037,0.8,0.003
3,44,27,0.002,0.032,0.7,0.003
4,39,24,0.002,0.028,0.6,0.002
5,39,24,0.002,0.027,0.6,0.003
6,38,23,0.002,0.023,0.6,0.003
7,38,24,0.002,0.026,0.7,0.003
8,40,25,0.002,0.029,0.8,0.003
9,42,26,0.002,0.032,0.9,0.004
10,39,22,0.002,0.028,0.8,0.003
11,43,19,0.003,0.031,0.7,0.004
12,37,18,0.007,0.027,0.5,0.004
13,39,24,0.018,0.025,0.4,0.005
14,37,21,0.020,0.019,0.3,0.004
15,33,16,0.019,0.020,0.3,0.004
16,34,18,0.018,0.019,0.3,0.004
17,33,13,0.016,0.021,0.3,0.004
18,32,16,0.009,0.020,0.3,0.004
19,32,19,0.003,0.020,0.3,0.004
20,28,13,0.002,0.018,0.3,0.004
21,32,13,0.002,0.020,0.3,0.004
22,31,13,0.002,0.020,0.3,0.003
23,30,10,0.002,0.022,0.3,0.005
0,30,13,0.002,0.022,0.4,0.005
1,31,11,0.002,0.018,0.3,0.004
2,32,13,0.002,0.017,0.4,0.004
3,35,16,0.002,0.017,0.6,0.003
4,33,14,0.002,0.017,0.5,0.003
5,36,14,0.002,0.019,0.4,0.003
6,39,17,0.002,0.020,0.4,0.004
7,37,15,0.003,0.020,0.5,0.003
8,40,19,0.003,0.023,0.3,0.004
9,42,24,0.003,0.021,0.3,0.004
10,46,26,0.005,0.018,0.3,0.004
11,47,30,0.006,0.019,0.3,0.004
12,36,21,0.008,0.017,0.4,0.004
13,34,19,0.010,0.018,0.4,0.004
14,33,21,0.014,0.017,0.3,0.004
15,28,20,0.011,0.019,0.3,0.004
16,25,17,0.010,0.017,0.3,0.004
17,23,13,0.008,0.019,0.3,0.004
18,23,14,0.006,0.019,0.2,0.003
19,23,10,0.005,0.020,0.3,0.004
20,21,12,0.004,0.021,0.2,0.003
21,21,14,0.002,0.022,0.3,0.004
22,19,11,0.002,0.021,0.3,0.004
23,21,12,0.002,0.021,0.3,0.004
0,20,10,0.002,0.019,0.3,0.004
1,19,8,0.002,0.018,0.3,0.005
2,20,11,0.002,0.020,0.3,0.005
3,21,15,0.002,0.016,0.3,0.005
4,24,16,0.003,0.014,0.2,0.004
5,23,15,0.005,0.011,0.2,0.004
6,21,14,0.004,0.012,0.2,0.004
7,21,13,0.003,0.013,0.2,0.003
8,22,13,0.003,0.014,0.3,0.003
9,25,13,0.004,0.016,0.3,0.003
10,24,13,0.005,0.019,0.4,0.003
11,27,15,0.007,0.019,0.4,0.003
12,23,14,0.012,0.016,0.3,0.003
13,24,16,0.016,0.014,0.3,0.003
14,14,9,0.017,0.014,0.3,0.003
15,17,10,0.024,0.015,0.3,0.003
16,17,11,0.034,0.017,0.3,0.004
17,,,,,,
18,,,,,,
19,19,14,0.037,0.023,0.3,0.004
20,28,18,0.031,0.029,0.3,0.005
21,32,17,0.013,0.031,0.3,0.005
22,24,14,0.007,0.029,0.3,0.006
23,23,13,0.003,0.032,0.3,0.007
0,26,15,0.002,0.032,0.4,0.005
1,25,16,0.002,0.029,0.4,0.005
2,22,12,0.002,0.025,0.4,0.005
3,21,13,0.002,0.021,0.3,0.005
4,19,11,0.003,0.017,0.3,0.005
5,24,14,0.005,0.015,0.3,0.005
6,25,16,0.003,0.017,0.3,0.004
7,22,14,0.005,0.016,0.3,0.003
8,21,13,0.006,0.018,0.3,0.003
9,21,14,0.009,0.013,0.2,0.003
10,18,11,0.010,0.014,0.2,0.004
11,20,13,0.013,0.015,0.3,0.004
12,20,14,0.023,0.016,0.3,0.003
13,26,18,0.035,0.017,0.3,0.004
14,22,15,0.041,0.019,0.2,0.004
15,25,18,0.039,0.015,0.2,0.004
16,18,12,0.038,0.015,0.3,0.004
17,14,8,0.028,0.014,0.2,0.003
18,18,11,0.021,0.019,0.2,0.003
19,18,8,0.013,0.025,0.3,0.003
20,17,11,0.009,0.023,0.3,0.003
21,16,9,0.007,0.024,0.3,0.004
22,15,9,0.005,0.026,0.3,0.005
23,18,12,0.003,0.030,0.3,0.006
0,25,16,0.003,0.029,0.3,0.005
1,23,13,0.003,0.021,0.3,0.005
2,24,14,0.004,0.018,0.3,0.005
3,23,15,0.006,0.016,0.3,0.004
4,24,14,0.007,0.015,0.3,0.004
5,23,13,0.005,0.016,0.3,0.004
6,21,13,0.005,0.017,0.3,0.004
7,18,13,0.007,0.013,0.3,0.004
8,19,13,0.010,0.011,0.2,0.003
9,20,11,0.011,0.012,0.2,0.003
10,19,13,0.013,0.013,0.3,0.003
11,21,19,0.021,0.010,0.3,0.003
12,24,18,0.028,0.012,0.3,0.003
13,20,13,0.041,0.015,0.2,0.003
14,20,15,0.056,0.012,0.3,0.003
15,22,18,0.063,0.010,0.2,0.004
16,27,21,0.078,0.011,0.2,0.004
17,27,24,0.059,0.012,0.3,0.005
18,25,20,0.060,0.011,0.3,0.006
19,29,22,0.053,0.012,0.3,0.005
20,30,22,0.037,0.014,0.2,0.004
21,25,15,0.022,0.014,0.2,0.003
22,20,13,0.019,0.014,0.2,0.003
23,20,16,0.010,0.019,0.2,0.002
0,21,14,0.006,0.021,0.3,0.002
1,20,15,0.009,0.016,0.2,0.003
2,21,14,0.013,0.012,0.2,0.003
3,22,13,0.013,0.011,0.2,0.002
4,20,14,0.010,0.013,0.2,0.002
5,20,15,0.006,0.015,0.2,0.003
6,20,13,0.006,0.017,0.3,0.002
7,18,13,0.003,0.020,0.4,0.002
8,20,12,0.006,0.023,0.4,0.003
9,25,14,0.007,0.029,0.5,0.003
10,17,9,0.010,0.026,0.4,0.003
11,14,8,0.014,0.025,0.4,0.003
12,20,12,0.028,0.031,0.3,0.004
13,27,18,0.049,0.028,0.3,0.005
14,40,27,0.070,0.026,0.3,0.006
15,32,23,0.053,0.016,0.3,0.005
16,28,18,0.044,0.017,0.3,0.006
17,29,22,0.061,0.020,0.3,0.009
18,33,24,0.065,0.021,0.4,0.008
19,32,25,0.057,0.024,0.3,0.008
20,27,20,0.026,0.027,0.3,0.005
21,18,16,0.006,0.025,0.3,0.006
22,18,12,0.002,0.023,0.3,0.005
23,18,11,0.003,0.025,0.3,0.004
0,18,11,0.006,0.021,0.3,0.003
1,18,9,0.005,0.021,0.3,0.003
2,16,11,0.002,0.022,0.3,0.003
3,16,12,0.003,0.017,0.3,0.003
4,17,11,0.003,0.017,0.3,0.003
5,20,12,0.003,0.016,0.2,0.003
6,20,13,0.002,0.017,0.3,0.003
7,27,19,0.004,0.019,0.4,0.004
8,36,25,0.007,0.021,0.3,0.005
9,34,22,0.008,0.027,0.4,0.006
10,22,15,0.013,0.026,0.4,0.007
11,27,17,0.023,0.029,0.4,0.007
12,36,25,0.026,0.036,0.4,0.005
13,45,32,0.058,0.032,0.4,0.006
14,41,32,0.065,0.020,0.3,0.007
15,37,32,0.039,0.015,0.3,0.007
16,35,28,0.031,0.015,0.2,0.006
17,,29,0.020,0.012,0.2,0.005
18,26,22,0.020,0.012,0.2,0.004
19,26,19,0.022,0.015,0.2,0.004
20,26,20,0.013,0.020,0.2,0.004
21,25,20,0.005,0.023,0.2,0.005
22,28,21,0.003,0.021,0.2,0.008
23,28,24,0.002,0.020,0.2,0.005
0,29,22,0.002,0.022,0.3,0.003
1,32,23,0.002,0.020,0.3,0.003
2,30,24,0.002,0.017,0.3,0.003
3,31,27,0.002,0.016,0.3,0.003
4,30,24,0.002,0.014,0.3,0.002
5,30,26,0.002,0.014,0.3,0.003
6,30,24,0.002,0.015,0.3,0.004
7,30,24,0.003,0.017,0.3,0.003
8,31,22,0.004,0.024,0.4,0.003
9,36,24,0.006,0.030,0.5,0.003
10,31,23,0.010,0.032,0.4,0.004
11,30,28,0.017,0.024,0.3,0.003
12,31,23,0.026,0.028,0.3,0.004
13,34,24,0.041,0.032,0.4,0.004
14,48,36,0.079,0.035,0.4,0.005
15,52,39,0.089,0.025,0.4,0.007
16,38,29,0.058,0.022,0.4,0.007
17,29,25,0.052,0.021,0.3,0.008
18,35,27,0.050,0.023,0.3,0.007
19,36,29,0.042,0.023,0.3,0.008
20,32,24,0.033,0.019,0.2,0.004
21,31,26,0.016,0.021,0.3,0.003
22,28,21,0.007,0.026,0.3,0.003
23,30,21,0.007,0.019,0.2,0.003
0,25,20,0.007,0.017,0.2,0.003
1,25,20,0.003,0.020,0.3,0.003
2,25,19,0.003,0.019,0.3,0.003
3,30,24,0.007,0.011,0.3,0.002
4,34,27,0.009,0.010,0.2,0.003
5,36,28,0.005,0.013,0.3,0.002
6,28,23,0.002,0.015,0.3,0.002
7,26,22,0.003,0.018,0.4,0.003
8,31,23,0.006,0.023,0.4,0.003
9,32,23,0.008,0.030,0.4,0.003
10,26,19,0.011,0.032,0.4,0.004
11,25,18,0.016,0.027,0.3,0.004
12,21,13,0.021,0.019,0.3,0.004
13,20,11,0.034,0.013,0.2,0.003
14,27,19,0.065,0.010,0.3,0.004
15,26,19,0.062,0.011,0.3,0.003
16,20,14,0.059,0.012,0.3,0.003
17,21,16,0.055,0.014,0.2,0.003
18,25,19,0.062,0.016,0.3,0.003
19,31,21,0.061,0.016,0.3,0.003
20,31,21,0.035,0.020,0.3,0.003
21,24,15,0.019,0.019,0.3,0.003
22,23,15,0.014,0.017,0.3,0.003
23,26,17,0.012,0.014,0.2,0.002
0,21,15,0.004,0.020,0.3,0.002
1,23,17,0.005,0.018,0.3,0.003
2,22,16,0.006,0.016,0.3,0.002
3,23,16,0.003,0.019,0.3,0.002
4,23,16,0.004,0.020,0.4,0.002
5,24,14,0.003,0.021,0.4,0.002
6,25,19,0.002,0.022,0.4,0.002
7,25,22,0.004,0.023,0.5,0.002
8,30,21,0.005,0.026,0.5,0.003
9,36,23,0.009,0.032,0.4,0.003
10,36,22,0.016,0.036,0.4,0.004
11,38,23,0.030,0.037,0.4,0.003
12,41,26,0.052,0.036,0.4,0.004
13,55,37,0.086,0.032,0.4,0.004
14,61,44,0.126,0.025,0.4,0.005
15,64,46,0.137,0.025,0.4,0.006
16,50,39,0.114,0.024,0.4,0.006
17,41,32,0.089,0.024,0.4,0.007
18,34,25,0.059,0.027,0.4,0.007
19,29,18,0.042,0.031,0.3,0.006
20,30,19,0.028,0.041,0.3,0.007
21,28,18,0.013,0.043,0.3,0.007
22,26,14,0.007,0.036,0.3,0.004
23,25,12,0.010,0.030,0.4,0.003
0,24,15,0.004,0.035,0.4,0.003
1,23,16,0.003,0.039,0.5,0.003
2,23,15,0.003,0.037,0.6,0.003
3,22,12,0.002,0.036,0.5,0.003
4,24,17,0.003,0.035,0.5,0.003
5,28,19,0.003,0.033,0.5,0.003
6,27,19,0.003,0.032,0.5,0.003
7,28,19,0.004,0.034,0.5,0.004
8,34,22,0.007,0.040,0.5,0.003
9,42,29,0.016,0.048,0.5,0.004
10,38,24,0.040,0.040,0.5,0.004
11,44,30,0.061,0.041,0.6,0.006
12,42,30,0.065,0.035,0.5,0.007
13,41,30,0.081,0.032,0.5,0.006
14,45,31,0.110,0.025,0.4,0.006
15,51,34,0.167,0.023,0.4,0.005
16,58,44,0.167,0.018,0.4,0.006
17,50,35,0.128,0.016,0.3,0.005
18,56,33,0.089,0.021,0.3,0.010
19,49,18,0.050,0.023,0.3,0.005
20,28,18,0.037,0.022,0.3,0.004
21,23,14,0.022,0.025,0.3,0.004
22,17,10,0.008,0.032,0.3,0.005
23,19,12,0.008,0.030,0.3,0.003
0,14,10,0.009,0.028,0.3,0.003
1,14,7,0.003,0.037,0.4,0.002
2,17,11,0.005,0.033,0.4,0.003
3,17,14,0.005,0.031,0.5,0.003
4,18,12,0.009,0.024,0.4,0.003
5,21,12,0.012,0.018,0.4,0.003
6,21,13,0.005,0.024,0.4,0.003
7,21,13,0.006,0.026,0.4,0.003
8,24,15,0.019,0.022,0.4,0.003
9,24,13,0.031,0.025,0.4,0.003
10,25,16,0.046,0.024,0.4,0.003
11,28,15,0.069,0.019,0.4,0.003
12,30,18,0.089,0.026,0.4,0.003
13,32,20,0.103,0.015,0.3,0.003
14,40,19,0.092,0.010,0.3,0.003
15,33,18,0.081,0.013,0.3,0.003
16,34,20,0.093,0.010,0.3,0.003
17,32,22,0.100,0.010,0.3,0.003
18,33,26,0.092,0.013,0.3,0.003
19,35,25,0.064,0.015,0.3,0.004
20,39,27,0.055,0.013,0.3,0.003
21,33,23,0.036,0.019,0.3,0.003
22,30,20,0.021,0.026,0.4,0.003
23,29,24,0.015,0.030,0.3,0.002
0,31,24,0.022,0.021,0.3,0.003
1,29,25,0.014,0.030,0.3,0.004
2,33,26,0.019,0.031,0.4,0.005
3,36,24,0.035,0.025,0.4,0.011
4,32,24,0.033,0.020,0.4,0.013
5,33,23,0.030,0.020,0.4,0.009
6,24,17,0.011,0.015,0.3,0.005
7,15,10,0.007,0.019,0.3,0.006
8,21,10,0.005,0.023,0.3,0.005
9,23,10,0.007,0.024,0.4,0.005
10,28,13,0.011,0.026,0.4,0.005
11,29,14,0.021,0.020,0.4,0.005
12,24,12,0.027,0.022,0.4,0.005
13,25,13,0.032,0.034,0.5,0.006
14,35,21,0.067,0.024,0.4,0.006
15,39,25,0.099,0.019,0.4,0.006
16,43,28,0.118,0.017,0.3,0.005
17,47,30,0.113,0.015,0.3,0.004
18,42,28,0.085,0.014,0.3,0.003
19,40,26,0.069,0.016,0.3,0.003
20,36,24,0.046,0.020,0.3,0.003
21,27,17,0.032,0.016,0.2,0.003
22,23,14,0.040,0.012,0.2,0.004
23,25,14,0.046,0.013,0.2,0.003
0,24,16,0.041,0.014,0.3,0.003
1,21,14,0.029,0.021,0.3,0.003
2,24,16,0.023,0.021,0.3,0.003
3,23,19,0.022,0.020,0.4,0.003
4,26,19,0.021,0.021,0.3,0.003
5,25,22,0.020,0.020,0.3,0.003
6,26,18,0.010,0.031,0.4,0.003
7,26,17,0.007,0.031,0.5,0.003
8,28,18,0.011,0.032,0.4,0.003
9,31,20,0.020,0.028,0.4,0.003
10,30,19,0.039,0.039,0.6,0.003
11,29,18,0.056,0.030,0.5,0.003
12,26,18,0.066,0.027,0.4,0.003
13,30,22,0.084,0.037,0.4,0.003
14,37,24,0.125,0.026,0.4,0.003
15,62,43,0.175,0.025,0.4,0.005
16,70,55,0.173,0.024,0.4,0.004
17,68,54,0.161,0.024,0.4,0.004
18,68,50,0.148,0.022,0.4,0.004
19,63,48,0.095,0.032,0.4,0.007
20,52,37,0.066,0.039,0.4,0.006
21,49,34,0.070,0.027,0.4,0.012
22,45,33,0.048,0.028,0.4,0.010
23,41,31,0.036,0.025,0.4,0.008
0,30,20,0.027,0.019,0.3,0.012
1,22,15,0.011,0.022,0.3,0.010
2,19,12,0.011,0.019,0.3,0.006
3,18,11,0.019,0.016,0.3,0.006
4,26,15,0.026,0.010,0.2,0.005
5,33,17,0.028,0.010,0.3,0.003
6,37,23,0.021,0.015,0.3,0.004
7,38,24,0.009,0.025,0.4,0.005
8,36,22,0.009,0.030,0.4,0.004
9,27,21,0.012,0.033,0.4,0.004
10,31,18,0.019,0.027,0.5,0.004
11,29,21,0.026,0.026,0.4,0.003
12,35,23,0.024,0.033,0.5,0.004
13,35,23,0.033,0.030,0.4,0.004
14,34,23,0.046,0.031,0.4,0.004
15,40,25,0.048,0.033,0.4,0.004
16,36,22,0.050,0.023,0.4,0.004
17,39,24,0.044,0.032,0.4,0.004
18,40,27,0.039,0.029,0.4,0.004
19,38,26,0.033,0.029,0.4,0.004
20,34,21,0.029,0.024,0.4,0.004
21,36,21,0.020,0.030,0.4,0.004
22,45,25,0.015,0.028,0.4,0.005
23,42,24,0.016,0.017,0.3,0.005
0,36,21,0.014,0.018,0.3,0.005
1,37,23,0.005,0.027,0.3,0.006
2,37,22,0.007,0.024,0.3,0.005
3,30,22,0.013,0.015,0.3,0.004
4,28,18,0.016,0.012,0.3,0.004
5,29,17,0.012,0.017,0.3,0.003
6,37,20,0.008,0.021,0.4,0.005
7,43,27,0.007,0.024,0.4,0.004
8,39,24,0.010,0.024,0.4,0.004
9,39,24,0.012,0.028,0.5,0.004
10,39,23,0.012,0.031,0.5,0.004
11,42,26,0.019,0.028,0.4,0.004
12,40,25,0.032,0.024,0.4,0.004
13,39,27,0.049,0.022,0.3,0.003
14,39,28,0.067,0.026,0.4,0.003
15,45,33,0.075,0.034,0.4,0.003
16,55,37,0.079,0.028,0.4,0.004
17,51,33,0.071,0.025,0.4,0.004
18,51,34,0.065,0.024,0.4,0.004
19,52,34,0.058,0.025,0.4,0.005
20,52,33,0.041,0.032,0.4,0.006
21,51,32,0.023,0.031,0.4,0.005
22,52,29,0.014,0.026,0.4,0.003
23,54,31,0.013,0.023,0.4,0.003
0,50,32,0.013,0.021,0.3,0.003
1,50,31,0.020,0.014,0.3,0.003
2,41,28,0.024,0.011,0.3,0.002
3,41,31,0.024,0.011,0.3,0.003
4,47,31,0.022,0.009,0.3,0.003
5,55,33,0.018,0.010,0.3,0.003
6,50,33,0.015,0.013,0.4,0.003
7,48,35,0.008,0.021,0.4,0.003
8,51,34,0.008,0.028,0.4,0.003
9,62,33,0.010,0.030,0.4,0.003
10,58,36,0.019,0.029,0.4,0.003
